,users,followingRatio,order,freq,pcaInput,_1,_2,prediction
202,Pokmon,0.14285714285714285,1.0,0.5833333333333334,"[0.14285714285714285,1.0,0.5833333333333334]",0.564339669007872,1.015496052594728,1
203,Pokret Otoka,0.25,1.0,0.5714285714285714,"[0.25,1.0,0.5714285714285714]",0.49576444391733665,1.0542465727472785,1
204,Polona,0.1111111111111111,0.9166666666666666,0.4615384615384616,"[0.1111111111111111,0.9166666666666666,0.4615384615384616]",0.4682350458461616,0.9191532094128922,3
205,Primosius,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]",-0.018229948110056904,1.0505151500634462,2
206,RadoL,0.14285714285714285,1.0,0.5,"[0.14285714285714285,1.0,0.5]",0.49605387920013183,1.0104752170263602,1
207,Ramo,0.09090909090909093,0.8333333333333334,0.8461538461538461,"[0.09090909090909093,0.8333333333333334,0.8461538461538461]",0.7807603940800715,0.8575740187587136,1
208,Rebeka,0.125,1.0,0.0,"[0.125,1.0,0.0]",0.09614249239716724,0.9737722398867185,3
209,RobiF,0.25,1.0,0.75,"[0.25,1.0,0.75]",0.6420911363624942,1.0650055061080672,1
210,rocco337,0.5,1.0,0.2222222222222222,"[0.5,1.0,0.2222222222222222]",0.07236753897147083,1.1252983730538098,2
211,Rok321,0.3333333333333333,1.0,0.75,"[0.3333333333333333,1.0,0.75]",0.5963421601596044,1.0957026701787582,1
212,Roki,0.16666666666666666,0.9166666666666666,0.2307692307692308,"[0.16666666666666666,0.9166666666666666,0.2307692307692308]",0.24863661814074953,0.9257141331168467,3
213,rokian,0.3333333333333333,1.0,0.5,"[0.3333333333333333,1.0,0.5]",0.39148479073638404,1.0806401634736542,3
214,Romana,0.2,0.75,0.3333333333333333,"[0.2,0.75,0.3333333333333333]",0.2869200838701517,0.789551406378642,3
215,ruzica kovacevic,0.125,1.0,0.5,"[0.125,1.0,0.5]",0.5058572312436082,1.0038972532969264,1
216,Sailman,0.125,1.0,0.6666666666666666,"[0.125,1.0,0.6666666666666666]",0.6424288108590884,1.0139389244336625,1
217,Salieri,0.19999999999999998,1.0,0.0,"[0.19999999999999998,1.0,0.0]",0.05496841381456655,1.0013996875503404,2
218,Sandi,0.19999999999999998,1.0,0.6666666666666666,"[0.19999999999999998,1.0,0.6666666666666666]",0.6012547322764877,1.0415663720972843,1
219,sawyer,0.25,1.0,0.2307692307692308,"[0.25,1.0,0.2307692307692308]",0.21661813832965168,1.0337218383359281,3
220,shrike,0.19999999999999998,1.0,0.8333333333333334,"[0.19999999999999998,1.0,0.8333333333333334]",0.7378263118919681,1.0516080432340202,1
221,Silvestar Tokic,0.2,1.0,0.38461538461538464,"[0.2,1.0,0.38461538461538464]",0.370133597542598,1.024572774788962,3
222,��imun Zamberlin,0.08333333333333333,0.9166666666666666,0.8461538461538461,"[0.08333333333333333,0.9166666666666666,0.8461538461538461]",0.7986498883084896,0.93209390862795,1
223,��katja,0.3333333333333333,0.8333333333333334,0.2857142857142857,"[0.3333333333333333,0.8333333333333334,0.2857142857142857]",0.18843176701861145,0.9131083611439276,3
224,slipke,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.38422175773317424,1.296092462628975,2
225,splicho,0.5,1.0,0.25,"[0.5,1.0,0.25]",0.09512946890738422,1.1269719849099324,2
226,staneb,0.1111111111111111,1.0,0.75,"[0.1111111111111111,1.0,0.75]",0.7183394300339769,1.0138435659902485,1
227,Stanojevic,0.33333333333333337,1.0,0.0,"[0.33333333333333337,1.0,0.0]",-0.01822994811005693,1.0505151500634462,2
228,stipica,0.14285714285714282,0.3333333333333333,0.38461538461538464,"[0.14285714285714282,0.3333333333333333,0.38461538461538464]",0.2916603529473879,0.3850389616676525,0
229,TAMARA L.,0.08333333333333333,0.9166666666666666,0.8461538461538461,"[0.08333333333333333,0.9166666666666666,0.8461538461538461]",0.7986498883084896,0.93209390862795,1
230,tasa,0.25,1.0,0.5714285714285714,"[0.25,1.0,0.5714285714285714]",0.49576444391733665,1.0542465727472785,1
231,Tatjana,0.5,0.6666666666666666,0.5,"[0.5,0.6666666666666666,0.5]",0.24506485276343742,0.8327923270214757,3
232,tibor,0.25,1.0,0.16666666666666666,"[0.25,1.0,0.16666666666666666]",0.16409060770831305,1.0298596571294911,3
233,Tina Kiler,0.16666666666666666,1.0,0.4615384615384616,"[0.16666666666666666,1.0,0.4615384615384616]",0.45146622476936027,1.0169285266084098,3
234,Tja��a,0.1111111111111111,1.0,0.6666666666666666,"[0.1111111111111111,1.0,0.6666666666666666]",0.6500536402262367,1.0088227304218806,1
235,Tojo,0.3333333333333333,1.0,0.25,"[0.3333333333333333,1.0,0.25]",0.18662742131316357,1.0655776567685502,3
236,tomaz1961,0.1111111111111111,0.8181818181818182,0.6666666666666666,"[0.1111111111111111,0.8181818181818182,0.6666666666666666]",0.6200961935532364,0.8401451860981203,1
237,tomba,0.2,0.875,0.5555555555555556,"[0.2,0.875,0.5555555555555556]",0.48961126794514653,0.9189061129502085,1
238,Tome,0.19999999999999998,0.8333333333333334,0.7142857142857143,"[0.19999999999999998,0.8333333333333334,0.7142857142857143]",0.6128141908116128,0.8898143386967144,1
239,Tomica,0.14285714285714285,1.0,1.0,"[0.14285714285714285,1.0,1.0]",0.9057686180465727,1.0406002304365682,1
240,Tomislav Cipcic,0.3333333333333333,1.0,0.25,"[0.3333333333333333,1.0,0.25]",0.18662742131316357,1.0655776567685502,3
241,TonCa,0.16666666666666666,1.0,0.3076923076923077,"[0.16666666666666666,1.0,0.3076923076923077]",0.3254001512781476,1.0076592917129612,3
242,toni88,0.25,1.0,0.25,"[0.25,1.0,0.25]",0.2323763975160532,1.0348804926978592,3
243,Tpk,0.16666666666666669,0.8333333333333334,0.7142857142857143,"[0.16666666666666669,0.8333333333333334,0.7142857142857143]",0.6311137812927687,0.8775354730684379,1
244,Trojan,0.1111111111111111,1.0,0.8888888888888888,"[0.1111111111111111,1.0,0.8888888888888888]",0.8321490797135438,1.022211625270862,1
245,Urle,0.3333333333333333,1.0,0.07692307692307693,"[0.3333333333333333,1.0,0.07692307692307693]",0.044803088635549396,1.0551497675111705,2
246,Urosv,0.1111111111111111,1.0,0.75,"[0.1111111111111111,1.0,0.75]",0.7183394300339769,1.0138435659902485,1
247,vanja123,0.33333333333333337,0.5,0.6,"[0.33333333333333337,0.5,0.6]",0.3910447601549213,0.6228019192653548,0
248,Vedran,0.1,1.0,0.5454545454545454,"[0.1,1.0,0.5454545454545454]",0.5568287185450606,0.9974267416584653,1
249,Vedran_499,0.19999999999999998,0.5,0.42857142857142855,"[0.19999999999999998,0.5,0.42857142857142855]",0.3237694973321936,0.5633578807258921,0
250,vedrana,0.3333333333333333,0.3333333333333333,0.5,"[0.3333333333333333,0.3333333333333333,0.5]",0.28164081960204956,0.46215583428653284,0
251,vibord,0.14285714285714282,0.9166666666666666,0.15384615384615385,"[0.14285714285714282,0.9166666666666666,0.15384615384615385]",0.19867471745311166,0.9123088973632106,3
252,vid,0.16666666666666666,0.9,0.2727272727272727,"[0.16666666666666666,0.9,0.2727272727272727]",0.28027217526908543,0.9127799980404728,3
253,Vido,0.5,0.6666666666666666,0.5,"[0.5,0.6666666666666666,0.5]",0.24506485276343742,0.8327923270214757,3
254,Vido Repan��ek,0.3333333333333333,1.0,0.75,"[0.3333333333333333,1.0,0.75]",0.5963421601596044,1.0957026701787582,1
255,Viktor Vic,0.1,0.8,0.6363636363636364,"[0.1,0.8,0.6363636363636364]",0.5983691160859314,0.8173587180678213,1
256,vini,0.2,0.7777777777777778,0.1,"[0.2,0.7777777777777778,0.1]",0.10029670453907658,0.8012632471700084,3
257,Vlado,0.09090909090909091,0.9,0.8181818181818182,"[0.09090909090909091,0.9,0.8181818181818182]",0.7688236869223752,0.9177371362418897,1
258,Vlajko,0.25,1.0,0.15384615384615385,"[0.25,1.0,0.15384615384615385]",0.15358510158404534,1.0290872208882038,3
259,Vlasta Svetina,1.0,0.0,0.0,"[1.0,0.0,0.0]",-0.548987714434676,0.368365968848293,0
260,wavemaker,0.16666666666666666,1.0,0.4166666666666667,"[0.16666666666666666,1.0,0.4166666666666667]",0.41469695333442325,1.014224999763904,3
261,x,0.5,1.0,0.0,"[0.5,1.0,0.0]",-0.10972790051583625,1.1119094782048284,2
262,��anetic,0.5,1.0,0.07692307692307693,"[0.5,1.0,0.07692307692307693]",-0.04669486377022995,1.1165440956525527,2
263,Zdenko,0.5,0.5,0.2,"[0.5,0.5,0.2]",-0.02822498332801074,0.6600962366785706,0
264,Zdenko ��krlj,0.14285714285714282,0.5,0.38461538461538464,"[0.14285714285714282,0.5,0.38461538461538464]",0.3191213457309715,0.5396600439644329,0
265,Zdravko,0.125,1.0,0.3076923076923077,"[0.125,1.0,0.3076923076923077]",0.34827463937959247,0.9923107096776157,3
266,��ivko Joncic,0.5,1.0,0.07692307692307693,"[0.5,1.0,0.07692307692307693]",-0.04669486377022995,1.1165440956525527,2
267,zvjezdana,0.33333333333333337,1.0,0.4,"[0.33333333333333337,1.0,0.4]",0.30954184296709586,1.0746151607916126,3
268,Zvonimir Matic,1.0,0.0,0.25,"[1.0,0.0,0.25]",-0.3441303450114555,0.383428475553397,0
