,users,followingRatio,order,freq,catchingUpRatio,pcaInput,_1,_2,features,probability,prediction
93,Leo Mihaljevic,0.3333333333333333,1.0,0.75,0.25,"[0.3333333333333333,1.0,0.75,0.25]",0.11576765969846395,1.1776510733460523,"[0.11576765969846395,1.1776510733460523]","[4.890047883054975e-14,2.3989919970812325e-16,7.361143467346504e-05,0.9999263885652774]",3
94,Luc,0.11111111111111112,1.0,0.8181818181818182,0.18181818181818182,"[0.11111111111111112,1.0,0.8181818181818182,0.18181818181818182]",0.3299799206145184,1.1316065561279334,"[0.3299799206145184,1.1316065561279334]","[0.38527412237945946,1.0350181504404212e-16,5.338147595653561e-07,0.6147253438057809]",3
95,lucijan,0.125,0.6666666666666666,0.4615384615384616,0.07692307692307693,"[0.125,0.6666666666666666,0.4615384615384616,0.07692307692307693]",0.16802053249793658,0.6886645562789017,"[0.16802053249793658,0.6886645562789017]","[0.4045020826070411,4.018886893098069e-16,0.59542721500339,7.07023895685986e-05]",2
96,Luka Skocir,0.25,1.0,0.4444444444444444,0.5555555555555556,"[0.25,1.0,0.4444444444444444,0.5555555555555556]",-0.16726019348438137,1.049135484374776,"[-0.16726019348438137,1.049135484374776]","[8.673749021296041e-17,8.673749021296041e-17,0.015211711444658153,0.9847882885553416]",3
97,luka.voncina,0.09999999999999999,1.0,0.8333333333333334,0.16666666666666666,"[0.09999999999999999,1.0,0.8333333333333334,0.16666666666666666]",0.35357604097984524,1.1332494769729748,"[0.35357604097984524,1.1332494769729748]","[0.5757907636533819,7.873815673961086e-17,1.5801887243549447e-07,0.4242090783277456]",0
98,lukaaa11,0.25,1.0,0.3333333333333333,0.3333333333333333,"[0.25,1.0,0.3333333333333333,0.3333333333333333]",-0.10182323983006811,0.8731011242034993,"[-0.10182323983006811,0.8731011242034993]","[9.038236508910991e-17,8.927116680772322e-17,0.6875201349138189,0.31247986508618103]",2
99,Lupodimare,0.25,0.4,0.3333333333333333,0.3333333333333333,"[0.25,0.4,0.3333333333333333,0.3333333333333333]",-0.14018761232075191,0.6294224131065594,"[-0.14018761232075191,0.6294224131065594]","[6.633056364155021e-11,9.807222728338346e-17,0.9999687419806496,3.1257953019819e-05]",2
100,Maja Demaria,0.16666666666666669,1.0,0.6,0.4,"[0.16666666666666669,1.0,0.6,0.4]",0.055710584847849576,1.075541140243495,"[0.055710584847849576,1.075541140243495]","[2.0080284061812847e-14,7.565899970168345e-17,0.002498039864542811,0.997501960135437]",3
101,Maja Grinek,0.2,0.875,0.3333333333333333,0.4444444444444444,"[0.2,0.875,0.3333333333333333,0.4444444444444444]",-0.14090712879427805,0.8530552129830702,"[-0.14090712879427805,0.8530552129830702]","[8.787707106075855e-17,8.787624935443401e-17,0.7706050804816345,0.22939491951836535]",2
102,MajaM,0.2,0.5833333333333334,0.38461538461538464,0.6153846153846154,"[0.2,0.5833333333333334,0.38461538461538464,0.6153846153846154]",-0.22819185714090506,0.8442990019495678,"[-0.22819185714090506,0.8442990019495678]","[1.3178346616803968e-16,1.3178346616803966e-16,0.6289768383623283,0.3710231616376713]",2
103,Marijana,0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855,"[0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855]",-0.15665183498789978,1.0102149543229089,"[-0.15665183498789978,1.0102149543229089]","[6.839559964122211e-17,6.839559964122211e-17,0.035167290354770966,0.9648327096452289]",3
104,MARINO BRZAC,0.25,0.9090909090909092,0.3333333333333333,0.6666666666666666,"[0.25,0.9090909090909092,0.3333333333333333,0.6666666666666666]",-0.2950003582830612,0.974884047098534,"[-0.2950003582830612,0.974884047098534]","[9.200241464674324e-17,9.200241464674329e-17,0.024413046756871285,0.9755869532431286]",3
105,Mario Bursac,0.125,1.0,0.7777777777777778,0.1111111111111111,"[0.125,1.0,0.7777777777777778,0.1111111111111111]",0.33938539524056616,1.0761067000009212,"[0.33938539524056616,1.0761067000009212]","[0.7035236672502292,5.177393727313772e-17,1.380675802524579e-06,0.29647495207396835]",0
106,Mario91,0.5,1.0,0.1111111111111111,0.5555555555555556,"[0.5,1.0,0.1111111111111111,0.5555555555555556]",-0.5024953364332267,0.8760110815727616,"[-0.5024953364332267,0.8760110815727616]","[2.7185535490537144e-16,2.7185853943842753e-16,0.0017749320051601758,0.9982250679948393]",3
107,Marjan Henigman,0.1,1.0,0.9090909090909092,0.09090909090909091,"[0.1,1.0,0.9090909090909092,0.09090909090909091]",0.4367083462670977,1.1587020363661833,"[0.4367083462670977,1.1587020363661833]","[0.5984296401270783,1.209877607563254e-16,2.715057316487661e-09,0.4015703571578642]",0
108,Markisha,0.5,1.0,0.5,0.5,"[0.5,1.0,0.5,0.5]",-0.2631138373676144,1.1453714928524692,"[-0.2631138373676144,1.1453714928524692]","[7.794352921641367e-16,7.794352921641371e-16,0.0026449210853899045,0.9973550789146085]",3
109,Marko Dundovic,0.16666666666666666,0.9166666666666666,0.15384615384615385,0.07692307692307693,"[0.16666666666666666,0.9166666666666666,0.15384615384615385,0.07692307692307693]",-0.006823896414419425,0.5717148641225054,"[-0.006823896414419425,0.5717148641225054]","[0.004990815515001902,1.83892859233341e-16,0.9950089400556408,2.444293571315396e-07]",2
110,Marko Kralj,0.5,1.0,0.4,0.6,"[0.5,1.0,0.4,0.6]",-0.3728484803467876,1.111774114453434,"[-0.3728484803467876,1.111774114453434]","[8.56963499088696e-16,8.569645010707177e-16,0.0013600696451550559,0.9986399303548433]",3
111,marko maticic,0.3333333333333333,0.6666666666666666,0.5,0.25,"[0.3333333333333333,0.6666666666666666,0.5,0.25]",-0.039359236965358535,0.854252610832014,"[-0.039359236965358535,0.854252610832014]","[9.112874921613331e-12,9.598115305843137e-17,0.840418833009593,0.15958116698129404]",2
112,masa sarusic,0.1111111111111111,0.9090909090909092,0.75,0.25,"[0.1111111111111111,0.9090909090909092,0.75,0.25]",0.24934806214528152,1.0717782358411763,"[0.24934806214528152,1.0717782358411763]","[0.043233441364754654,1.0951967991680689e-16,6.604124342172477e-05,0.9567005173918234]",3
113,Mate Vitaljic,0.125,0.7777777777777778,0.8,0.2,"[0.125,0.7777777777777778,0.8,0.2]",0.28710706636233096,1.039556056185216,"[0.28710706636233096,1.039556056185216]","[0.5691554409631567,7.012872009886493e-17,3.604518267673502e-05,0.4308085138541666]",0
114,Matija Osterc,0.25,0.9166666666666666,0.2307692307692308,0.6923076923076923,"[0.25,0.9166666666666666,0.2307692307692308,0.6923076923076923]",-0.36382638801194755,0.9114933473855671,"[-0.36382638801194755,0.9114933473855671]","[1.3338586772734546e-16,1.3338586772739326e-16,0.028306222990380752,0.971693777009619]",3
115,Matjazzavrl,0.25,0.8571428571428571,0.375,0.125,"[0.25,0.8571428571428571,0.375,0.125]",0.028447321046518634,0.7597293212684451,"[0.028447321046518634,0.7597293212684451]","[0.0002179617762669455,8.932827928424465e-17,0.9964554298336026,0.0033266083901304236]",2
116,mihaelas,0.5,1.0,0.1111111111111111,0.4444444444444444,"[0.5,1.0,0.1111111111111111,0.4444444444444444]",-0.44004055818579885,0.8297764349967935,"[-0.44004055818579885,0.8297764349967935]","[3.986384030702992e-16,3.9863840307088685e-16,0.028173174043546755,0.9718268259564525]",3
117,Miho,0.14285714285714285,0.8,0.3636363636363637,0.18181818181818182,"[0.14285714285714285,0.8,0.3636363636363637,0.18181818181818182]",0.0539814725223383,0.7183734868397739,"[0.0539814725223383,0.7183734868397739]","[0.01049596197667944,1.0770935894710403e-16,0.9890620205687626,0.0004420174545576989]",2
118,Mirela,0.2,0.8333333333333334,0.2307692307692308,0.07692307692307693,"[0.2,0.8333333333333334,0.2307692307692308,0.07692307692307693]",0.008112081021868778,0.606066110498873,"[0.008112081021868778,0.606066110498873]","[0.00575079929936666,1.3232602160617674e-16,0.9942477303813357,1.4703192975091235e-06]",2
119,Mirkomatic,0.16666666666666666,0.9166666666666666,0.2307692307692308,0.3076923076923077,"[0.16666666666666666,0.9166666666666666,0.2307692307692308,0.3076923076923077]",-0.09536432619254782,0.7255934072552134,"[-0.09536432619254782,0.7255934072552134]","[3.05068756197819e-11,5.242813081910297e-17,0.9985791526900955,0.0014208472793977062]",2
120,miroc,1.0,0.8,0.16666666666666666,0.8333333333333334,"[1.0,0.8,0.16666666666666666,0.8333333333333334]",-0.9553187736495227,1.1072955910020532,"[-0.9553187736495227,1.1072955910020532]","[1.308716991587317e-16,0.9999631342002436,6.231940069948942e-16,3.686579975563379e-05]",1
121,MojcaDamijan,0.1111111111111111,1.0,0.6153846153846154,0.3076923076923077,"[0.1111111111111111,1.0,0.6153846153846154,0.3076923076923077]",0.15067905755532357,1.0314634110458285,"[0.15067905755532357,1.0314634110458285]","[2.121716853757337e-05,9.070062342671067e-17,0.0022127532242912566,0.997766029607171]",3
122,Nejc Kodric,0.25,1.0,0.15384615384615385,0.6153846153846154,"[0.25,1.0,0.15384615384615385,0.6153846153846154]",-0.3564334199697995,0.8554762726343301,"[-0.3564334199697995,0.8554762726343301]","[2.255269812152821e-16,2.255269812152821e-16,0.11091201104410688,0.8890879889558926]",3
123,NenadS,0.19999999999999998,1.0,0.25,0.5,"[0.19999999999999998,1.0,0.25,0.5]",-0.20874639244617296,0.8642651341517447,"[-0.20874639244617296,0.8642651341517447]","[1.132623457809592e-16,1.1326234578095875e-16,0.5425730207630595,0.45742697923694026]",2
124,Neven,0.1,0.9166666666666666,0.6923076923076923,0.23076923076923078,"[0.1,0.9166666666666666,0.6923076923076923,0.23076923076923078]",0.23673159562518253,1.0200156918121246,"[0.23673159562518253,1.0200156918121246]","[0.16795293566745473,1.211030789604113e-16,0.0004975581868810581,0.831549506145664]",3
125,Niko Vukusic,0.1111111111111111,1.0,0.75,0.25,"[0.1111111111111111,1.0,0.75,0.25]",0.2551608458559912,1.108699252674046,"[0.2551608458559912,1.108699252674046]","[0.011930881965418564,1.1855850219714518e-16,1.7083401996951327e-05,0.9880520346325844]",3
126,niko.mihovilovic,0.0909090909090909,0.9090909090909092,0.4166666666666667,0.08333333333333333,"[0.0909090909090909,0.9090909090909092,0.4166666666666667,0.08333333333333333]",0.17728452882729862,0.745462717585384,"[0.17728452882729862,0.745462717585384]","[0.738841901354932,2.1745111536875346e-16,0.2604277429914039,0.0007303556536639326]",0
127,Nikoleta,0.14285714285714285,1.0,0.7,0.3,"[0.14285714285714285,1.0,0.7,0.3]",0.18038021205818647,1.1017508235705293,"[0.18038021205818647,1.1017508235705293]","[4.583733167168484e-06,9.768130424065677e-17,0.00013428583270018584,0.9998611304341325]",3
128,Oaky,0.14285714285714288,1.0,0.7777777777777778,0.2222222222222222,"[0.14285714285714288,1.0,0.7777777777777778,0.2222222222222222]",0.26572937881976566,1.1278821178808898,"[0.26572937881976566,1.1278821178808898]","[0.011559338161738297,1.3382716040578656e-16,6.915605736706193e-06,0.9884337462325249]",3
129,Ojiga,0.3333333333333333,1.0,0.75,0.25,"[0.3333333333333333,1.0,0.75,0.25]",0.11576765969846395,1.1776510733460523,"[0.11576765969846395,1.1776510733460523]","[4.890047883054975e-14,2.3989919970812325e-16,7.361143467346504e-05,0.9999263885652774]",3
130,Pavle,0.09090909090909093,1.0,0.8461538461538461,0.15384615384615385,"[0.09090909090909093,1.0,0.8461538461538461,0.15384615384615385]",0.37334703347616016,1.134736076877761,"[0.37334703347616016,1.134736076877761]","[0.6620314770973258,6.85429527230117e-17,5.990996128978649e-08,0.3379684629927129]",0
131,pedro,1.0,1.0,0.2,0.8,"[1.0,1.0,0.2,0.8]",-0.9059524351595702,1.1997209541673781,"[-0.9059524351595702,1.1997209541673781]","[7.592761345327868e-17,0.9999993570595485,4.721582306400093e-16,6.429404511262333e-07]",1
132,Pero,0.3333333333333333,1.0,0.1111111111111111,0.1111111111111111,"[0.3333333333333333,1.0,0.1111111111111111,0.1111111111111111]",-0.14813133382536997,0.6393586297648843,"[-0.14813133382536997,0.6393586297648843]","[6.869664155451822e-12,9.406819794748588e-17,0.9999426198950851,5.73800980449485e-05]",2
133,Petar,0.14285714285714285,1.0,0.4166666666666667,0.16666666666666666,"[0.14285714285714285,1.0,0.4166666666666667,0.16666666666666666]",0.10367080871171674,0.8331783267800494,"[0.10367080871171674,0.8331783267800494]","[0.03648888572622411,3.264925783921739e-16,0.8634091544492625,0.1001019598245131]",2
134,PeterKogej,0.25,0.8,0.18181818181818185,0.2727272727272727,"[0.25,0.8,0.18181818181818185,0.2727272727272727]",-0.1616441251866811,0.6527036249215574,"[-0.1616441251866811,0.6527036249215574]","[1.5661181826214104e-13,9.265022783419302e-17,0.9998656184516581,0.00013438154818515107]",2
135,PetraP,0.16666666666666669,1.0,0.6,0.4,"[0.16666666666666669,1.0,0.6,0.4]",0.055710584847849576,1.075541140243495,"[0.055710584847849576,1.075541140243495]","[2.0080284061812847e-14,7.565899970168345e-17,0.002498039864542811,0.997501960135437]",3
136,Pina,0.08333333333333333,1.0,0.9230769230769232,0.07692307692307693,"[0.08333333333333333,1.0,0.9230769230769232,0.07692307692307693]",0.462510337743482,1.158229583857606,"[0.462510337743482,1.158229583857606]","[0.39322689589177806,2.0768661260505512e-16,1.434703174130262e-09,0.6067731026735186]",3
137,Pino,0.3333333333333333,1.0,0.2222222222222222,0.1111111111111111,"[0.3333333333333333,1.0,0.2222222222222222,0.1111111111111111]",-0.0886587309848276,0.7229236967842249,"[-0.0886587309848276,0.7229236967842249]","[1.248972393343615e-10,5.2158864627385916e-17,0.998817656590782,0.001182343284320667]",2
138,Pirko,0.25,1.0,0.16666666666666666,0.16666666666666666,"[0.25,1.0,0.16666666666666666,0.16666666666666666]",-0.09734997671973997,0.6784015538105364,"[-0.09734997671973997,0.6784015538105364]","[1.1708191167405154e-09,5.947778066447917e-17,0.99982757435707,0.00017242447211080148]",2
139,Pjero,0.125,1.0,0.5555555555555556,0.1111111111111111,"[0.125,1.0,0.5555555555555556,0.1111111111111111]",0.22044018955948141,0.9089765659622403,"[0.22044018955948141,0.9089765659622403]","[0.8876158204457768,9.884230956536069e-17,0.007874288423750302,0.10450989113047274]",0
140,Plavac_mali,0.125,1.0,0.6666666666666666,0.3333333333333333,"[0.125,1.0,0.6666666666666666,0.3333333333333333]",0.15500323590516812,1.085010926133517,"[0.15500323590516812,1.085010926133517]","[4.829760523199864e-07,8.730177331738797e-17,0.0003761890020189628,0.9996233280219287]",3
141,plombar,0.14285714285714282,0.75,0.5384615384615384,0.46153846153846156,"[0.14285714285714282,0.75,0.5384615384615384,0.46153846153846156]",-0.012868597189544917,0.945945339097081,"[-0.012868597189544917,0.945945339097081]","[8.088786569371814e-14,9.371942379540522e-17,0.17135888478228267,0.8286411152176364]",3
142,Pokmon,0.14285714285714285,1.0,0.5833333333333334,0.4166666666666667,"[0.14285714285714285,1.0,0.5833333333333334,0.4166666666666667]",0.052356461915817804,1.0625538821049885,"[0.052356461915817804,1.0625538821049885]","[4.695244494937826e-14,7.169824759407056e-17,0.0037020593719212535,0.9962979406280317]",3
143,Pokret Otoka,0.25,1.0,0.5714285714285714,0.42857142857142855,"[0.25,1.0,0.5714285714285714,0.42857142857142855]",-0.02791461509812973,1.0917988220243444,"[-0.02791461509812973,1.0917988220243444]","[9.133230674146801e-17,9.133230440260582e-17,0.00408080040958069,0.9959191995904191]",3
144,RadoL,0.14285714285714285,1.0,0.5,0.25,"[0.14285714285714285,1.0,0.5,0.25]",0.1014341771565527,0.9305281119765308,"[0.1014341771565527,0.9305281119765308]","[0.00012559027648794132,2.0899343124888028e-16,0.13786160562308747,0.8620128041004244]",3
145,Ramo,0.09090909090909093,0.8333333333333334,0.8461538461538461,0.15384615384615385,"[0.09090909090909093,0.8333333333333334,0.8461538461538461,0.15384615384615385]",0.3626902633398591,1.0670475460175,"[0.3626902633398591,1.0670475460175]","[0.741185938935476,5.4577678818058256e-17,8.145993968908002e-07,0.258813246465127]",0
146,rocco337,0.5,1.0,0.2222222222222222,0.7777777777777778,"[0.5,1.0,0.2222222222222222,0.7777777777777778]",-0.5679322900875399,1.0520454417440384,"[-0.5679322900875399,1.0520454417440384]","[1.5119818562385777e-15,1.0109779539710568e-09,3.7027999510277377e-05,0.9999629709895101]",3
147,Rok321,0.3333333333333333,1.0,0.75,0.25,"[0.3333333333333333,1.0,0.75,0.25]",0.11576765969846395,1.1776510733460523,"[0.11576765969846395,1.1776510733460523]","[4.890047883054975e-14,2.3989919970812325e-16,7.361143467346504e-05,0.9999263885652774]",3
148,Roki,0.16666666666666666,0.9166666666666666,0.2307692307692308,0.07692307692307693,"[0.16666666666666666,0.9166666666666666,0.2307692307692308,0.07692307692307693]",0.034349444013648395,0.6295676028282027,"[0.034349444013648395,0.6295676028282027]","[0.016994245720072184,1.2848095479017145e-16,0.9830013081410192,4.446138908623248e-06]",2
149,Romana,0.2,0.75,0.3333333333333333,0.3333333333333333,"[0.2,0.75,0.3333333333333333,0.3333333333333333]",-0.08644492814907606,0.7560541682619062,"[-0.08644492814907606,0.7560541682619062]","[1.0007103120019557e-11,5.3321687006756375e-17,0.9951877015163811,0.004812298473611645]",2
150,ruzica kovacevic,0.125,1.0,0.5,0.3333333333333333,"[0.125,1.0,0.5,0.3333333333333333]",0.06579433164435455,0.9596633256045064,"[0.06579433164435455,0.9596633256045064]","[5.034988908335457e-08,1.172818730063548e-16,0.0729294077373436,0.9270705419127672]",3
151,Sailman,0.125,1.0,0.6666666666666666,0.3333333333333333,"[0.125,1.0,0.6666666666666666,0.3333333333333333]",0.15500323590516812,1.085010926133517,"[0.15500323590516812,1.085010926133517]","[4.829760523199864e-07,8.730177331738797e-17,0.0003761890020189628,0.9996233280219287]",3
152,Sandi,0.19999999999999998,1.0,0.6666666666666666,0.16666666666666666,"[0.19999999999999998,1.0,0.6666666666666666,0.16666666666666666]",0.2016402029481444,1.038930195746367,"[0.2016402029481444,1.038930195746367]","[0.004199030683406867,1.0587747365923817e-16,0.000644572987742543,0.9951563963288504]",3
153,sawyer,0.25,1.0,0.2307692307692308,0.46153846153846156,"[0.25,1.0,0.2307692307692308,0.46153846153846156]",-0.22878423273760085,0.8493118083886868,"[-0.22878423273760085,0.8493118083886868]","[1.3068129168151083e-16,1.3068129168151083e-16,0.5904537743976532,0.40954622560234655]",2
154,shrike,0.19999999999999998,1.0,0.8333333333333334,0.16666666666666666,"[0.19999999999999998,1.0,0.8333333333333334,0.16666666666666666]",0.29084910720895796,1.1642777962753776,"[0.29084910720895796,1.1642777962753776]","[0.017780655443093478,1.9128274641369625e-16,1.0570301614170414e-06,0.982218287526745]",3
155,Silvestar Tokic,0.2,1.0,0.38461538461538464,0.6153846153846154,"[0.2,1.0,0.38461538461538464,0.6153846153846154]",-0.2015499318001524,1.0135203291002204,"[-0.2015499318001524,1.0135203291002204]","[7.660008294310637e-17,7.660008294310637e-17,0.027048737741666773,0.9729512622583331]",3
156,splicho,0.5,1.0,0.25,0.75,"[0.5,1.0,0.25,0.75]",-0.5374504448155473,1.0613780468548817,"[-0.5374504448155473,1.0613780468548817]","[1.3379057139512105e-15,3.419766864070002e-11,7.976713619577426e-05,0.9999202328296052]",3
157,staneb,0.1111111111111111,1.0,0.75,0.25,"[0.1111111111111111,1.0,0.75,0.25]",0.2551608458559912,1.108699252674046,"[0.2551608458559912,1.108699252674046]","[0.011930881965418564,1.1855850219714518e-16,1.7083401996951327e-05,0.9880520346325844]",3
158,stipica,0.14285714285714282,0.3333333333333333,0.38461538461538464,0.38461538461538464,"[0.14285714285714282,0.3333333333333333,0.38461538461538464,0.38461538461538464]",-0.07861927998436771,0.6290099330593636,"[-0.07861927998436771,0.6290099330593636]","[5.880618082012944e-07,8.168458636897867e-17,0.9999870506993095,1.2361238882135709e-05]",2
159,TAMARA L.,0.08333333333333333,0.9166666666666666,0.8461538461538461,0.07692307692307693,"[0.08333333333333333,0.9166666666666666,0.8461538461538461,0.07692307692307693]",0.41600861224726354,1.066532579721778,"[0.41600861224726354,1.066532579721778]","[0.44067942758530976,1.708984308342828e-16,2.9326344497372586e-07,0.5593202791512449]",3
160,tasa,0.25,1.0,0.5714285714285714,0.2857142857142857,"[0.25,1.0,0.5714285714285714,0.2857142857142857]",0.05238438550570601,1.032354276426671,"[0.05238438550570601,1.032354276426671]","[1.6788077963118476e-12,6.993451117314537e-17,0.008694916030008817,0.9913050839683123]",3
161,Tatjana,0.5,0.6666666666666666,0.5,0.5,"[0.5,0.6666666666666666,0.5,0.5]",-0.2844273776402165,1.009994431131947,"[-0.2844273776402165,1.009994431131947]","[1.0066786727740899e-16,1.0066786727740906e-16,0.01449044598311886,0.9855095540168809]",3
162,tibor,0.25,1.0,0.16666666666666666,0.3333333333333333,"[0.25,1.0,0.16666666666666666,0.3333333333333333]",-0.19103214409088168,0.7477535236744886,"[-0.19103214409088168,0.7477535236744886]","[8.578131791901081e-17,8.577782040754055e-17,0.9881567733834701,0.011843226616529711]",2
163,Tina Kiler,0.16666666666666666,1.0,0.4615384615384616,0.5384615384615384,"[0.16666666666666666,1.0,0.4615384615384616,0.5384615384615384]",-0.09622969004639004,1.0290216932294465,"[-0.09622969004639004,1.0290216932294465]","[6.633129489690178e-17,6.633129489675425e-17,0.0240065347480244,0.9759934652519754]",3
164,Tojo,0.3333333333333333,1.0,0.25,0.75,"[0.3333333333333333,1.0,0.25,0.75]",-0.43290555519740187,1.0096641813508769,"[-0.43290555519740187,1.0096641813508769]","[2.2966814708007123e-16,2.2976495931675273e-16,0.0013771449541173347,0.9986228550458822]",3
165,tomaz1961,0.1111111111111111,0.8181818181818182,0.6666666666666666,0.16666666666666666,"[0.1111111111111111,0.8181818181818182,0.6666666666666666,0.16666666666666666]",0.24577190998973597,0.9375074338118251,"[0.24577190998973597,0.9375074338118251]","[0.8763995439244687,7.146738014290104e-17,0.0016626183354535773,0.12193783774007771]",0
166,tomba,0.2,0.875,0.5555555555555556,0.4444444444444444,"[0.2,0.875,0.5555555555555556,0.4444444444444444]",-0.021961923113193255,1.0201853470217512,"[-0.021961923113193255,1.0201853470217512]","[6.5119521242755e-17,6.465252029829055e-17,0.02284964250140499,0.9771503574985948]",3
167,Tome,0.19999999999999998,0.8333333333333334,0.7142857142857143,0.2857142857142857,"[0.19999999999999998,0.8333333333333334,0.7142857142857143,0.2857142857142857]",0.14955585733554597,1.0565923863686462,"[0.14955585733554597,1.0565923863686462]","[2.3769332989001952e-06,8.378860408735908e-17,0.0010002045984567364,0.9989974184682443]",3
168,Tomislav Cipcic,0.3333333333333333,1.0,0.25,0.25,"[0.3333333333333333,1.0,0.25,0.25]",-0.15185905308397676,0.8016082717590202,"[-0.15185905308397676,0.8016082717590202]","[7.45241229241161e-17,7.44741943532067e-17,0.9485354673455226,0.051464532654477285]",2
169,TonCa,0.16666666666666666,1.0,0.3076923076923077,0.23076923076923078,"[0.16666666666666666,1.0,0.3076923076923077,0.23076923076923078]",-0.005624677294264108,0.7852818099153709,"[-0.005624677294264108,0.7852818099153709]","[6.742302356499145e-07,7.588136539845394e-17,0.9890967820154327,0.01090254375433149]",2
170,toni88,0.25,1.0,0.25,0.5,"[0.25,1.0,0.25,0.5]",-0.2401098593316166,0.8797792938029463,"[-0.2401098593316166,0.8797792938029463]","[1.1953997756532547e-16,1.1953997756532547e-16,0.3360694105005477,0.663930589499452]",3
171,Tpk,0.16666666666666669,0.8333333333333334,0.7142857142857143,0.14285714285714285,"[0.16666666666666669,0.8333333333333334,0.7142857142857143,0.14285714285714285]",0.25076383586301076,0.986805067670172,"[0.25076383586301076,0.986805067670172]","[0.623793559017802,9.004661418409722e-17,0.0005946081639683551,0.3756118328182295]",0
172,Urle,0.3333333333333333,1.0,0.07692307692307693,0.15384615384615385,"[0.3333333333333333,1.0,0.07692307692307693,0.15384615384615385]",-0.19045166479454756,0.6314288578266135,"[-0.19045166479454756,0.6314288578266135]","[5.520834924272432e-15,1.414351215689597e-16,0.9999139606452114,8.60393547829749e-05]",2
173,Urosv,0.1111111111111111,1.0,0.75,0.16666666666666666,"[0.1111111111111111,1.0,0.75,0.16666666666666666]",0.3020019295415621,1.0740232677420698,"[0.3020019295415621,1.0740232677420698]","[0.47133188329479536,7.631845467230549e-17,8.143155752633696e-06,0.5286599735494519]",3
174,vanja123,0.33333333333333337,0.5,0.6,0.4,"[0.33333333333333337,0.5,0.6,0.4]",-0.08080461517919907,0.9241894131667163,"[-0.08080461517919907,0.9241894131667163]","[8.630975339358198e-17,8.611937013358417e-17,0.3080423853103681,0.6919576146896318]",3
175,Vedran,0.1,1.0,0.5454545454545454,0.09090909090909091,"[0.1,1.0,0.5454545454545454,0.09090909090909091]",0.24207073697077708,0.8852163624847054,"[0.24207073697077708,0.8852163624847054]","[0.9623601026315578,7.442429386979032e-17,0.004945417339848707,0.03269448002859363]",0
176,Vedran_499,0.19999999999999998,0.5,0.42857142857142855,0.14285714285714285,"[0.19999999999999998,0.5,0.42857142857142855,0.14285714285714285]",0.05561176750538489,0.6468891781435753,"[0.05561176750538489,0.6468891781435753]","[0.039987587854254894,1.3591162510303374e-16,0.9600022258105091,1.018633523581737e-05]",2
177,vedrana,0.3333333333333333,0.3333333333333333,0.5,0.25,"[0.3333333333333333,0.3333333333333333,0.5,0.25]",-0.060672777237960634,0.7188755491114919,"[-0.060672777237960634,0.7188755491114919]","[1.6499650661481612e-08,5.291354420006652e-17,0.9992325868655769,0.0007673966347723102]",2
178,vibord,0.14285714285714282,0.9166666666666666,0.15384615384615385,0.23076923076923078,"[0.14285714285714282,0.9166666666666666,0.15384615384615385,0.23076923076923078]",-0.0783647589873866,0.6283443720018452,"[-0.0783647589873866,0.6283443720018452]","[6.332415195398161e-07,8.216654294749491e-17,0.9999874540431988,1.1912715281670481e-05]",2
179,vid,0.16666666666666666,0.9,0.2727272727272727,0.36363636363636365,"[0.16666666666666666,0.9,0.2727272727272727,0.36363636363636365]",-0.10541757999237039,0.7736595763546004,"[-0.10541757999237039,0.7736595763546004]","[4.503758956209462e-14,5.705323066404618e-17,0.9883873684681216,0.011612631531833372]",2
180,Vido,0.5,0.6666666666666666,0.5,0.5,"[0.5,0.6666666666666666,0.5,0.5]",-0.2844273776402165,1.009994431131947,"[-0.2844273776402165,1.009994431131947]","[1.0066786727740899e-16,1.0066786727740906e-16,0.01449044598311886,0.9855095540168809]",3
181,Viktor Vic,0.1,0.8,0.6363636363636364,0.09090909090909091,"[0.1,0.8,0.6363636363636364,0.09090909090909091]",0.27794201513129596,0.8723615439227616,"[0.27794201513129596,0.8723615439227616]","[0.9655909061023675,1.513195949505465e-16,0.004315299684561926,0.030093794213070374]",0
182,wavemaker,0.16666666666666666,1.0,0.4166666666666667,0.4166666666666667,"[0.16666666666666666,1.0,0.4166666666666667,0.4166666666666667]",-0.05178742657615945,0.9445939766479785,"[-0.05178742657615945,0.9445939766479785]","[9.709906000816538e-17,8.326480845183846e-17,0.19148558430941157,0.8085144156905884]",3
183,Zdenko,0.5,0.5,0.2,0.4,"[0.5,0.5,0.2,0.4]",-0.399450875023297,0.6750690374010955,"[-0.399450875023297,0.6750690374010955]","[4.081712058468881e-15,4.081712058468881e-15,0.9021698031814367,0.09783019681855512]",2
184,Zdravko,0.125,1.0,0.3076923076923077,0.15384615384615385,"[0.125,1.0,0.3076923076923077,0.15384615384615385]",0.06374946851233768,0.7403447420636994,"[0.06374946851233768,0.7403447420636994]","[0.013294442139816905,1.221259323631705e-16,0.9854035666904344,0.001301991169748573]",2
185,zvjezdana,0.33333333333333337,1.0,0.4,0.4,"[0.33333333333333337,1.0,0.4,0.4]",-0.15588498988327212,0.9768378851126869,"[-0.15588498988327212,0.9768378851126869]","[6.73638056791222e-17,6.736380567912219e-17,0.07508974473755181,0.9249102552624481]",3
