,users,intensityNormalized,order,freq,catchingUpRatio,features,probability,prediction
10,1cb07e56-7b73-0087-0a17-3e9c1f88,0.08333333333333333,0.8571428571428571,0.5,0.5,"[0.08333333333333333,0.8571428571428571,0.5,0.5]","[0.9772714260973795,0.02272857390262056,2.42962969174256e-18,2.429629785558575e-18,2.4296296917524612e-18,2.42962969174256e-18]",0
11,1d66d118-9cc1-c6cd-c61c-02ca2ddc,0.125,0.75,0.4,0.6,"[0.125,0.75,0.4,0.6]","[5.4391667801978985e-09,0.9999940578420979,1.2789215942439047e-17,2.884695299095855e-12,5.936715850553427e-06,1.2789215942439047e-17]",1
12,1f7f3fd7-7087-1461-cf43-9add2172,0.027777777777777773,0.6666666666666666,0.75,0.25,"[0.027777777777777773,0.6666666666666666,0.75,0.25]","[0.999999999506783,4.932169213940272e-10,9.75475164629751e-19,9.75475164629751e-19,9.75475164629751e-19,9.75475164629751e-19]",0
13,20e2fc85-7d0f-8a2c-b651-4b811a97,0.08333333333333333,0.4,0.3333333333333333,0.16666666666666666,"[0.08333333333333333,0.4,0.3333333333333333,0.16666666666666666]","[2.7393433861517492e-17,0.9999992450518089,2.7393433861517492e-17,7.549481910644115e-07,2.7393433861517492e-17,2.7393433861517492e-17]",1
14,23e6f6c8-2cd0-ac1c-e8a1-f2338caa,0.9166666666666666,0.9090909090909092,0.08333333333333333,0.9166666666666666,"[0.9166666666666666,0.9090909090909092,0.08333333333333333,0.9166666666666666]","[6.323618919904456e-23,6.323618919904456e-23,6.323618919904456e-23,6.323618919904456e-23,1.0,6.323618919904456e-23]",4
15,258d2e1f-e3e8-2612-8285-895fb96d,0.027777777777777773,1.0,0.75,0.25,"[0.027777777777777773,1.0,0.75,0.25]","[0.9999999998269382,1.7306177037356836e-10,1.84405583473087e-18,1.84405583473087e-18,1.84405583473087e-18,1.84405583473087e-18]",0
16,269144fa-ef0e-c81e-52ff-df9a348a,0.1875,0.8333333333333334,0.2307692307692308,0.6923076923076923,"[0.1875,0.8333333333333334,0.2307692307692308,0.6923076923076923]","[4.9179520295057905e-18,0.07782071102931165,4.9179520295057905e-18,0.024970622085087442,4.9179520295057905e-18,0.8972086668856009]",5
17,31a88be4-13ad-06c2-119c-3551a490,0.3333333333333333,1.0,0.1,0.2,"[0.3333333333333333,1.0,0.1,0.2]","[2.564015275181898e-17,1.2236607408538422e-11,2.564015275181898e-17,0.9999999999877633,2.564015275181898e-17,2.564015275181898e-17]",3
18,3447bacb-f54d-55c2-592f-3a3ff765,0.25,1.0,0.25,0.75,"[0.25,1.0,0.25,0.75]","[1.414015351155467e-24,1.4959763710750806e-09,1.414015351155467e-24,9.919220995405136e-11,0.9999999984048314,3.696026535989675e-17]",4
19,35813a40-7aa6-5336-237b-c93f1759,0.5833333333333334,0.8571428571428571,0.0,0.875,"[0.5833333333333334,0.8571428571428571,0.0,0.875]","[1.2290319332681804e-18,1.229031937156741e-18,1.2290319332681804e-18,2.3068485371460752e-14,1.2290319332681804e-18,0.9999999999999769]",5
20,35ce5334-aefb-9a61-d1c3-7f01a776,0.5833333333333334,1.0,0.125,0.875,"[0.5833333333333334,1.0,0.125,0.875]","[1.1771293271857151e-24,1.1771293271858332e-24,1.1771293271857151e-24,5.6718628173229765e-18,0.9999999999999178,8.210064615428349e-14]",4
21,367365a7-8d2a-3b00-f3e3-f877be3c,0.20833333333333331,0.8333333333333334,0.2857142857142857,0.7142857142857143,"[0.20833333333333331,0.8333333333333334,0.2857142857142857,0.7142857142857143]","[7.614539801564661e-24,1.522785514107207e-07,7.614539801564661e-24,6.973730265734464e-11,0.9999998476486889,3.0224554519604146e-12]",4
22,3681eecc-7864-c1c1-0024-4d4234be,0.75,1.0,0.1,0.9,"[0.75,1.0,0.1,0.9]","[1.1990964660032257e-24,1.1990964660032257e-24,1.1990964660032257e-24,1.201733061722617e-24,1.0,1.199096466003252e-24]",4
23,37ada581-75c2-560e-2eb3-3db3a231,0.3333333333333333,0.5,0.2,0.8,"[0.3333333333333333,0.5,0.2,0.8]","[7.47430257443706e-25,4.516505116041747e-12,7.47430257443706e-25,8.417904756807107e-13,0.9999999999946418,7.47430257443706e-25]",4
24,37d73652-37e1-cc5f-6c84-3b9a528c,0.016666666666666663,0.8,0.8333333333333334,0.16666666666666666,"[0.016666666666666663,0.8,0.8333333333333334,0.16666666666666666]","[0.9999999999999952,4.70664281795024e-15,9.295888182533043e-19,9.295888182533043e-19,9.295888182533043e-19,9.295888182533043e-19]",0
25,380773a6-f975-22c8-187e-e40fe702,0.027777777777777773,0.6666666666666666,0.75,0.25,"[0.027777777777777773,0.6666666666666666,0.75,0.25]","[0.999999999506783,4.932169213940272e-10,9.75475164629751e-19,9.75475164629751e-19,9.75475164629751e-19,9.75475164629751e-19]",0
26,3c370e25-1bd5-c34b-ec40-31117752,0.25,0.3333333333333333,0.25,0.75,"[0.25,0.3333333333333333,0.25,0.75]","[1.7918606286692795e-24,4.516805330493135e-09,1.7918606286692795e-24,2.052513381016749e-12,0.9999999954811422,1.7918606286692795e-24]",4
27,3d524e1d-934c-6d53-022b-983c91c3,0.05555555555555556,1.0,0.4,0.2,"[0.05555555555555556,1.0,0.4,0.2]","[3.551940151301818e-17,0.9999999999999893,2.7725678417974732e-17,1.0757403644396313e-14,2.7725678417974732e-17,2.7725678417974732e-17]",1
28,3d7d0f75-dda5-644d-e527-018ff340,0.14583333333333334,0.7,0.09090909090909093,0.09090909090909091,"[0.14583333333333334,0.7,0.09090909090909093,0.09090909090909091]","[5.989031621887805e-17,0.008443260215594214,5.989031621887805e-17,0.9915567397844056,5.989031621887805e-17,5.989031621887805e-17]",3
29,3dc06a27-afe4-b105-1f3c-997851c7,0.2222222222222222,0.7,0.18181818181818185,0.7272727272727273,"[0.2222222222222222,0.7,0.18181818181818185,0.7272727272727273]","[3.4338261283878128e-18,0.02002792678499334,3.4338261283878128e-18,0.04258285181246232,3.4338261283878128e-18,0.9373892214025443]",5
30,3fc2e2fe-697a-3255-1a17-4204819d,0.08333333333333333,0.7142857142857143,0.5,0.5,"[0.08333333333333333,0.7142857142857143,0.5,0.5]","[0.9336178119466777,0.06638218805332233,4.257235431510095e-18,4.257236363546483e-18,4.257235431515945e-18,4.257235431510095e-18]",0
31,4196e8ee-e405-a1e1-4a7f-7d9149a5,0.25,1.0,0.25,0.75,"[0.25,1.0,0.25,0.75]","[1.414015351155467e-24,1.4959763710750806e-09,1.414015351155467e-24,9.919220995405136e-11,0.9999999984048314,3.696026535989675e-17]",4
32,42779e7e-90bc-7eac-5aa8-a9874f90,0.047619047619047616,1.0,0.3636363636363637,0.2727272727272727,"[0.047619047619047616,1.0,0.3636363636363637,0.2727272727272727]","[0.007338142518917576,0.992661857318772,2.677863851830303e-17,1.623105760253098e-10,2.677863851830303e-17,2.677863851830303e-17]",1
33,440d90ef-c7d7-0530-608e-8c0fc440,0.033333333333333326,1.0,0.7142857142857143,0.2857142857142857,"[0.033333333333333326,1.0,0.7142857142857143,0.2857142857142857]","[0.9999999879570683,1.204293156479198e-08,2.596852570624762e-18,2.596852570624762e-18,2.596852570624762e-18,2.596852570624762e-18]",0
34,45d78fe4-7d30-3b18-371e-57bb06c7,0.6666666666666666,1.0,0.1111111111111111,0.8888888888888888,"[0.6666666666666666,1.0,0.1111111111111111,0.8888888888888888]","[8.701653201117397e-25,8.701653201117397e-25,8.701653201117397e-25,2.3973002362758644e-22,1.0,5.002130253967131e-22]",4
35,4641102c-f3d3-3878-6d00-1c49a28c,0.14583333333333334,0.7,0.2727272727272727,0.09090909090909091,"[0.14583333333333334,0.7,0.2727272727272727,0.09090909090909091]","[4.948407633816589e-16,0.9918298652414829,4.948407633816589e-16,0.008170134758515146,4.948407633816589e-16,4.948407633816589e-16]",1
36,4b21d918-4ac0-0787-3094-37c9432c,0.2222222222222222,0.6,0.2727272727272727,0.5454545454545454,"[0.2222222222222222,0.6,0.2727272727272727,0.5454545454545454]","[1.2063619765345383e-16,0.9967768488107381,1.2063619765345383e-16,0.003223151189261413,1.2063619765345383e-16,1.2063619765345383e-16]",1
37,4c4ac589-35f5-76e3-d0a3-fedab6c6,0.027777777777777773,0.7142857142857143,0.5,0.25,"[0.027777777777777773,0.7142857142857143,0.5,0.25]","[0.969937803818003,0.03006219618199711,1.6360695941724717e-18,1.6360696437484416e-18,1.6360695941724717e-18,1.6360695941724717e-18]",0
38,4cc576c8-f218-94be-fef3-4b6fd86e,0.0972222222222222,0.8333333333333334,0.3076923076923077,0.3076923076923077,"[0.0972222222222222,0.8333333333333334,0.3076923076923077,0.3076923076923077]","[7.341883453884915e-18,0.9999872817740808,7.341883453884915e-18,1.271822591929364e-05,7.341883453884915e-18,7.341883453884915e-18]",1
39,53cb26b0-7222-8eb4-ef0d-29e7a801,0.3333333333333333,0.25,0.2,0.8,"[0.3333333333333333,0.25,0.2,0.8]","[1.4538498529558546e-24,2.6873766366487365e-12,1.4538498529558546e-24,1.0391526098679007e-14,0.9999999999973023,1.4538498529558546e-24]",4
40,5409088d-b542-9cac-7fac-9ab00271,0.25,0.7272727272727273,0.25,0.75,"[0.25,0.7272727272727273,0.25,0.75]","[8.758846203083184e-25,4.349456174104472e-09,8.758846203083184e-25,5.7067953837659773e-11,0.9999999955934759,7.368288194435996e-18]",4
41,54e1c86d-b289-f693-e3a3-5d393778,0.016666666666666663,0.8,0.8333333333333334,0.16666666666666666,"[0.016666666666666663,0.8,0.8333333333333334,0.16666666666666666]","[0.9999999999999952,4.70664281795024e-15,9.295888182533043e-19,9.295888182533043e-19,9.295888182533043e-19,9.295888182533043e-19]",0
42,57b97824-05f2-21af-72f1-95f7d697,0.13888888888888887,0.5714285714285714,0.125,0.5,"[0.13888888888888887,0.5714285714285714,0.125,0.5]","[2.3279374594655886e-17,0.005421556401107762,2.3279374594655886e-17,0.9945784435988922,2.3279374594655886e-17,2.3279374594655886e-17]",3
43,5d557ed3-ce5e-24e4-a66e-aa966d6c,0.027777777777777773,0.6666666666666666,0.5,0.25,"[0.027777777777777773,0.6666666666666666,0.5,0.25]","[0.9603975108340987,0.03960248916590119,2.104559240438958e-18,2.104559358645023e-18,2.104559240438958e-18,2.104559240438958e-18]",0
44,5e97ad83-2b2c-529e-f831-deac0066,0.125,0.5,0.2,0.6,"[0.125,0.5,0.2,0.6]","[4.426564090177247e-11,0.022802750793810965,2.1974880101424385e-17,0.9771972491619233,2.1974880101424385e-17,2.197488010142802e-17]",3
45,5fad3306-616d-9b57-3411-75efa34d,0.08333333333333333,0.6,0.3333333333333333,0.3333333333333333,"[0.08333333333333333,0.6,0.3333333333333333,0.3333333333333333]","[6.031138704541711e-18,0.9999988132523522,6.00033641372672e-18,1.1867476479369183e-06,6.00033641372672e-18,6.00033641372672e-18]",1
46,6408c27b-ab13-d145-5b44-24f30202,0.25,1.0,0.25,0.75,"[0.25,1.0,0.25,0.75]","[1.414015351155467e-24,1.4959763710750806e-09,1.414015351155467e-24,9.919220995405136e-11,0.9999999984048314,3.696026535989675e-17]",4
47,6613f3e0-2e08-24f1-52ba-bfab8807,0.6666666666666666,0.125,0.1111111111111111,0.8888888888888888,"[0.6666666666666666,0.125,0.1111111111111111,0.8888888888888888]","[7.576102555315594e-24,7.576102555315594e-24,7.576102555315594e-24,7.57610255596774e-24,1.0,7.576102555315594e-24]",4
48,6809fd15-56b5-3424-e33d-88eb107c,0.3333333333333333,0.25,0.2,0.8,"[0.3333333333333333,0.25,0.2,0.8]","[1.4538498529558546e-24,2.6873766366487365e-12,1.4538498529558546e-24,1.0391526098679007e-14,0.9999999999973023,1.4538498529558546e-24]",4
49,6a9b69a1-5f2e-6aea-63d9-0e9d77c1,0.013888888888888895,1.0,0.8571428571428571,0.14285714285714285,"[0.013888888888888895,1.0,0.8571428571428571,0.14285714285714285]","[0.9999999999999999,1.3375865113911414e-16,4.1518409224828156e-18,4.1518409224828156e-18,4.1518409224828156e-18,4.1518409224828156e-18]",0
50,6c86b1d0-fd95-c414-78d2-9495251b,0.02083333333333333,0.75,0.8,0.2,"[0.02083333333333333,0.75,0.8,0.2]","[0.9999999999995173,4.826664382718809e-13,6.407140539586101e-19,6.407140539586101e-19,6.407140539586101e-19,6.407140539586101e-19]",0
51,6e25573c-8b7b-a2e7-a782-480ddb63,0.027777777777777773,0.3333333333333333,0.25,0.25,"[0.027777777777777773,0.3333333333333333,0.25,0.25]","[0.0035243631714036933,0.06179150570342726,3.3472580717771683e-16,0.934684131125168,3.3472580717771683e-16,3.3472580717771683e-16]",3
52,6f168bc8-c816-a359-ba88-da8c663d,0.25,0.7142857142857143,0.125,0.75,"[0.25,0.7142857142857143,0.125,0.75]","[2.998585168713995e-18,0.0020580482818513797,2.998585168713995e-18,0.011231496631161927,2.998585168713995e-18,0.9867104550869866]",5
53,6f359ebe-9f0a-2bae-a27a-c4ec1712,0.08333333333333333,1.0,0.5,0.5,"[0.08333333333333333,1.0,0.5,0.5]","[0.9842913843747522,0.015708615625247793,4.4005844838067434e-18,4.400584500067123e-18,4.400584483849476e-18,4.4005844838067434e-18]",0
54,70eacff4-a340-e4fd-746a-807b58c3,0.25,1.0,0.16666666666666666,0.4166666666666667,"[0.25,1.0,0.16666666666666666,0.4166666666666667]","[1.0396663066693594e-17,0.000745938681140644,1.0396663066693594e-17,0.9992540613188593,1.0396663066693594e-17,1.0396663066693594e-17]",3
55,74105285-3bd1-71b2-bb2b-df56e6f7,0.08333333333333333,1.0,0.25,0.5,"[0.08333333333333333,1.0,0.25,0.5]","[0.98839022985015,0.007256402000792468,6.307176584589376e-18,0.004353368149057617,6.307176584589376e-18,6.309471485629483e-18]",0
56,755f4b52-e48e-eda7-42c0-2dabd3cf,0.016666666666666663,0.6,0.3333333333333333,0.16666666666666666,"[0.016666666666666663,0.6,0.3333333333333333,0.16666666666666666]","[0.008133436913815491,0.9918641991549771,5.016979545374992e-17,2.3639312074099607e-06,5.016979545374992e-17,5.016979545374992e-17]",1
57,78928b9d-af19-1353-e439-c5b1d36f,0.3333333333333333,0.5,0.2,0.8,"[0.3333333333333333,0.5,0.2,0.8]","[7.47430257443706e-25,4.516505116041747e-12,7.47430257443706e-25,8.417904756807107e-13,0.9999999999946418,7.47430257443706e-25]",4
58,78f08216-f3b9-62f6-7676-e8f9b3e2,0.05555555555555556,0.5,0.2,0.4,"[0.05555555555555556,0.5,0.2,0.4]","[0.07613892430495471,0.0006079547311691377,1.3238543879582427e-17,0.9232531209638762,1.3238543879582427e-17,1.3238543879582427e-17]",3
59,7b7820c3-5040-cdf4-4448-bacd9426,0.6666666666666666,0.625,0.1111111111111111,0.8888888888888888,"[0.6666666666666666,0.625,0.1111111111111111,0.8888888888888888]","[8.052865452581325e-25,8.052865452581325e-25,8.052865452581325e-25,8.213430270459524e-25,1.0,8.052865452581325e-25]",4
60,7c6856f2-bacb-4be2-61d0-ba4bf284,0.02083333333333333,0.75,0.8,0.2,"[0.02083333333333333,0.75,0.8,0.2]","[0.9999999999995173,4.826664382718809e-13,6.407140539586101e-19,6.407140539586101e-19,6.407140539586101e-19,6.407140539586101e-19]",0
61,85d4f155-5a13-7eb1-4d96-5c0b6e30,0.4583333333333333,0.9166666666666666,0.07692307692307693,0.7692307692307693,"[0.4583333333333333,0.9166666666666666,0.07692307692307693,0.7692307692307693]","[3.7249202106889224e-18,1.0938477514345254e-14,3.7249202106889224e-18,2.9721367361165256e-06,3.7249202106889224e-18,0.999997027863253]",5
62,8a2e2082-7444-5533-6931-1b05fd88,0.20833333333333331,0.8333333333333334,0.14285714285714285,0.5714285714285714,"[0.20833333333333331,0.8333333333333334,0.14285714285714285,0.5714285714285714]","[7.960844857294626e-18,0.023753812244872573,7.960844857294626e-18,0.9762461877551274,7.960844857294626e-18,1.6816457253538435e-17]",3
63,8a68d73e-17f5-4571-ef15-e1d03878,0.3333333333333333,1.0,0.1,0.1,"[0.3333333333333333,1.0,0.1,0.1]","[4.190226681596533e-17,1.753886834666443e-13,4.190226681596533e-17,0.9999999999998245,4.190226681596533e-17,4.190226681596533e-17]",3
64,8a6d88da-00af-01eb-e85b-db817e28,0.13888888888888887,0.5714285714285714,0.25,0.5,"[0.13888888888888887,0.5714285714285714,0.25,0.5]","[1.417222789711922e-17,0.924308105692339,1.417222789711922e-17,0.07569189430766105,1.417222789711922e-17,1.417222789711922e-17]",1
65,8ae29d55-64a1-1cf2-962b-4a35e380,0.125,0.5555555555555556,0.1,0.5,"[0.125,0.5555555555555556,0.1,0.5]","[1.6131304549409452e-16,0.0017403147664962876,1.6131304549408717e-16,0.9982596852335031,1.6131304549408717e-16,1.6131304549408717e-16]",3
66,8cedbb4b-6088-0b3c-fc04-ad8ce093,0.2916666666666667,1.0,0.1111111111111111,0.4444444444444444,"[0.2916666666666667,1.0,0.1111111111111111,0.4444444444444444]","[1.186273032433012e-17,1.5156231268143416e-05,1.186273032433012e-17,0.9999848437687319,1.186273032433012e-17,1.186273032433012e-17]",3
67,8f38fcd5-8798-9850-2359-5268418e,0.08333333333333333,1.0,0.125,0.375,"[0.08333333333333333,1.0,0.125,0.375]","[7.717696684842796e-12,0.0011457257369014214,1.8518993579165537e-16,0.9988542742553803,1.8518993579165537e-16,1.8518993579165537e-16]",3
68,98599cc0-703a-b3be-34dc-7bcf7e6a,0.5833333333333334,1.0,0.125,0.875,"[0.5833333333333334,1.0,0.125,0.875]","[1.1771293271857151e-24,1.1771293271858332e-24,1.1771293271857151e-24,5.6718628173229765e-18,0.9999999999999178,8.210064615428349e-14]",4
69,987749e2-fc0f-96db-2aa7-7df33e6d,0.08333333333333333,0.3333333333333333,0.5,0.5,"[0.08333333333333333,0.3333333333333333,0.5,0.5]","[0.01873030839237133,0.9812696916076281,1.4719127462888238e-16,1.4719144038395294e-16,1.4719127462888623e-16,1.4719127462888238e-16]",1
70,9946a658-3dc0-f680-6e04-89182b0f,0.16666666666666666,0.8,0.16666666666666666,0.16666666666666666,"[0.16666666666666666,0.8,0.16666666666666666,0.16666666666666666]","[8.087418642257934e-18,0.014532890888385898,8.087418642257934e-18,0.9854671091116142,8.087418642257934e-18,8.087418642257934e-18]",3
71,999f9f91-e880-70f1-00d3-e8994609,0.05000000000000001,0.8571428571428571,0.375,0.125,"[0.05000000000000001,0.8571428571428571,0.375,0.125]","[1.5327999953075078e-17,0.999999999994513,1.5327999953073753e-17,5.4871018152409435e-12,1.5327999953073753e-17,1.5327999953073753e-17]",1
72,99d9bce0-1f7d-da02-6d84-afe0122e,0.20833333333333331,0.6666666666666666,0.14285714285714285,0.7142857142857143,"[0.20833333333333331,0.6666666666666666,0.14285714285714285,0.7142857142857143]","[1.2461008249446988e-18,0.0016942880068246864,1.2461008249446988e-18,0.01813922827968011,1.2461008249446988e-18,0.9801664837134952]",5
73,9e184ea2-45e6-abdb-90a9-fb5b011b,0.11666666666666665,0.5454545454545454,0.16666666666666666,0.25,"[0.11666666666666665,0.5454545454545454,0.16666666666666666,0.25]","[6.9173693903447405e-18,0.03069487006370873,6.9173693903447405e-18,0.9693051299362911,6.9173693903447405e-18,6.9173693903447405e-18]",3
74,a134cb86-69ed-3ceb-ab8b-42799b5f,0.20833333333333331,0.5,0.14285714285714285,0.14285714285714285,"[0.20833333333333331,0.5,0.14285714285714285,0.14285714285714285]","[2.8069948039460906e-17,0.0007494099183190905,2.8069948039460906e-17,0.9992505900816808,2.8069948039460906e-17,2.8069948039460906e-17]",3
75,a1ac05b8-d131-07d0-f419-28c0d19a,0.4583333333333333,0.08333333333333333,0.15384615384615385,0.8461538461538461,"[0.4583333333333333,0.08333333333333333,0.15384615384615385,0.8461538461538461]","[5.437371858610967e-24,2.750971591403692e-21,5.437371858610967e-24,1.7175783330738306e-21,1.0,5.437371858610967e-24]",4
76,a7010942-2bf9-c022-3897-796a718f,0.125,0.75,0.2,0.6,"[0.125,0.75,0.2,0.6]","[4.429328287656927e-09,0.018314658113242423,1.3321844795883808e-17,0.9816526223136477,1.3321844795883808e-17,3.271514378147153e-05]",3
77,a898d118-8b18-a02c-ae58-2a774d5f,0.20833333333333331,0.3333333333333333,0.14285714285714285,0.2857142857142857,"[0.20833333333333331,0.3333333333333333,0.14285714285714285,0.2857142857142857]","[1.3451372307668728e-16,0.02278196227243541,1.3451372307668728e-16,0.977218037727564,1.3451372307668728e-16,1.3451372307668728e-16]",3
78,a997f5a7-10f2-8566-1c1d-559b423c,0.2777777777777777,1.0,0.15384615384615385,0.6153846153846154,"[0.2777777777777777,1.0,0.15384615384615385,0.6153846153846154]","[2.844723885909175e-17,0.0020945615839474342,2.844723885909175e-17,0.9979054383858023,2.844723885909175e-17,3.025028410113078e-11]",3
79,abcc36e1-adfa-f564-04d4-d632273a,0.04166666666666666,0.8,0.3333333333333333,0.3333333333333333,"[0.04166666666666666,0.8,0.3333333333333333,0.3333333333333333]","[0.8627390645741976,0.13726057093494123,5.174697026324494e-18,3.644908611668409e-07,5.174697026324494e-18,5.174697026324494e-18]",0
80,abda0840-539e-d7ad-7f3c-e3005350,0.0625,0.6666666666666666,0.5714285714285714,0.42857142857142855,"[0.0625,0.6666666666666666,0.5714285714285714,0.42857142857142855]","[0.9974318929239465,0.0025681070760535762,2.4898265027078723e-18,2.4898265027078723e-18,2.4898265027078723e-18,2.4898265027078723e-18]",0
81,ad50ec3a-b5fa-441c-dff6-68962309,0.25,0.0,0.25,0.75,"[0.25,0.0,0.25,0.75]","[1.2039973718564457e-23,1.1636618059221647e-09,1.2039973718564457e-23,1.1952049324004169e-14,0.9999999988363262,1.2039973718564457e-23]",4
82,af82af91-5c05-62ed-d5f4-ab452057,0.25,1.0,0.125,0.375,"[0.25,1.0,0.125,0.375]","[5.464163372143687e-18,0.00017135611934619856,5.464163372143687e-18,0.9998286438806538,5.464163372143687e-18,5.464163372143687e-18]",3
83,b341bfef-bd17-e48f-e3c6-71e45a3b,0.5833333333333334,0.42857142857142855,0.125,0.875,"[0.5833333333333334,0.42857142857142855,0.125,0.875]","[1.182500188343764e-24,1.1825001883451552e-24,1.182500188343764e-24,7.440494806533356e-24,1.0,1.182500188343764e-24]",4
84,b3ed71c3-f69d-be41-8e55-61063ba5,0.25,1.0,0.25,0.75,"[0.25,1.0,0.25,0.75]","[1.414015351155467e-24,1.4959763710750806e-09,1.414015351155467e-24,9.919220995405136e-11,0.9999999984048314,3.696026535989675e-17]",4
85,b51ab28b-c73d-4a8a-b819-1193d14b,0.047619047619047616,0.9,0.5454545454545454,0.2727272727272727,"[0.047619047619047616,0.9,0.5454545454545454,0.2727272727272727]","[0.9065705724585569,0.09342942754144289,7.912435817833109e-17,7.912435817833109e-17,7.912435817833109e-17,7.912435817833109e-17]",0
86,bc59fb83-de20-c8dc-0046-06b5a884,0.4166666666666667,1.0,0.16666666666666666,0.8333333333333334,"[0.4166666666666667,1.0,0.16666666666666666,0.8333333333333334]","[2.2840360076601042e-24,8.654674049784506e-18,2.2840360076601042e-24,8.400586661577122e-12,0.999999999991583,1.6451626567063788e-14]",4
87,be7e4626-8ea8-e4e7-bd98-df4d6b7e,0.05555555555555556,0.75,0.4,0.4,"[0.05555555555555556,0.75,0.4,0.4]","[0.911603551585797,0.08839644841377431,1.0983745241533416e-18,4.2879285110406636e-13,1.0983745241533416e-18,1.0983745241533416e-18]",0
88,c0f2c451-9f22-3dc5-b0ab-d6747910,0.75,1.0,0.1,0.9,"[0.75,1.0,0.1,0.9]","[1.1990964660032257e-24,1.1990964660032257e-24,1.1990964660032257e-24,1.201733061722617e-24,1.0,1.199096466003252e-24]",4
89,c1b850ff-362a-890f-0c23-014773bb,0.4166666666666667,1.0,0.16666666666666666,0.8333333333333334,"[0.4166666666666667,1.0,0.16666666666666666,0.8333333333333334]","[2.2840360076601042e-24,8.654674049784506e-18,2.2840360076601042e-24,8.400586661577122e-12,0.999999999991583,1.6451626567063788e-14]",4
90,c3385c79-a01d-377d-9eac-6cf460e9,0.25,1.0,0.125,0.125,"[0.25,1.0,0.125,0.125]","[1.1447625734942505e-17,7.749126656334504e-07,1.1447625734942505e-17,0.9999992250873343,1.1447625734942505e-17,1.1447625734942505e-17]",3
91,c9f74898-df82-973e-76ca-08186d7c,0.4166666666666667,1.0,0.16666666666666666,0.8333333333333334,"[0.4166666666666667,1.0,0.16666666666666666,0.8333333333333334]","[2.2840360076601042e-24,8.654674049784506e-18,2.2840360076601042e-24,8.400586661577122e-12,0.999999999991583,1.6451626567063788e-14]",4
92,cc1e5f29-a1bd-4a13-5c8d-dbcaa11b,0.16666666666666666,1.0,0.16666666666666666,0.6666666666666666,"[0.16666666666666666,1.0,0.16666666666666666,0.6666666666666666]","[2.7753125344948088e-17,0.011172206624234087,2.7753125344948088e-17,0.9888277933757658,2.7753125344948088e-17,2.7753125345117592e-17]",3
