,users,intensityNormalized,order,freq,features,probability,prediction
141,Maja Grinek,0.06666666666666668,0.875,0.3333333333333333,"[0.06666666666666668,0.875,0.3333333333333333]","[0.8341230165394063,0.14749717847348753,1.678449741384363e-17,0.01837980498710609]",0
142,maja laurence,0.25,0.6666666666666666,0.0,"[0.25,0.6666666666666666,0.0]","[0.010707537174346995,8.340444907917593e-15,2.1784623119222583e-15,0.9892924628256425]",3
143,MajaM,0.13333333333333333,0.5833333333333334,0.38461538461538464,"[0.13333333333333333,0.5833333333333334,0.38461538461538464]","[1.8420716413264379e-06,0.020387640720900903,5.298331337412467e-16,0.9796105172074573]",3
144,Mare_,0.0,1.0,1.0,"[0.0,1.0,1.0]","[3.2508083021731607e-15,4.979569802177144e-07,0.9999995020430146,1.9457307271348083e-15]",2
145,mare10,0.20833333333333331,0.8333333333333334,0.0,"[0.20833333333333331,0.8333333333333334,0.0]","[0.9923537738318026,8.771171945066715e-12,4.199179235714387e-17,0.007646226159426072]",0
146,Maria,0.0119047619047619,0.8571428571428571,0.625,"[0.0119047619047619,0.8571428571428571,0.625]","[0.010150788293403266,0.9893576494652903,1.3486365404289831e-17,0.0004915622413064508]",1
147,Marijana,0.11111111111111112,1.0,0.42857142857142855,"[0.11111111111111112,1.0,0.42857142857142855]","[8.480754066276539e-09,1.1062166860445469e-10,0.999999988499994,2.908630370381283e-09]",2
148,MARINO BRZAC,0.16666666666666666,0.9090909090909092,0.3333333333333333,"[0.16666666666666666,0.9090909090909092,0.3333333333333333]","[0.9638282827547443,1.7387990557858364e-08,4.3711628048531117e-17,0.03617169985726514]",0
149,Mario Bursac,0.010416666666666666,1.0,0.7777777777777778,"[0.010416666666666666,1.0,0.7777777777777778]","[7.124188536068793e-12,6.521566723495489e-07,0.9999993478314331,4.7704659440032524e-12]",2
150,Mario91,0.2916666666666667,1.0,0.1111111111111111,"[0.2916666666666667,1.0,0.1111111111111111]","[1.1489104954126082e-08,2.4851410064942527e-23,0.9999999816260894,6.884805654070493e-09]",2
151,Marjan Henigman,0.00833333333333334,1.0,0.9090909090909092,"[0.00833333333333334,1.0,0.9090909090909092]","[9.894560491603553e-14,6.669957582454839e-07,0.9999993330040807,6.212103171716217e-14]",2
152,Markisha,0.08333333333333333,1.0,0.5,"[0.08333333333333333,1.0,0.5]","[3.151033096120064e-09,6.442043261693898e-09,0.999999989087863,1.3190605795045764e-09]",2
153,Marko Dundovic,0.0972222222222222,0.9166666666666666,0.15384615384615385,"[0.0972222222222222,0.9166666666666666,0.15384615384615385]","[0.9834716051015264,0.0014237512708898236,2.963491996983261e-17,0.015104643627583698]",0
154,Marko Kralj,0.125,1.0,0.4,"[0.125,1.0,0.4]","[1.1553602519879729e-08,8.25407609767997e-12,0.999999984741275,3.6968685491408226e-09]",2
155,Marko L,0.25,0.9090909090909092,0.0,"[0.25,0.9090909090909092,0.0]","[0.9906332746524058,6.759290989635493e-17,6.752640079082066e-17,0.009366725347593979]",0
156,marko maticic,0.027777777777777773,0.6666666666666666,0.5,"[0.027777777777777773,0.6666666666666666,0.5]","[7.897895870247265e-05,0.9930883687095886,1.2298464320083177e-17,0.006832652331709059]",1
157,Ma��a,0.02083333333333333,1.0,0.8,"[0.02083333333333333,1.0,0.8]","[3.4326424434542605e-12,6.17718347959767e-07,0.9999993822760354,2.1840536724958047e-12]",2
158,masa sarusic,0.027777777777777773,0.9090909090909092,0.75,"[0.027777777777777773,0.9090909090909092,0.75]","[0.00020662122533662955,0.9997814603455077,1.3105364768768358e-17,1.1918429155640537e-05]",1
159,Mate Vitaljic,0.02083333333333333,0.7777777777777778,0.8,"[0.02083333333333333,0.7777777777777778,0.8]","[1.5513480647415744e-05,0.999978438384324,2.0442735953059215e-17,6.048135028568645e-06]",1
160,Matija Osterc,0.1875,0.9166666666666666,0.2307692307692308,"[0.1875,0.9166666666666666,0.2307692307692308]","[0.9745639772737953,4.402540248908644e-11,2.7261886139122128e-17,0.025436022682179173]",0
161,Matija Turkalj,0.10000000000000002,0.9,0.0,"[0.10000000000000002,0.9,0.0]","[0.9915977477498297,0.00019009663809875076,1.4424851469230682e-16,0.008212155612071408]",0
162,Matjazzavrl,0.08333333333333333,0.8571428571428571,0.375,"[0.08333333333333333,0.8571428571428571,0.375]","[0.8017142285825556,0.17864170502517615,1.971429901063441e-17,0.01964406639226825]",0
163,Mauro,0.10416666666666667,0.75,0.0,"[0.10416666666666667,0.75,0.0]","[0.8683230292667283,0.06289507986110174,5.510774687404377e-16,0.06878189087216927]",0
164,MedoPiki,0.13333333333333333,1.0,0.0,"[0.13333333333333333,1.0,0.0]","[3.36919888320746e-08,2.1172201476876892e-13,0.9999999635131918,2.794607794830579e-09]",2
165,melina lako��,0.6666666666666666,1.0,0.0,"[0.6666666666666666,1.0,0.0]","[5.559810811062488e-19,1.0339345308576998e-20,0.9999998769295475,1.2307045246187828e-07]",2
166,mihaelas,0.2916666666666667,1.0,0.1111111111111111,"[0.2916666666666667,1.0,0.1111111111111111]","[1.1489104954126082e-08,2.4851410064942527e-23,0.9999999816260894,6.884805654070493e-09]",2
167,Miho,0.047619047619047616,0.8,0.3636363636363637,"[0.047619047619047616,0.8,0.3636363636363637]","[0.33958973160893896,0.6365931268357569,1.7716497513488588e-17,0.0238171415553041]",1
168,Milan Kura��,0.2777777777777777,0.9166666666666666,0.07692307692307693,"[0.2777777777777777,0.9166666666666666,0.07692307692307693]","[0.9552093265797401,1.1722019563974645e-16,1.1722019562723635e-16,0.044790673420259663]",0
169,Mirela,0.13333333333333333,0.8333333333333334,0.2307692307692308,"[0.13333333333333333,0.8333333333333334,0.2307692307692308]","[0.9802355923366023,0.00025984671422234917,1.3550755388448865e-17,0.01950456094917522]",0
170,Mirjana Pu��karski,0.0119047619047619,1.0,0.875,"[0.0119047619047619,1.0,0.875]","[3.194863812691139e-13,6.856558199503543e-07,0.999999314343658,2.026671057263564e-13]",2
171,Mirkomatic,0.0972222222222222,0.9166666666666666,0.2307692307692308,"[0.0972222222222222,0.9166666666666666,0.2307692307692308]","[0.9776750961762761,0.004072598459082927,2.1279781176548046e-17,0.018252305364640932]",0
172,miroc,0.4166666666666667,0.8,0.16666666666666666,"[0.4166666666666667,0.8,0.16666666666666666]","[0.0002207846482535817,1.3477453230434211e-15,1.3477453230434211e-15,0.9997792153517436]",3
173,Mi��o,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[1.4341778116030739e-11,5.013409022720944e-07,0.9999994986357813,8.974541293024695e-12]",2
174,MojcaDamijan,0.037037037037037035,1.0,0.6153846153846154,"[0.037037037037037035,1.0,0.6153846153846154]","[3.887443762503168e-10,2.4594144527914123e-07,0.9999997534394099,2.3040053931963234e-10]",2
175,Nata��a,0.013888888888888895,1.0,0.7142857142857143,"[0.013888888888888895,1.0,0.7142857142857143]","[3.9732555015793395e-11,4.86555189175121e-07,0.9999995133777733,2.7305013753628912e-11]",2
176,Nejc Kodric,0.1875,1.0,0.15384615384615385,"[0.1875,1.0,0.15384615384615385]","[6.020019490070674e-08,2.63916306053461e-18,0.9999999323130313,7.486773817562318e-09]",2
177,Nejc Likar,0.08333333333333333,1.0,0.25,"[0.08333333333333333,1.0,0.25]","[3.846117526443656e-08,8.72810166850686e-10,0.9999999495581359,1.1107878633086275e-08]",2
178,nenad,0.0,1.0,0.8571428571428571,"[0.0,1.0,0.8571428571428571]","[6.477969678064219e-13,7.166415611390693e-07,0.9999992833573642,4.270149604942443e-13]",2
179,NenadS,0.11666666666666665,1.0,0.25,"[0.11666666666666665,1.0,0.25]","[4.7958060554064855e-08,3.496721809117242e-11,0.999999942547991,9.458981425940875e-09]",2
180,Neven,0.025000000000000005,0.9166666666666666,0.6923076923076923,"[0.025000000000000005,0.9166666666666666,0.6923076923076923]","[0.000918381211159508,0.9990271073299671,1.1155486527285126e-17,5.4511458873293164e-05]",1
181,Niko Vukusic,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[1.4341778116030739e-11,5.013409022720944e-07,0.9999994986357813,8.974541293024695e-12]",2
182,niko.mihovilovic,0.007575757575757569,0.9090909090909092,0.4166666666666667,"[0.007575757575757569,0.9090909090909092,0.4166666666666667]","[0.8667621516289358,0.07246677365482171,1.0238284118040472e-16,0.060771074716242476]",0
183,Nikola Bar��ic,0.20833333333333331,0.0,0.0,"[0.20833333333333331,0.0,0.0]","[9.302990696206636e-15,5.862136602077735e-10,9.302990696206636e-15,0.9999999994137677]",3
184,Nikoleta,0.03571428571428572,1.0,0.7,"[0.03571428571428572,1.0,0.7]","[5.316586067319278e-11,3.558012792132252e-07,0.999999644113427,3.2127946116353286e-11]",2
185,nikonikokaoja,0.0,0.6666666666666666,0.25,"[0.0,0.6666666666666666,0.25]","[0.015443660566627587,0.00750858209283568,6.098920685172049e-16,0.9770477573405362]",3
186,Oaky,0.02380952380952382,1.0,0.7777777777777778,"[0.02380952380952382,1.0,0.7777777777777778]","[6.578081647736063e-12,5.714638929825347e-07,0.9999994285253658,4.16313476282755e-12]",2
187,Ojiga,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[1.4341778116030739e-11,5.013409022720944e-07,0.9999994986357813,8.974541293024695e-12]",2
188,Pavle,0.015151515151515155,1.0,0.8461538461538461,"[0.015151515151515155,1.0,0.8461538461538461]","[8.229874799424267e-13,6.771163502325977e-07,0.9999993228823022,5.244997451177015e-13]",2
189,pedro,0.75,1.0,0.2,"[0.75,1.0,0.2]","[7.315365146585979e-19,7.315364759747573e-19,0.9999989389253524,1.0610746475174238e-06]",2
190,peri,0.006944444444444438,0.75,0.7692307692307693,"[0.006944444444444438,0.75,0.7692307692307693]","[2.1282558859005877e-05,0.9999569002785644,2.1318431570385425e-17,2.1817162576477892e-05]",1
191,Pero,0.16666666666666666,1.0,0.1111111111111111,"[0.16666666666666666,1.0,0.1111111111111111]","[6.97671403368373e-08,1.1840298058083906e-15,0.9999999237250298,6.507828602035502e-09]",2
192,Petar,0.05952380952380953,1.0,0.4166666666666667,"[0.05952380952380953,1.0,0.4166666666666667]","[1.004666973951112e-08,2.2485452616048e-08,0.9999999629167123,4.551165311431069e-09]",2
193,PeterKogej,0.14583333333333334,0.8,0.18181818181818185,"[0.14583333333333334,0.8,0.18181818181818185]","[0.9658264793715436,0.00010016033842831633,2.4529198570038506e-17,0.03407336029002811]",0
194,PetraP,0.05555555555555556,1.0,0.6,"[0.05555555555555556,1.0,0.6]","[5.151191574592151e-10,1.0042841619356021e-07,0.9999998987846823,2.7178227396637875e-10]",2
195,Pina,0.006944444444444438,1.0,0.9230769230769232,"[0.006944444444444438,1.0,0.9230769230769232]","[6.013932949259077e-14,6.509503294216508e-07,0.999999349049573,3.754683605353708e-14]",2
196,Pino,0.16666666666666666,1.0,0.2222222222222222,"[0.16666666666666666,1.0,0.2222222222222222]","[5.045899524846795e-08,8.426487233672864e-16,0.9999999411946969,8.346307087929912e-09]",2
197,Pirko,0.16666666666666666,1.0,0.16666666666666666,"[0.16666666666666666,1.0,0.16666666666666666]","[6.487083564598114e-08,1.1001141693849434e-15,0.9999999271255146,8.003648576616951e-09]",2
198,Pjerino,0.0,1.0,1.0,"[0.0,1.0,1.0]","[3.2508083021731607e-15,4.979569802177144e-07,0.9999995020430146,1.9457307271348083e-15]",2
199,Pjero,0.010416666666666666,1.0,0.5555555555555556,"[0.010416666666666666,1.0,0.5555555555555556]","[1.0661676156603801e-09,5.8810739986919515e-08,0.9999999391808794,9.422130579407682e-10]",2
200,Plavac_mali,0.04166666666666666,1.0,0.6666666666666666,"[0.04166666666666666,1.0,0.6666666666666666]","[1.1930352961615844e-10,2.5822029751382857e-07,0.9999997415907735,6.962529507851213e-11]",2
201,plombar,0.07142857142857144,0.75,0.5384615384615384,"[0.07142857142857144,0.75,0.5384615384615384]","[0.004933159591184957,0.9908130727856379,1.9417420104045634e-17,0.004253767623177173]",1
202,Pokmon,0.05952380952380953,1.0,0.5833333333333334,"[0.05952380952380953,1.0,0.5833333333333334]","[7.193341596706184e-10,7.290715442142643e-08,0.9999999260059563,3.6755512402210855e-10]",2
203,Pokret Otoka,0.0625,1.0,0.5714285714285714,"[0.0625,1.0,0.5714285714285714]","[9.06034411945636e-10,5.648051125257421e-08,0.9999999421617459,4.517083946055972e-10]",2
204,Polona,0.037037037037037035,0.9166666666666666,0.4615384615384616,"[0.037037037037037035,0.9166666666666666,0.4615384615384616]","[0.28590644753411043,0.7003711336606869,3.648278695754086e-17,0.013722418805202617]",1
205,Primosius,0.027777777777777773,1.0,0.0,"[0.027777777777777773,1.0,0.0]","[2.1892792899827405e-09,7.318188257405667e-15,0.9999999933636954,4.447018053755851e-09]",2
206,RadoL,0.05952380952380953,1.0,0.5,"[0.05952380952380953,1.0,0.5]","[3.286052955060983e-09,5.0313612733423586e-08,0.9999999448432081,1.5571261665198424e-09]",2
207,Ramo,0.015151515151515155,0.8333333333333334,0.8461538461538461,"[0.015151515151515155,0.8333333333333334,0.8461538461538461]","[1.3147967302453409e-05,0.9999857202948941,2.296116518501293e-17,1.1317378035853539e-06]",1
208,Rebeka,0.052083333333333336,1.0,0.0,"[0.052083333333333336,1.0,0.0]","[5.140206638781333e-09,2.7455564454686215e-13,0.9999999910031484,3.856370354822143e-09]",2
209,RobiF,0.0,1.0,0.75,"[0.0,1.0,0.75]","[1.5837588471376715e-11,4.0734734654019517e-07,0.9999995926249151,1.1900713749323545e-11]",2
210,rocco337,0.2916666666666667,1.0,0.2222222222222222,"[0.2916666666666667,1.0,0.2222222222222222]","[3.638342530585172e-09,2.0865695256826372e-23,0.9999999880643788,8.297278579800929e-09]",2
211,Rok321,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[1.4341778116030739e-11,5.013409022720944e-07,0.9999994986357813,8.974541293024695e-12]",2
212,Roki,0.0972222222222222,0.9166666666666666,0.2307692307692308,"[0.0972222222222222,0.9166666666666666,0.2307692307692308]","[0.9776750961762761,0.004072598459082927,2.1279781176548046e-17,0.018252305364640932]",0
213,rokian,0.027777777777777773,1.0,0.5,"[0.027777777777777773,1.0,0.5]","[2.8449146998988454e-09,6.116689041280915e-08,0.9999999339828586,2.005336258780817e-09]",2
214,Romana,0.06666666666666668,0.75,0.3333333333333333,"[0.06666666666666668,0.75,0.3333333333333333]","[0.08262898344516025,0.8882812452740193,1.5951236842681593e-17,0.02908977128082051]",1
215,ruzica kovacevic,0.04166666666666666,1.0,0.5,"[0.04166666666666666,1.0,0.5]","[3.1165886488715927e-09,8.032442602073669e-08,0.9999999147717427,1.787242538967456e-09]",2
216,Sailman,0.04166666666666666,1.0,0.6666666666666666,"[0.04166666666666666,1.0,0.6666666666666666]","[1.1930352961615844e-10,2.5822029751382857e-07,0.9999997415907735,6.962529507851213e-11]",2
217,Salieri,0.11666666666666665,1.0,0.0,"[0.11666666666666665,1.0,0.0]","[2.5886101860965127e-08,1.0557180077369722e-12,0.9999999711846694,2.92817296145427e-09]",2
218,Sandi,0.016666666666666663,1.0,0.6666666666666666,"[0.016666666666666663,1.0,0.6666666666666666]","[1.2568082544868172e-10,3.5321392271876247e-07,0.9999996465726865,8.770998480055723e-11]",2
219,sawyer,0.1875,1.0,0.2307692307692308,"[0.1875,1.0,0.2307692307692308]","[3.901790668931946e-08,1.159845587098598e-18,0.999999953035117,7.946976289842871e-09]",2
220,shrike,0.016666666666666663,1.0,0.8333333333333334,"[0.016666666666666663,1.0,0.8333333333333334]","[1.236683704779797e-12,6.660785379239319e-07,0.9999993339194366,7.887270898349679e-13]",2
221,Silvestar Tokic,0.13333333333333333,1.0,0.38461538461538464,"[0.13333333333333333,1.0,0.38461538461538464]","[1.3300328923889587e-08,1.4326269063032025e-12,0.9999999825641643,4.134073987193284e-09]",2
222,��imun Zamberlin,0.006944444444444438,0.9166666666666666,0.8461538461538461,"[0.006944444444444438,0.9166666666666666,0.8461538461538461]","[1.1342515045128202e-05,0.9999879210131244,1.8779522903698878e-17,7.364718304572478e-07]",1
223,��katja,0.11111111111111112,0.8333333333333334,0.2857142857142857,"[0.11111111111111112,0.8333333333333334,0.2857142857142857]","[0.9676010149190748,0.009360577346893719,1.5408577479768668e-17,0.023038407734031468]",0
224,slipke,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]","[5.83303082519947e-09,4.2080824767259176e-23,0.9999999906860089,3.480960245333458e-09]",2
225,splicho,0.25,1.0,0.25,"[0.25,1.0,0.25]","[9.316825662289022e-09,1.620490390853981e-23,0.9999999832635182,7.419656200353988e-09]",2
226,staneb,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[1.4341778116030739e-11,5.013409022720944e-07,0.9999994986357813,8.974541293024695e-12]",2
227,Stanojevic,0.05555555555555556,1.0,0.0,"[0.05555555555555556,1.0,0.0]","[5.743576271988566e-09,4.0093058062560634e-13,0.9999999904708028,3.785220049172959e-09]",2
228,stipica,0.07142857142857144,0.3333333333333333,0.38461538461538464,"[0.07142857142857144,0.3333333333333333,0.38461538461538464]","[4.3898592801359998e-16,0.35386132283910393,4.3898575795370816e-16,0.6461386771608952]",3
229,TAMARA L.,0.006944444444444438,0.9166666666666666,0.8461538461538461,"[0.006944444444444438,0.9166666666666666,0.8461538461538461]","[1.1342515045128202e-05,0.9999879210131244,1.8779522903698878e-17,7.364718304572478e-07]",1
230,tasa,0.0625,1.0,0.5714285714285714,"[0.0625,1.0,0.5714285714285714]","[9.06034411945636e-10,5.648051125257421e-08,0.9999999421617459,4.517083946055972e-10]",2
231,Tatjana,0.08333333333333333,0.6666666666666666,0.5,"[0.08333333333333333,0.6666666666666666,0.5]","[0.00013143368277428457,0.9790201016877025,4.376613281309667e-17,0.020848464629523295]",1
232,tibor,0.04166666666666666,1.0,0.16666666666666666,"[0.04166666666666666,1.0,0.16666666666666666]","[1.7178137895554714e-08,4.22835396391176e-11,0.9999999690838197,1.369575872302183e-08]",2
233,Tina Kiler,0.0972222222222222,1.0,0.4615384615384616,"[0.0972222222222222,1.0,0.4615384615384616]","[5.560908317626266e-09,1.0097128036352523e-09,0.9999999913393229,2.090055917780821e-09]",2
234,Tja��a,0.027777777777777773,1.0,0.6666666666666666,"[0.027777777777777773,1.0,0.6666666666666666]","[1.24974490588433e-10,3.8396659032460567e-07,0.9999996158294997,7.893562946519384e-11]",2
235,Tojo,0.25,1.0,0.25,"[0.25,1.0,0.25]","[9.316825662289022e-09,1.620490390853981e-23,0.9999999832635182,7.419656200353988e-09]",2
236,tomaz1961,0.027777777777777773,0.8181818181818182,0.6666666666666666,"[0.027777777777777773,0.8181818181818182,0.6666666666666666]","[0.0010931550636232247,0.9988106931388858,6.795131607113631e-18,9.615179749114218e-05]",1
237,tomba,0.06666666666666668,0.875,0.5555555555555556,"[0.06666666666666668,0.875,0.5555555555555556]","[0.08301315171675275,0.913795359002342,3.081849491107513e-17,0.003191489280905172]",1
238,Tome,0.033333333333333326,0.8333333333333334,0.7142857142857143,"[0.033333333333333326,0.8333333333333334,0.7142857142857143]","[0.00044613606332267905,0.9995206044326215,9.545282290709082e-18,3.325950405588142e-05]",1
239,Tomica,0.0,1.0,1.0,"[0.0,1.0,1.0]","[3.2508083021731607e-15,4.979569802177144e-07,0.9999995020430146,1.9457307271348083e-15]",2
240,Tomislav Cipcic,0.027777777777777773,1.0,0.25,"[0.027777777777777773,1.0,0.25]","[1.5204375356816638e-08,1.4948805319144162e-10,0.9999999687775093,1.586862732069103e-08]",2
241,TonCa,0.0972222222222222,1.0,0.3076923076923077,"[0.0972222222222222,1.0,0.3076923076923077]","[3.207255000109701e-08,6.004187676053349e-10,0.9999999588526269,8.474404223438411e-09]",2
242,toni88,0.16666666666666666,1.0,0.25,"[0.16666666666666666,1.0,0.25]","[4.162144000050204e-08,6.859636503808404e-16,0.9999999503667529,8.01180645650473e-09]",2
243,Tpk,0.013888888888888895,0.8333333333333334,0.7142857142857143,"[0.013888888888888895,0.8333333333333334,0.7142857142857143]","[0.00054032720059431,0.999422514427394,9.093883819498104e-18,3.715837201164494e-05]",1
244,Trojan,0.0,1.0,0.8888888888888888,"[0.0,1.0,0.8888888888888888]","[2.2117786388350312e-13,7.380571304705309e-07,0.9999992619425067,1.4160581174952542e-13]",2
245,Urle,0.2777777777777777,1.0,0.07692307692307693,"[0.2777777777777777,1.0,0.07692307692307693]","[2.006246924715169e-08,2.643475207764488e-23,0.9999999744472183,5.490312555917475e-09]",2
246,Urosv,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[1.4341778116030739e-11,5.013409022720944e-07,0.9999994986357813,8.974541293024695e-12]",2
247,vanja123,0.05555555555555556,0.5,0.6,"[0.05555555555555556,0.5,0.6]","[1.6945007227424802e-12,0.9804008391462411,2.2499957357386204e-16,0.01959916085206426]",1
248,Vedran,0.00833333333333334,1.0,0.5454545454545454,"[0.00833333333333334,1.0,0.5454545454545454]","[1.2261027969831232e-09,4.1497762126182156e-08,0.999999956128597,1.1475380349920053e-09]",2
249,Vedran_499,0.033333333333333326,0.5,0.42857142857142855,"[0.033333333333333326,0.5,0.42857142857142855]","[4.0035335297883164e-11,0.899963370991266,7.406866801655467e-17,0.10003662896869873]",1
250,vedrana,0.027777777777777773,0.3333333333333333,0.5,"[0.027777777777777773,0.3333333333333333,0.5]","[2.009881390134648e-15,0.16866457779001406,2.0098811335405833e-15,0.8313354222099818]",3
251,vibord,0.07142857142857144,0.9166666666666666,0.15384615384615385,"[0.07142857142857144,0.9166666666666666,0.15384615384615385]","[0.974370540038963,0.0031495625801027487,5.0472293536885304e-17,0.022479897380934342]",0
252,vid,0.06944444444444442,0.9,0.2727272727272727,"[0.06944444444444442,0.9,0.2727272727272727]","[0.9428314684592243,0.036478367989879454,2.0870767586889612e-17,0.020690163550896375]",0
253,Vido,0.08333333333333333,0.6666666666666666,0.5,"[0.08333333333333333,0.6666666666666666,0.5]","[0.00013143368277428457,0.9790201016877025,4.376613281309667e-17,0.020848464629523295]",1
254,Vido Repan��ek,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[1.4341778116030739e-11,5.013409022720944e-07,0.9999994986357813,8.974541293024695e-12]",2
255,Viktor Vic,0.00833333333333334,0.8,0.6363636363636364,"[0.00833333333333334,0.8,0.6363636363636364]","[0.003757588379545785,0.9957567090450555,1.3747544409053227e-17,0.0004857025753985705]",1
256,vini,0.08333333333333333,0.7777777777777778,0.1,"[0.08333333333333333,0.7777777777777778,0.1]","[0.8934842245250667,0.06245265943266863,8.697013461974535e-17,0.04406311604226469]",0
257,Vlado,0.0,0.9,0.8181818181818182,"[0.0,0.9,0.8181818181818182]","[4.199013760242808e-05,0.9999557286103707,1.7944610030308884e-17,2.2812520268905767e-06]",1
258,Vlajko,0.1875,1.0,0.15384615384615385,"[0.1875,1.0,0.15384615384615385]","[6.020019490070674e-08,2.63916306053461e-18,0.9999999323130313,7.486773817562318e-09]",2
259,Vlasta Svetina,0.9166666666666666,0.0,0.0,"[0.9166666666666666,0.0,0.0]","[3.256250652588728e-13,3.256250652588728e-13,3.256250652588728e-13,0.9999999999990231]",3
260,wavemaker,0.08333333333333333,1.0,0.4166666666666667,"[0.08333333333333333,1.0,0.4166666666666667]","[1.0840245888380103e-08,5.10922366367903e-09,0.9999999801607713,3.88975921150247e-09]",2
261,x,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]","[5.83303082519947e-09,4.2080824767259176e-23,0.9999999906860089,3.480960245333458e-09]",2
262,��anetic,0.4583333333333333,1.0,0.07692307692307693,"[0.4583333333333333,1.0,0.07692307692307693]","[7.2281209797483195e-12,1.2926934722596296e-22,0.9999999848944514,1.509832050073635e-08]",2
263,Zdenko,0.125,0.5,0.2,"[0.125,0.5,0.2]","[3.0052271145459337e-10,0.357323539514074,2.326282180115876e-16,0.6426764601854031]",3
264,Zdenko ��krlj,0.07142857142857144,0.5,0.38461538461538464,"[0.07142857142857144,0.5,0.38461538461538464]","[1.836196596871977e-11,0.9386099556944327,3.1143315334733786e-17,0.06139004428720533]",1
265,Zdravko,0.052083333333333336,1.0,0.3076923076923077,"[0.052083333333333336,1.0,0.3076923076923077]","[2.1421591306670198e-08,3.6588558065428744e-09,0.9999999638134354,1.1106117593537014e-08]",2
266,��ivko Joncic,0.4583333333333333,1.0,0.07692307692307693,"[0.4583333333333333,1.0,0.07692307692307693]","[7.2281209797483195e-12,1.2926934722596296e-22,0.9999999848944514,1.509832050073635e-08]",2
267,zvjezdana,0.05555555555555556,1.0,0.4,"[0.05555555555555556,1.0,0.4]","[1.162845443757305e-08,1.9461142937391474e-08,0.999999963363665,5.546737579599665e-09]",2
268,Zvonimir Matic,0.25,0.0,0.25,"[0.25,0.0,0.25]","[1.6965334613968857e-15,1.696533477101372e-15,1.6965334613968857e-15,0.9999999999999949]",3
