,users,totalVidsRatio,intensityNormalized,order,pcaInput,_1,_2,features,probability,prediction
24,ane,0.6153846153846154,0.5833333333333334,1.0,"[0.6153846153846154,0.5833333333333334,1.0]",-0.7820737651677296,-0.9922793727625516,"[-0.7820737651677296,-0.9922793727625516]","[2.520934673908204e-16,3.2345711964248726e-16,0.06470894585304113,2.520934673908204e-16,0.9352910541469581]",4
25,Anela,0.3076923076923077,0.08333333333333333,0.6666666666666666,"[0.3076923076923077,0.08333333333333333,0.6666666666666666]",-0.40313370454025665,-0.6161155110036147,"[-0.40313370454025665,-0.6161155110036147]","[6.512710937768776e-16,6.512710937768776e-16,0.9874057173389371,6.512710937768776e-16,0.01259428266106086]",2
26,anja menih,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",-0.45954635024275403,-0.9720961510224138,"[-0.45954635024275403,-0.9720961510224138]","[4.551827094196777e-14,1.8283791073490098e-23,6.19399702220708e-09,0.999999987456053,6.349904471638334e-09]",3
27,anja.r,0.9230769230769232,0.25,1.0,"[0.9230769230769232,0.25,1.0]",-1.067779463761604,-0.8798580336179798,"[-1.067779463761604,-0.8798580336179798]","[4.790519531124102e-08,0.8587323684223722,0.005672319464038173,4.0264634436443603e-17,0.13559526420839432]",1
28,Ankica,0.8461538461538461,0.375,1.0,"[0.8461538461538461,0.375,1.0]",-0.9986543963838291,-0.9162511534594171,"[-0.9986543963838291,-0.9162511534594171]","[2.0904889181880642e-16,0.06250089659482996,0.03611145331052817,2.0731044900005767e-16,0.9013876500946415]",4
29,Annie,1.0,0.0,1.0,"[1.0,0.0,1.0]",-1.1300004593272972,-0.8186015586106593,"[-1.1300004593272972,-0.8186015586106593]","[0.2820147572372833,0.6864639201498083,0.0015742818333040146,1.2077578344178613e-17,0.029947040779604323]",1
30,Annie Cornu,0.9230769230769232,0.9166666666666666,1.0,"[0.9230769230769232,0.9166666666666666,1.0]",-1.1046011800927051,-1.0124625945026895,"[-1.1046011800927051,-1.0124625945026895]","[1.439699673012033e-15,0.03609442189251968,0.04288475847181294,1.439699673012033e-15,0.9210208196356645]",4
31,ante vrataric,0.4615384615384616,0.08333333333333333,1.0,"[0.4615384615384616,0.08333333333333333,1.0]",-0.6023991995396912,-0.9158854814501278,"[-0.6023991995396912,-0.9158854814501278]","[0.899333963686814,3.381520316547008e-17,0.022084881193770257,3.381520316547008e-17,0.07858115511941582]",0
32,anton jane��,0.8461538461538461,0.10000000000000002,1.0,"[0.8461538461538461,0.10000000000000002,1.0]",-0.9834654383972499,-0.8615517720944743,"[-0.9834654383972499,-0.8615517720944743]","[0.7028515438564313,0.01853729503732382,0.012372510546243632,4.156396034867641e-17,0.26623865056000123]",0
33,Anze-G,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",-0.45954635024275403,-0.9720961510224138,"[-0.45954635024275403,-0.9720961510224138]","[4.551827094196777e-14,1.8283791073490098e-23,6.19399702220708e-09,0.999999987456053,6.349904471638334e-09]",3
34,Anzze99,0.6923076923076923,0.04166666666666666,0.875,"[0.6923076923076923,0.04166666666666666,0.875]",-0.8104825536061703,-0.7519473399440626,"[-0.8104825536061703,-0.7519473399440626]","[1.129443193825146e-16,5.122594970489929e-13,0.149045610505351,1.129443193825146e-16,0.8509543894941365]",4
35,Apsirtgirl,0.5384615384615384,0.033333333333333326,1.0,"[0.5384615384615384,0.033333333333333326,1.0]",-0.6756667100047148,-0.8944103747082203,"[-0.6756667100047148,-0.8944103747082203]","[0.9290532524517582,1.3745805578138358e-17,0.01021948692103255,1.3745805577797875e-17,0.060727260627209206]",0
36,babao,1.0,0.0972222222222222,0.5833333333333334,"[1.0,0.0972222222222222,0.5833333333333334]",-1.0763612721842635,-0.4344028489926527,"[-1.0763612721842635,-0.4344028489926527]","[1.4842500818867656e-15,1.7044630435699208e-10,0.8068522819102258,1.4842500818867656e-15,0.193147717919325]",2
37,benjamin,0.4615384615384616,0.4166666666666667,1.0,"[0.4615384615384616,0.4166666666666667,1.0]",-0.6208100577052419,-0.9821877618924827,"[-0.6208100577052419,-0.9821877618924827]","[4.397274266981763e-16,4.3972714649348657e-16,0.16394407396627791,4.3972714649348657e-16,0.8360559260337208]",4
38,blaz02,0.4615384615384616,0.4166666666666667,1.0,"[0.4615384615384616,0.4166666666666667,1.0]",-0.6208100577052419,-0.9821877618924827,"[-0.6208100577052419,-0.9821877618924827]","[4.397274266981763e-16,4.3972714649348657e-16,0.16394407396627791,4.3972714649348657e-16,0.8360559260337208]",4
39,Bojan1825,0.9230769230769232,0.04166666666666666,1.0,"[0.9230769230769232,0.04166666666666666,1.0]",-1.0562726774081348,-0.8384191083415079,"[-1.0562726774081348,-0.8384191083415079]","[0.590049618260139,0.3607502515048462,0.002219268620068894,1.0564795143096224e-17,0.046980861614945954]",0
40,Bor,0.6153846153846154,0.5833333333333334,0.8571428571428571,"[0.6153846153846154,0.5833333333333334,0.8571428571428571]",-0.7618421009021344,-0.8539238728492853,"[-0.7618421009021344,-0.8539238728492853]","[0.006549202897876687,1.597387368662446e-16,0.1013637473032157,1.1952765501869302e-16,0.8920870497989074]",4
41,BORIS MREVLJE,0.6153846153846154,0.25,1.0,"[0.6153846153846154,0.25,1.0]",-0.763662907002179,-0.9259770923201968,"[-0.763662907002179,-0.9259770923201968]","[8.960109841902621e-07,1.7454059384209703e-16,0.077247550531856,1.5707569226731425e-16,0.9227515534571595]",4
42,BorutKolar,0.3076923076923077,0.08333333333333333,1.0,"[0.3076923076923077,0.08333333333333333,1.0]",-0.4503409211599787,-0.9389450108012363,"[-0.4503409211599787,-0.9389450108012363]","[7.422056408348982e-08,8.805248244578585e-24,3.824936019614266e-09,0.9999999188730723,3.081427648261782e-09]",3
43,Bo��tjan M.,0.5384615384615384,0.013888888888888895,1.0,"[0.5384615384615384,0.013888888888888895,1.0]",-0.674592743278391,-0.8905427416824163,"[-0.674592743278391,-0.8905427416824163]","[0.9070198891489353,1.788614932432007e-17,0.013697584804466789,1.7886149323971592e-17,0.07928252604659794]",0
44,BostjanH,1.0,0.1875,0.9166666666666666,"[1.0,0.1875,0.9166666666666666]",-1.1285547628904888,-0.7751892164100787,"[-1.1285547628904888,-0.7751892164100787]","[1.0581127804139811e-10,0.9463154958245015,0.003251434584021387,1.8750341295325005e-17,0.05043306948566571]",1
45,Bo��tjanK,1.0,0.006944444444444438,1.0,"[1.0,0.006944444444444438,1.0]",-1.1303840188724128,-0.8199828561198751,"[-1.1303840188724128,-0.8199828561198751]","[0.31757607160893214,0.6522598234538263,0.0014994262107035472,1.165115341193878e-17,0.028664678726538145]",1
46,Branklo,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.4472724447990536,-0.9278946307275104,"[-0.4472724447990536,-0.9278946307275104]","[1.4321805232814873e-07,1.2428623495064777e-23,5.831330748779042e-09,0.9999998466607138,4.289903149901344e-09]",3
47,BrunoB,0.6923076923076923,0.02380952380952382,0.875,"[0.6923076923076923,0.02380952380952382,0.875]",-0.8094962576330158,-0.7483954320632221,"[-0.8094962576330158,-0.7483954320632221]","[1.1435406282702027e-16,3.798556211963495e-13,0.1538762103304432,1.1435406282702027e-16,0.8461237896691767]",4
48,Buda,0.4615384615384616,0.16666666666666666,0.4,"[0.4615384615384616,0.16666666666666666,0.4]",-0.5220289241655792,-0.3513679519249978,"[-0.5220289241655792,-0.3513679519249978]","[6.952779859538658e-16,6.952779859538658e-16,0.9997374582263528,6.952779859538658e-16,0.00026254177364506737]",2
49,Buki,0.7692307692307693,0.0,1.0,"[0.7692307692307693,0.0,1.0]",-0.9019130417577286,-0.8531908526373221,"[-0.9019130417577286,-0.8531908526373221]","[0.8597697306530143,1.0871257567410708e-06,0.007765489180203535,1.540911945203755e-17,0.13246369304102534]",0
50,chibu79,0.9230769230769232,0.007575757575757569,1.0,"[0.9230769230769232,0.007575757575757569,1.0]",-1.0543897487321126,-0.8316381932962671,"[-1.0543897487321126,-0.8316381932962671]","[0.5255480917228773,0.4158355991535746,0.0027127839051145123,1.2144162011072406e-17,0.05590352521843355]",0
51,Cromiza,0.8461538461538461,0.14583333333333334,0.8,"[0.8461538461538461,0.14583333333333334,0.8]",-0.9576726014231799,-0.6769706357767252,"[-0.9576726014231799,-0.6769706357767252]","[1.630711063371886e-16,0.00021194581160154165,0.15243354546047674,1.630711063371886e-16,0.8473545087279213]",4
52,cvjetko,0.9230769230769232,0.027777777777777773,1.0,"[0.9230769230769232,0.027777777777777773,1.0]",-1.0555055583179036,-0.8356565133230764,"[-1.0555055583179036,-0.8356565133230764]","[0.5895310987257688,0.36071521126973516,0.002267334254392165,1.0525238203738793e-17,0.04748635575010375]",0
53,Dalka,0.6153846153846154,0.0119047619047619,0.5714285714285714,"[0.6153846153846154,0.0119047619047619,0.5714285714285714]",-0.6898173012300002,-0.4635518208358584,"[-0.6898173012300002,-0.4635518208358584]","[3.899643907696796e-16,3.899643907696796e-16,0.9704298390489894,3.899643907696796e-16,0.029570160951009446]",2
54,Damir Mulalic,0.9230769230769232,0.16666666666666666,1.0,"[0.9230769230769232,0.16666666666666666,1.0]",-1.0631767492202164,-0.863282463507391,"[-1.0631767492202164,-0.863282463507391]","[0.0022720952254460494,0.8745452973265523,0.0051383520861006254,3.0934781213346207e-17,0.11804425536190101]",1
55,damir.juretic,0.8461538461538461,0.0,1.0,"[0.8461538461538461,0.0,1.0]",-0.9779421809475847,-0.8416610879617679,"[-0.9779421809475847,-0.8416610879617679]","[0.8623166180278049,0.0065312146165079354,0.006321111733028113,1.7787489196485964e-17,0.12483105562265907]",0
56,Danilo4783,0.8461538461538461,0.2222222222222222,1.0,"[0.8461538461538461,0.2222222222222222,1.0]",-0.9902160863912851,-0.8858626082566711,"[-0.9902160863912851,-0.8858626082566711]","[2.435193694380953e-05,0.07140112835878176,0.03812882858501702,1.61107201193983e-16,0.8904456911192573]",4
57,Dario,0.6923076923076923,0.16666666666666666,1.0,"[0.6923076923076923,0.16666666666666666,1.0]",-0.8350893316506476,-0.8978717575340538,"[-0.8350893316506476,-0.8978717575340538]","[0.025811282656184126,8.32796143397771e-11,0.05847392520211833,1.200475327392813e-16,0.9157147920584179]",4
58,DarioR,0.5384615384615384,0.11111111111111112,1.0,"[0.5384615384615384,0.11111111111111112,1.0]",-0.6799625769100099,-0.9098809068114364,"[-0.6799625769100099,-0.9098809068114364]","[0.7068688750543216,5.893232047607722e-17,0.0387783638602585,5.893232047251399e-17,0.2543527610854197]",0
59,Darko Babic,1.0,0.025000000000000005,1.0,"[1.0,0.025000000000000005,1.0]",-1.1313812736897135,-0.823574229643836,"[-1.1313812736897135,-0.823574229643836]","[0.37942047895744474,0.592568022575677,0.0013759869096714576,1.105532207057993e-17,0.026635511557206747]",1
60,David Sirk,0.8461538461538461,0.2222222222222222,1.0,"[0.8461538461538461,0.2222222222222222,1.0]",-0.9902160863912851,-0.8858626082566711,"[-0.9902160863912851,-0.8858626082566711]","[2.435193694380953e-05,0.07140112835878176,0.03812882858501702,1.61107201193983e-16,0.8904456911192573]",4
61,Dejan Adamic,1.0,0.025000000000000005,0.5833333333333334,"[1.0,0.025000000000000005,0.5833333333333334]",-1.072372252915061,-0.42003735489680916,"[-1.072372252915061,-0.42003735489680916]","[1.5526514543390383e-15,1.9184494698296837e-11,0.8472327444422264,1.5526514543390383e-15,0.15276725553858614]",2
62,DejanJ,1.0,0.006944444444444438,0.9166666666666666,"[1.0,0.006944444444444438,0.9166666666666666]",-1.1185822147174822,-0.7392754811704697,"[-1.1185822147174822,-0.7392754811704697]","[3.056072060729172e-17,0.9055110869691237,0.007022670523724721,3.056072060728953e-17,0.08746624250715163]",1
63,delimir,0.8461538461538461,0.2222222222222222,0.8,"[0.8461538461538461,0.2222222222222222,0.8]",-0.9618917564194519,-0.6921649083780982,"[-0.9618917564194519,-0.6921649083780982]","[1.522900289963072e-16,0.0006667741973912201,0.13174190405101335,1.522900289963072e-16,0.8675913217515953]",4
64,demirel,0.3076923076923077,0.25,0.6666666666666666,"[0.3076923076923077,0.25,0.6666666666666666]",-0.412339133623032,-0.6492666512247922,"[-0.412339133623032,-0.6492666512247922]","[6.453734496296237e-16,6.453734496296237e-16,0.9753899917338763,6.453734496296237e-16,0.024610008266121697]",2
65,Deni Oreb,0.8461538461538461,0.8333333333333334,1.0,"[0.8461538461538461,0.8333333333333334,1.0]",-1.023969326361461,-1.007416789067655,"[-1.023969326361461,-1.007416789067655]","[6.535118425169585e-16,0.00501037837501965,0.039766875801237986,6.535118425169585e-16,0.9552227458237411]",4
66,Dimen,0.38461538461538464,0.05555555555555556,0.75,"[0.38461538461538464,0.05555555555555556,0.75]",-0.4894304097045809,-0.679767931240603,"[-0.4894304097045809,-0.679767931240603]","[4.855212219847168e-16,4.855212219847168e-16,0.8952571458565939,4.855212219847168e-16,0.10474285414340463]",2
67,dkervina,0.6153846153846154,0.08333333333333333,1.0,"[0.6153846153846154,0.08333333333333333,1.0]",-0.7544574779194037,-0.8928259520990193,"[-0.7544574779194037,-0.8928259520990193]","[0.863673896525321,1.935561948852152e-17,0.012263181275800167,1.8737948351664997e-17,0.12406292219887888]",0
68,dmeic,1.0,0.13333333333333333,0.8333333333333334,"[1.0,0.13333333333333333,0.8333333333333334]",-1.1137611942836565,-0.6837077208887905,"[-1.1137611942836565,-0.6837077208887905]","[1.4734955900714674e-16,0.5946946357225373,0.045117773967131736,1.4734955900714674e-16,0.36018759031033076]",1
69,Domen S,0.9230769230769232,0.0,1.0,"[0.9230769230769232,0.0,1.0]",-1.053971320137441,-0.8301313232862135,"[-1.053971320137441,-0.8301313232862135]","[0.4816219520616917,0.45378439322477626,0.00300728308946228,1.3281841297268283e-17,0.0615863716240697]",0
70,Dorsi,0.7692307692307693,0.125,1.0,"[0.7692307692307693,0.125,1.0]",-0.9088171135698101,-0.8780542078032052,"[-0.9088171135698101,-0.8780542078032052]","[0.3950790583521612,8.794140995639078e-06,0.029934799564960687,7.371813987450318e-17,0.5749773479418824]",4
71,dragana,0.5384615384615384,0.11111111111111112,0.5,"[0.5384615384615384,0.11111111111111112,0.5]",-0.6091517519804268,-0.4256366571150042,"[-0.6091517519804268,-0.4256366571150042]","[4.469872610575225e-16,4.469872610575225e-16,0.9947514862683271,4.469872610575225e-16,0.0052485137316715495]",2
72,Dra��en,0.6923076923076923,0.04166666666666666,0.875,"[0.6923076923076923,0.04166666666666666,0.875]",-0.8104825536061703,-0.7519473399440626,"[-0.8104825536061703,-0.7519473399440626]","[1.129443193825146e-16,5.122594970489929e-13,0.149045610505351,1.129443193825146e-16,0.8509543894941365]",4
73,Dra��en Kralj,0.9230769230769232,0.25,0.9090909090909092,"[0.9230769230769232,0.25,0.9090909090909092]",-1.0549047683198616,-0.7918136245822649,"[-1.0549047683198616,-0.7918136245822649]","[1.7505235832263822e-08,0.8704578398659297,0.007173918746033528,2.4948551727772624e-17,0.12236822388280076]",1
74,drejc,0.8461538461538461,0.03125,0.7,"[0.8461538461538461,0.03125,0.7]",-0.9371817039428552,-0.5573303769353792,"[-0.9371817039428552,-0.5573303769353792]","[3.565419516406382e-16,4.161528459846414e-09,0.47557466779381774,3.565419516406382e-16,0.5244253280446532]",4
75,Du��i,0.6153846153846154,0.13888888888888887,1.0,"[0.6153846153846154,0.13888888888888887,1.0]",-0.7575259542803288,-0.9038763321727451,"[-0.7575259542803288,-0.9038763321727451]","[0.2555989732763507,1.117237365510488e-16,0.06335816492638108,1.0617558673857039e-16,0.6810428617972679]",4
76,Edvard,0.6923076923076923,0.010416666666666666,1.0,"[0.6923076923076923,0.010416666666666666,1.0]",-0.8264592418855458,-0.8667925635766999,"[-0.8264592418855458,-0.8667925635766999]","[0.8884537461197941,3.2134706611152165e-12,0.007768766761926866,1.223541278995142e-17,0.10377748711506551]",0
77,Efa i Neno,1.0,0.052083333333333336,0.75,"[1.0,0.052083333333333336,0.75]",-1.097471743450873,-0.5868391650815612,"[-1.097471743450873,-0.5868391650815612]","[5.8241967680459e-16,0.0037704185251207245,0.26657677612744857,5.8241967680459e-16,0.7296528053474296]",4
78,Elena Nikolovska,0.6153846153846154,0.25,1.0,"[0.6153846153846154,0.25,1.0]",-0.763662907002179,-0.9259770923201968,"[-0.763662907002179,-0.9259770923201968]","[8.960109841902621e-07,1.7454059384209703e-16,0.077247550531856,1.5707569226731425e-16,0.9227515534571595]",4
79,Ferijan Perkovic,0.6923076923076923,0.04166666666666666,0.875,"[0.6923076923076923,0.04166666666666666,0.875]",-0.8104825536061703,-0.7519473399440626,"[-0.8104825536061703,-0.7519473399440626]","[1.129443193825146e-16,5.122594970489929e-13,0.149045610505351,1.129443193825146e-16,0.8509543894941365]",4
80,filip mestrovic,0.5384615384615384,0.033333333333333326,1.0,"[0.5384615384615384,0.033333333333333326,1.0]",-0.6756667100047148,-0.8944103747082203,"[-0.6756667100047148,-0.8944103747082203]","[0.9290532524517582,1.3745805578138358e-17,0.01021948692103255,1.3745805577797875e-17,0.060727260627209206]",0
81,Gaja,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",-0.45954635024275403,-0.9720961510224138,"[-0.45954635024275403,-0.9720961510224138]","[4.551827094196777e-14,1.8283791073490098e-23,6.19399702220708e-09,0.999999987456053,6.349904471638334e-09]",3
82,Gasper,0.5384615384615384,0.0625,0.6666666666666666,"[0.5384615384615384,0.0625,0.6666666666666666]",-0.6300704434744784,-0.5773823244493048,"[-0.6300704434744784,-0.5773823244493048]","[3.3114462833448906e-16,3.3114462833448906e-16,0.883005026046963,3.3114462833448906e-16,0.11699497395303605]",2
83,gcampa,0.9230769230769232,0.04166666666666666,1.0,"[0.9230769230769232,0.04166666666666666,1.0]",-1.0562726774081348,-0.8384191083415079,"[-1.0562726774081348,-0.8384191083415079]","[0.590049618260139,0.3607502515048462,0.002219268620068894,1.0564795143096224e-17,0.046980861614945954]",0
84,GITA MARINKOVIC,0.3076923076923077,0.25,0.6666666666666666,"[0.3076923076923077,0.25,0.6666666666666666]",-0.412339133623032,-0.6492666512247922,"[-0.412339133623032,-0.6492666512247922]","[6.453734496296237e-16,6.453734496296237e-16,0.9753899917338763,6.453734496296237e-16,0.024610008266121697]",2
85,Goran Cacic,0.9230769230769232,0.08333333333333333,1.0,"[0.9230769230769232,0.08333333333333333,1.0]",-1.0585740346788286,-0.8467068933968023,"[-1.0585740346788286,-0.8467068933968023]","[0.3794577497172719,0.547110724274986,0.003218034883444261,1.6539443865371007e-17,0.07021349112429778]",1
86,Goran ��urica,1.0,0.0972222222222222,0.9166666666666666,"[1.0,0.0972222222222222,0.9166666666666666]",-1.1235684888039856,-0.7572323487902741,"[-1.1235684888039856,-0.7572323487902741]","[2.2733040105146807e-17,0.9326425456553978,0.00449174608860757,2.2415187454643287e-17,0.06286570825599466]",1
87,Gordan,1.0,0.1875,0.9166666666666666,"[1.0,0.1875,0.9166666666666666]",-1.1285547628904888,-0.7751892164100787,"[-1.1285547628904888,-0.7751892164100787]","[1.0581127804139811e-10,0.9463154958245015,0.003251434584021387,1.8750341295325005e-17,0.05043306948566571]",1
88,Gordana Genc,0.6923076923076923,0.010416666666666666,1.0,"[0.6923076923076923,0.010416666666666666,1.0]",-0.8264592418855458,-0.8667925635766999,"[-0.8264592418855458,-0.8667925635766999]","[0.8884537461197941,3.2134706611152165e-12,0.007768766761926866,1.223541278995142e-17,0.10377748711506551]",0
89,gpet,0.9230769230769232,0.016666666666666663,0.9090909090909092,"[0.9230769230769232,0.016666666666666663,0.9090909090909092]",-1.0420171676039762,-0.7454020282726164,"[-1.0420171676039762,-0.7454020282726164]","[6.488750192643867e-17,0.6417509797991717,0.02650352822387362,6.488750192643867e-17,0.3317454919769546]",1
90,Gregor Primc,0.9230769230769232,0.016666666666666663,1.0,"[0.9230769230769232,0.016666666666666663,1.0]",-1.0548918630457185,-0.8334464373083312,"[-1.0548918630457185,-0.8334464373083312]","[0.5638514721444681,0.3827609884406444,0.002453486967541861,1.1163727257279354e-17,0.05093405244734577]",0
