,users,intensityNormalized,order,freq,features,probability,prediction
142,Kristijan Lopac,0.06944444444444442,0.7,0.2727272727272727,"[0.06944444444444442,0.7,0.2727272727272727]","[0.3648599956572198,0.001183624065914165,0.633956380276866,2.0708076417634547e-17]",2
143,Ksenija,0.25,1.0,0.0,"[0.25,1.0,0.0]","[1.4934723589586522e-23,1.4406443965983957e-08,8.649441362499996e-08,0.9999998990991424]",3
144,Ksenija Sekulic,0.08333333333333333,0.4545454545454545,0.0,"[0.08333333333333333,0.4545454545454545,0.0]","[0.00027336306781360016,0.6545933349937576,0.3451333019384276,1.2448610246966338e-15]",1
145,Kskoric,0.19444444444444445,0.8888888888888888,0.0,"[0.19444444444444445,0.8888888888888888,0.0]","[4.9010036282721184e-15,0.06481437338348929,0.9351856266165057,6.31601788212623e-17]",2
146,Kvasina,0.10000000000000002,1.0,0.4545454545454545,"[0.10000000000000002,1.0,0.4545454545454545]","[7.3527664764255e-11,4.766763533439563e-14,1.3642799917901994e-08,0.9999999862836247]",3
147,Labura,0.08333333333333333,1.0,0.25,"[0.08333333333333333,1.0,0.25]","[5.208119626381075e-10,4.4287740569048157e-10,7.039054456201286e-08,0.999999928645766]",3
148,Lana,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[2.5959882092562403e-07,1.7254758185419093e-23,1.8511943096770957e-10,0.9999997402160596]",3
149,Lea Svilicic,0.05952380952380953,0.9090909090909092,0.3333333333333333,"[0.05952380952380953,0.9090909090909092,0.3333333333333333]","[0.4300319860807521,0.00018063561937203246,0.5697873782998758,4.9554613257157806e-17]",2
150,Lejla,0.25,1.0,0.0,"[0.25,1.0,0.0]","[1.4934723589586522e-23,1.4406443965983957e-08,8.649441362499996e-08,0.9999998990991424]",3
151,Leo Mihaljevic,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[2.5959882092562403e-07,1.7254758185419093e-23,1.8511943096770957e-10,0.9999997402160596]",3
152,ljubica basic,0.0,1.0,0.9230769230769232,"[0.0,1.0,0.9230769230769232]","[3.0670241593883405e-07,2.4187343663506398e-23,4.608644116555683e-12,0.9999996932929753]",3
153,Luc,0.018518518518518528,1.0,0.8181818181818182,"[0.018518518518518528,1.0,0.8181818181818182]","[3.293602751657312e-07,1.5011646474141182e-23,4.681302649953717e-11,0.9999996705929118]",3
154,lucijan,0.052083333333333336,0.6666666666666666,0.4615384615384616,"[0.052083333333333336,0.6666666666666666,0.4615384615384616]","[0.41768016417043,5.405214909000278e-07,0.582319295308079,2.6862102432327e-17]",2
155,ludmilla,0.0,0.5,0.4,"[0.0,0.5,0.4]","[2.0275140776830485e-05,7.556483768549823e-05,0.9999041600215376,1.338942555604147e-16]",2
156,Luka Skocir,0.10416666666666667,1.0,0.4444444444444444,"[0.10416666666666667,1.0,0.4444444444444444]","[2.8250497500958394e-11,8.483073889344075e-14,1.4989931045724928e-08,0.9999999849817336]",3
157,luka.voncina,0.016666666666666663,1.0,0.8333333333333334,"[0.016666666666666663,1.0,0.8333333333333334]","[3.389949606044581e-07,1.5975462020917932e-23,3.3798069071318665e-11,0.9999996609712414]",3
158,lukaaa11,0.04166666666666666,1.0,0.3333333333333333,"[0.04166666666666666,1.0,0.3333333333333333]","[2.4691651926900056e-10,2.267264793216079e-11,3.1468184830614186e-08,0.999999968262226]",3
159,Lupodimare,0.04166666666666666,0.4,0.3333333333333333,"[0.04166666666666666,0.4,0.3333333333333333]","[3.0629412660665894e-06,0.002295090798404283,0.9977018462603294,2.2394313798414575e-16]",2
160,Maja Demaria,0.05555555555555556,1.0,0.6,"[0.05555555555555556,1.0,0.6]","[5.25742542617673e-08,2.6236483663683057e-18,2.303019167004599e-09,0.9999999451227265]",3
161,Maja Grinek,0.06666666666666668,0.875,0.3333333333333333,"[0.06666666666666668,0.875,0.3333333333333333]","[0.5771333610583675,0.0001088374905894122,0.42275780145104314,2.537828783219931e-17]",0
162,maja laurence,0.25,0.6666666666666666,0.0,"[0.25,0.6666666666666666,0.0]","[1.4914346733515764e-16,0.22166362623360483,0.778336373766395,1.4914346733515764e-16]",2
163,MajaM,0.13333333333333333,0.5833333333333334,0.38461538461538464,"[0.13333333333333333,0.5833333333333334,0.38461538461538464]","[3.5526413322781034e-12,8.032429075072715e-05,0.9999196757056966,5.882503676280345e-17]",2
164,Marco,0.2777777777777777,0.8333333333333334,0.0,"[0.2777777777777777,0.8333333333333334,0.0]","[1.4673789483371552e-16,0.21083526587046048,0.7891647341295391,1.4673789483371552e-16]",2
165,Mare_,0.0,1.0,1.0,"[0.0,1.0,1.0]","[2.7853081740923644e-07,3.837456986470423e-23,5.656298977954339e-13,0.9999997214686169]",3
166,mare10,0.20833333333333331,0.8333333333333334,0.0,"[0.20833333333333331,0.8333333333333334,0.0]","[6.122894116402695e-17,0.0706067158243572,0.9293932841756428,6.005160970009441e-17]",2
167,Maria,0.0119047619047619,0.8571428571428571,0.625,"[0.0119047619047619,0.8571428571428571,0.625]","[0.9836918512029997,1.3590020056352393e-12,0.016308148795641218,1.2343979935370255e-17]",0
168,Marijana,0.11111111111111112,1.0,0.42857142857142855,"[0.11111111111111112,1.0,0.42857142857142855]","[4.9387861149338945e-12,2.0419567089683162e-13,1.7204071914124964e-08,0.9999999827907851]",3
169,MARINO BRZAC,0.16666666666666666,0.9090909090909092,0.3333333333333333,"[0.16666666666666666,0.9090909090909092,0.3333333333333333]","[8.506457077279945e-14,0.00048291810150535744,0.9995170818984093,1.0920758643508547e-16]",2
170,Mario Bursac,0.010416666666666666,1.0,0.7777777777777778,"[0.010416666666666666,1.0,0.7777777777777778]","[1.9957777096216453e-07,1.3194132728495793e-23,1.190714990639063e-10,0.9999998003031576]",3
171,Mario91,0.2916666666666667,1.0,0.1111111111111111,"[0.2916666666666667,1.0,0.1111111111111111]","[1.024074391270884e-23,8.859753270509686e-09,1.2942944368708864e-08,0.9999999781973024]",3
172,Marjan Henigman,0.00833333333333334,1.0,0.9090909090909092,"[0.00833333333333334,1.0,0.9090909090909092]","[3.486028947770114e-07,2.2777822216772736e-23,5.918398875903926e-12,0.9999996513911869]",3
173,Markisha,0.08333333333333333,1.0,0.5,"[0.08333333333333333,1.0,0.5]","[1.7924443626110314e-09,3.011513098956374e-15,8.46398678788394e-09,0.9999999897435657]",3
174,Marko Dundovic,0.0972222222222222,0.9166666666666666,0.15384615384615385,"[0.0972222222222222,0.9166666666666666,0.15384615384615385]","[0.010510983071996056,0.03013453272862462,0.9593544841993793,6.797483202109444e-17]",2
175,Marko Kralj,0.125,1.0,0.4,"[0.125,1.0,0.4]","[8.37952181404515e-14,9.125419186586385e-13,2.125372484409299e-08,0.9999999787452788]",3
176,Marko L,0.25,0.9090909090909092,0.0,"[0.25,0.9090909090909092,0.0]","[9.942669350135626e-17,0.11828489258797134,0.8817151074120286,9.942669350135621e-17]",2
177,marko maticic,0.027777777777777773,0.6666666666666666,0.5,"[0.027777777777777773,0.6666666666666666,0.5]","[0.5498908924247398,5.8583255439116466e-08,0.4501090489920049,2.9093877891346974e-17]",0
178,Maru��aaaa,0.25,1.0,0.0,"[0.25,1.0,0.0]","[1.4934723589586522e-23,1.4406443965983957e-08,8.649441362499996e-08,0.9999998990991424]",3
179,Ma��a,0.02083333333333333,1.0,0.8,"[0.02083333333333333,1.0,0.8]","[3.147269452559722e-07,1.4008698067651954e-23,6.852970017771256e-11,0.9999996852045251]",3
180,masa sarusic,0.027777777777777773,0.9090909090909092,0.75,"[0.027777777777777773,0.9090909090909092,0.75]","[0.9994543503312637,1.564375698327055e-17,0.0005456496687362717,7.986451540168406e-18]",0
181,Mate Vitaljic,0.02083333333333333,0.7777777777777778,0.8,"[0.02083333333333333,0.7777777777777778,0.8]","[0.9970003444365071,2.7259190550282592e-17,0.0029996555634929966,2.6879107615092457e-17]",0
182,Matea Pavicic,0.08333333333333333,1.0,0.0,"[0.08333333333333333,1.0,0.0]","[2.5789152371069437e-13,1.7059770504848102e-08,4.484329732031402e-08,0.9999999380966743]",3
183,Matija Osterc,0.1875,0.9166666666666666,0.2307692307692308,"[0.1875,0.9166666666666666,0.2307692307692308]","[9.105469049652206e-17,0.009013564820961436,0.9909864351790385,7.001596424231219e-17]",2
184,Matija Turkalj,0.10000000000000002,0.9,0.0,"[0.10000000000000002,0.9,0.0]","[0.0014524050628601716,0.14065706979482293,0.8578905251423167,2.2592934745309125e-16]",2
185,Matjazzavrl,0.08333333333333333,0.8571428571428571,0.375,"[0.08333333333333333,0.8571428571428571,0.375]","[0.3395688608724167,3.014196258875216e-05,0.6604009971649945,3.6030072046617056e-17]",2
186,Mauro,0.10416666666666667,0.75,0.0,"[0.10416666666666667,0.75,0.0]","[0.032537569024853864,0.12616762423202985,0.8412948067431161,1.672924660129292e-16]",2
187,MedoPiki,0.13333333333333333,1.0,0.0,"[0.13333333333333333,1.0,0.0]","[1.336360027127076e-13,1.5342778972229237e-08,1.148053285760241e-07,0.9999998698517587]",3
188,melina lako��,0.6666666666666666,1.0,0.0,"[0.6666666666666666,1.0,0.0]","[2.5709280637285947e-22,9.481086883487932e-08,1.6301502732040713e-20,0.9999999051891311]",3
189,mihaelas,0.2916666666666667,1.0,0.1111111111111111,"[0.2916666666666667,1.0,0.1111111111111111]","[1.024074391270884e-23,8.859753270509686e-09,1.2942944368708864e-08,0.9999999781973024]",3
190,Miho,0.047619047619047616,0.8,0.3636363636363637,"[0.047619047619047616,0.8,0.3636363636363637]","[0.7562981668480113,1.9082558566990835e-05,0.2436827505934216,1.2164113517084584e-17]",0
191,Milan Kura��,0.2777777777777777,0.9166666666666666,0.07692307692307693,"[0.2777777777777777,0.9166666666666666,0.07692307692307693]","[1.8421601979050215e-16,0.2593635061981423,0.7406364938018574,1.8421601979050215e-16]",2
192,miranF,1.0,1.0,0.0,"[1.0,1.0,0.0]","[5.067834868835797e-19,4.591594892721543e-06,5.067834868835797e-19,0.9999954084051073]",3
193,Mirela,0.13333333333333333,0.8333333333333334,0.2307692307692308,"[0.13333333333333333,0.8333333333333334,0.2307692307692308]","[7.125608037461914e-06,0.0044022739354270465,0.9955906004565355,2.8886927605910386e-17]",2
194,Mirjana Pu��karski,0.0119047619047619,1.0,0.875,"[0.0119047619047619,1.0,0.875]","[3.5246930880697523e-07,1.924647018632694e-23,1.3273398214689539e-11,0.9999996475174179]",3
195,Mirkomatic,0.0972222222222222,0.9166666666666666,0.2307692307692308,"[0.0972222222222222,0.9166666666666666,0.2307692307692308]","[0.021749210149604643,0.005653076464475888,0.9725977133859194,5.4355520751982363e-17]",2
196,miroc,0.4166666666666667,0.8,0.16666666666666666,"[0.4166666666666667,0.8,0.16666666666666666]","[1.6660636025608435e-15,0.9988737124096156,0.0011262875903810098,1.6660636025608435e-15]",1
197,Mi��o,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[2.5959882092562403e-07,1.7254758185419093e-23,1.8511943096770957e-10,0.9999997402160596]",3
198,MojcaDamijan,0.037037037037037035,1.0,0.6153846153846154,"[0.037037037037037035,1.0,0.6153846153846154]","[1.0951500271299138e-07,8.033806806469464e-19,1.9534947913126927e-09,0.9999998885315026]",3
199,Nada,0.9166666666666666,1.0,0.0,"[0.9166666666666666,1.0,0.0]","[4.886206872904203e-20,1.4282883582997004e-06,4.886206872904203e-20,0.9999985717116416]",3
200,Nata��a,0.013888888888888895,1.0,0.7142857142857143,"[0.013888888888888895,1.0,0.7142857142857143]","[1.1550106944610485e-07,1.781058070048636e-22,3.966906810568056e-10,0.9999998841022398]",3
201,Nejc Kodric,0.1875,1.0,0.15384615384615385,"[0.1875,1.0,0.15384615384615385]","[3.559738831116829e-23,4.274239947317245e-09,9.976851527848123e-08,0.9999998959572448]",3
202,Nejc Likar,0.08333333333333333,1.0,0.25,"[0.08333333333333333,1.0,0.25]","[5.208119626381075e-10,4.4287740569048157e-10,7.039054456201286e-08,0.999999928645766]",3
203,nenad,0.0,1.0,0.8571428571428571,"[0.0,1.0,0.8571428571428571]","[2.0604860210843505e-07,1.7470316386773556e-23,2.2929233501489712e-11,0.9999997939284686]",3
204,NenadS,0.11666666666666665,1.0,0.25,"[0.11666666666666665,1.0,0.25]","[8.212218086438989e-12,4.2219943022997694e-10,8.311988530799179e-08,0.9999999164497031]",3
205,Neven,0.025000000000000005,0.9166666666666666,0.6923076923076923,"[0.025000000000000005,0.9166666666666666,0.6923076923076923]","[0.9985357006313079,1.594937619010729e-15,0.0014642993686904888,7.007774771338794e-18]",0
206,Niko Vukusic,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[2.5959882092562403e-07,1.7254758185419093e-23,1.8511943096770957e-10,0.9999997402160596]",3
207,niko.mihovilovic,0.007575757575757569,0.9090909090909092,0.4166666666666667,"[0.007575757575757569,0.9090909090909092,0.4166666666666667]","[0.005406663282403346,1.9399968169476673e-05,0.994573936749427,2.633453572829411e-16]",2
208,Nikola Bar��ic,0.20833333333333331,0.0,0.0,"[0.20833333333333331,0.0,0.0]","[5.35718109223469e-15,0.9999412618338808,5.873816610846478e-05,5.35718109223469e-15]",1
209,Nikolaj,0.25,1.0,0.0,"[0.25,1.0,0.0]","[1.4934723589586522e-23,1.4406443965983957e-08,8.649441362499996e-08,0.9999998990991424]",3
210,Nikoleta,0.03571428571428572,1.0,0.7,"[0.03571428571428572,1.0,0.7]","[1.8924588302987615e-07,6.1262146852202935e-22,4.6257785929776636e-10,0.9999998102915391]",3
211,nikonikokaoja,0.0,0.6666666666666666,0.25,"[0.0,0.6666666666666666,0.25]","[1.1443387078672785e-05,0.016527623903480212,0.9834609327094408,2.0667843521086755e-16]",2
212,Nina1,0.25,1.0,0.0,"[0.25,1.0,0.0]","[1.4934723589586522e-23,1.4406443965983957e-08,8.649441362499996e-08,0.9999998990991424]",3
213,NinaP,0.25,0.6666666666666666,0.0,"[0.25,0.6666666666666666,0.0]","[1.4914346733515764e-16,0.22166362623360483,0.778336373766395,1.4914346733515764e-16]",2
214,noordung,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]","[1.462686629491566e-23,1.6133211780643806e-08,8.456957761167421e-09,0.9999999754098305]",3
215,Oaky,0.02380952380952382,1.0,0.7777777777777778,"[0.02380952380952382,1.0,0.7777777777777778]","[2.926835476934229e-07,1.3227373534342895e-23,1.0762857023473691e-10,0.9999997072088237]",3
216,Ojiga,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[2.5959882092562403e-07,1.7254758185419093e-23,1.8511943096770957e-10,0.9999997402160596]",3
217,p2035e,0.125,1.0,0.0,"[0.125,1.0,0.0]","[4.185192069457424e-13,1.556506785609554e-08,1.0259470528795798e-07,0.9999998818398083]",3
218,Paval,0.2777777777777777,1.0,0.0,"[0.2777777777777777,1.0,0.0]","[1.4353149289300074e-23,1.4742933612593198e-08,4.850216783528589e-08,0.9999999367548985]",3
219,Pavle,0.015151515151515155,1.0,0.8461538461538461,"[0.015151515151515155,1.0,0.8461538461538461]","[3.45223253964046e-07,1.6879073221623098e-23,2.5505989440585968e-11,0.9999996547512401]",3
220,pedro,0.75,1.0,0.2,"[0.75,1.0,0.2]","[2.9013690228568508e-21,3.35772102074828e-08,2.9013691038774972e-21,0.9999999664227898]",3
221,peri,0.006944444444444438,0.75,0.7692307692307693,"[0.006944444444444438,0.75,0.7692307692307693]","[0.9925607222518498,3.292227462305924e-17,0.007439277748150178,2.3218006435689444e-17]",0
222,Pero,0.16666666666666666,1.0,0.1111111111111111,"[0.16666666666666666,1.0,0.1111111111111111]","[3.7405017717745006e-18,8.27341940916654e-09,1.4025156871269916e-07,0.9999998514750118]",3
223,Petar,0.05952380952380953,1.0,0.4166666666666667,"[0.05952380952380953,1.0,0.4166666666666667]","[1.0525621893232026e-08,4.1103314008724093e-13,2.1939906801315876e-08,0.9999999675340603]",3
224,PeterKogej,0.14583333333333334,0.8,0.18181818181818185,"[0.14583333333333334,0.8,0.18181818181818185]","[1.5426007720117966e-07,0.012614276901381397,0.9873855688385413,2.6626705859672147e-17]",2
225,PetraP,0.05555555555555556,1.0,0.6,"[0.05555555555555556,1.0,0.6]","[5.25742542617673e-08,2.6236483663683057e-18,2.303019167004599e-09,0.9999999451227265]",3
226,Pina,0.006944444444444438,1.0,0.9230769230769232,"[0.006944444444444438,1.0,0.9230769230769232]","[3.431580942619779e-07,2.451124680475805e-23,4.201115762227956e-12,0.9999996568377046]",3
227,Pino,0.16666666666666666,1.0,0.2222222222222222,"[0.16666666666666666,1.0,0.2222222222222222]","[1.7745431496890112e-19,9.145582279394691e-10,7.851211973148852e-08,0.9999999205733221]",3
228,Pirko,0.16666666666666666,1.0,0.16666666666666666,"[0.16666666666666666,1.0,0.16666666666666666]","[9.535848497647814e-19,3.372002844954459e-09,1.1180770926310428e-07,0.9999998848202879]",3
229,Pjerino,0.0,1.0,1.0,"[0.0,1.0,1.0]","[2.7853081740923644e-07,3.837456986470423e-23,5.656298977954339e-13,0.9999997214686169]",3
230,Pjero,0.010416666666666666,1.0,0.5555555555555556,"[0.010416666666666666,1.0,0.5555555555555556]","[1.4634451423813477e-09,7.738839648877663e-17,3.999410908248902e-09,0.9999999945371439]",3
231,Plavac_mali,0.04166666666666666,1.0,0.6666666666666666,"[0.04166666666666666,1.0,0.6666666666666666]","[1.3940037147079292e-07,1.141799575279545e-20,8.165383188065255e-10,0.9999998597830903]",3
232,plombar,0.07142857142857144,0.75,0.5384615384615384,"[0.07142857142857144,0.75,0.5384615384615384]","[0.28139849302818387,1.0850484313938283e-08,0.7186014961213316,8.60483493974851e-17]",2
233,Pokmon,0.05952380952380953,1.0,0.5833333333333334,"[0.05952380952380953,1.0,0.5833333333333334]","[3.683969557437182e-08,9.313535631093522e-18,2.923400637934257e-09,0.9999999602369037]",3
234,Pokret Otoka,0.0625,1.0,0.5714285714285714,"[0.0625,1.0,0.5714285714285714]","[2.7513925416541773e-08,2.250454819714717e-17,3.448704827718574e-09,0.9999999690373698]",3
235,Polona,0.037037037037037035,0.9166666666666666,0.4615384615384616,"[0.037037037037037035,0.9166666666666666,0.4615384615384616]","[0.8218495536270617,2.628915146893224e-07,0.17815018348142353,3.897327081897665e-17]",0
236,poppy,0.1875,0.9166666666666666,0.0,"[0.1875,0.9166666666666666,0.0]","[1.3940909974631593e-13,0.06600444440977278,0.9339955555900876,6.96003385030311e-17]",2
237,Primosius,0.027777777777777773,1.0,0.0,"[0.027777777777777773,1.0,0.0]","[1.44868598269118e-20,2.02923596002399e-08,7.476281185523433e-09,0.9999999722313593]",3
238,RadoL,0.05952380952380953,1.0,0.5,"[0.05952380952380953,1.0,0.5]","[2.8059911522115115e-08,3.093747905707858e-15,9.237363013036489e-09,0.9999999627027224]",3
239,Ramo,0.015151515151515155,0.8333333333333334,0.8461538461538461,"[0.015151515151515155,0.8333333333333334,0.8461538461538461]","[0.9996723784608433,1.554345690569663e-17,0.0003276215391566367,1.5542507914444708e-17]",0
240,Rebeka,0.052083333333333336,1.0,0.0,"[0.052083333333333336,1.0,0.0]","[2.0529315126186827e-16,1.8673772908725883e-08,1.803354567923681e-08,0.9999999632926813]",3
241,RobiF,0.0,1.0,0.75,"[0.0,1.0,0.75]","[4.193208866870683e-08,1.7583322618619614e-23,2.1241826764199472e-10,0.999999957855493]",3
242,rocco337,0.2916666666666667,1.0,0.2222222222222222,"[0.2916666666666667,1.0,0.2222222222222222]","[8.851820825025441e-24,1.0264613284852966e-09,2.9890545158633244e-09,0.9999999959844842]",3
243,Rok321,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[2.5959882092562403e-07,1.7254758185419093e-23,1.8511943096770957e-10,0.9999997402160596]",3
244,Roki,0.0972222222222222,0.9166666666666666,0.2307692307692308,"[0.0972222222222222,0.9166666666666666,0.2307692307692308]","[0.021749210149604643,0.005653076464475888,0.9725977133859194,5.4355520751982363e-17]",2
245,rokian,0.027777777777777773,1.0,0.5,"[0.027777777777777773,1.0,0.5]","[5.812151855353629e-09,3.2610298395250597e-15,8.291239337398066e-09,0.9999999858966055]",3
246,roman113,0.4166666666666667,1.0,0.0,"[0.4166666666666667,1.0,0.0]","[1.924055525903311e-23,2.061260937331385e-08,1.409810584203211e-10,0.9999999792464096]",3
247,Romana,0.06666666666666668,0.75,0.3333333333333333,"[0.06666666666666668,0.75,0.3333333333333333]","[0.6087137752477173,8.407524409054248e-05,0.39120214950819215,1.2686532299980544e-17]",0
248,ruzica kovacevic,0.04166666666666666,1.0,0.5,"[0.04166666666666666,1.0,0.5]","[2.4189375554816877e-08,3.179266407642598e-15,8.971601373729534e-09,0.9999999668390198]",3
249,Safet,0.13888888888888887,1.0,0.0,"[0.13888888888888887,1.0,0.0]","[4.963569738905233e-14,1.5207485610249702e-08,1.2253266857121805e-07,0.9999998622597961]",3
250,Sailman,0.04166666666666666,1.0,0.6666666666666666,"[0.04166666666666666,1.0,0.6666666666666666]","[1.3940037147079292e-07,1.141799575279545e-20,8.165383188065255e-10,0.9999998597830903]",3
251,Salieri,0.11666666666666665,1.0,0.0,"[0.11666666666666665,1.0,0.0]","[8.674107169792667e-13,1.5811405961975065e-08,9.007516287986982e-08,0.9999998941125637]",3
252,Sandi,0.016666666666666663,1.0,0.6666666666666666,"[0.016666666666666663,1.0,0.6666666666666666]","[6.846760354094939e-08,1.1815804318352445e-20,8.919048525715791e-10,0.9999999306404916]",3
253,sawyer,0.1875,1.0,0.2307692307692308,"[0.1875,1.0,0.2307692307692308]","[8.753974495170295e-24,7.211118741065169e-10,5.558686125704658e-08,0.9999999436920268]",3
254,shrike,0.016666666666666663,1.0,0.8333333333333334,"[0.016666666666666663,1.0,0.8333333333333334]","[3.389949606044581e-07,1.5975462020917932e-23,3.3798069071318665e-11,0.9999996609712414]",3
255,Silvestar Tokic,0.13333333333333333,1.0,0.38461538461538464,"[0.13333333333333333,1.0,0.38461538461538464]","[4.8929687720392486e-15,1.9544776641716713e-12,2.326202430360152e-08,0.9999999767360163]",3
256,��imun Zamberlin,0.006944444444444438,0.9166666666666666,0.8461538461538461,"[0.006944444444444438,0.9166666666666666,0.8461538461538461]","[0.9999143747062845,1.1875119603247825e-17,8.562529371553993e-05,1.1874735228831514e-17]",0
257,��katja,0.11111111111111112,0.8333333333333334,0.2857142857142857,"[0.11111111111111112,0.8333333333333334,0.2857142857142857]","[0.0027295917382829786,0.0009697834084072001,0.9963006248533098,3.1745898777715053e-17]",2
258,slipke,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]","[1.462686629491566e-23,1.6133211780643806e-08,8.456957761167421e-09,0.9999999754098305]",3
259,Spasic Vladimir,0.08333333333333333,1.0,0.0,"[0.08333333333333333,1.0,0.0]","[2.5789152371069437e-13,1.7059770504848102e-08,4.484329732031402e-08,0.9999999380966743]",3
260,splicho,0.25,1.0,0.25,"[0.25,1.0,0.25]","[7.827796814034896e-24,4.3057734621504145e-10,9.532795661119453e-09,0.999999990036627]",3
261,staneb,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[2.5959882092562403e-07,1.7254758185419093e-23,1.8511943096770957e-10,0.9999997402160596]",3
262,Stanojevic,0.05555555555555556,1.0,0.0,"[0.05555555555555556,1.0,0.0]","[6.042497028919898e-16,1.8470234879514137e-08,2.02010423017321e-08,0.9999999613287222]",3
263,stinfio,0.13333333333333333,0.9166666666666666,0.0,"[0.13333333333333333,0.9166666666666666,0.0]","[2.6111896347038613e-05,0.08730223344252482,0.9126716546611281,1.1913936569754544e-16]",2
264,stipica,0.07142857142857144,0.3333333333333333,0.38461538461538464,"[0.07142857142857144,0.3333333333333333,0.38461538461538464]","[8.114326593986846e-11,0.0005814307022132985,0.999418569216643,3.756445297836078e-16]",2
265,TAMARA L.,0.006944444444444438,0.9166666666666666,0.8461538461538461,"[0.006944444444444438,0.9166666666666666,0.8461538461538461]","[0.9999143747062845,1.1875119603247825e-17,8.562529371553993e-05,1.1874735228831514e-17]",0
266,tasa,0.0625,1.0,0.5714285714285714,"[0.0625,1.0,0.5714285714285714]","[2.7513925416541773e-08,2.250454819714717e-17,3.448704827718574e-09,0.9999999690373698]",3
267,Tatjana,0.08333333333333333,0.6666666666666666,0.5,"[0.08333333333333333,0.6666666666666666,0.5]","[0.0018579025079503754,1.493099879280595e-07,0.9981419481820617,6.89227044515244e-17]",2
268,tibor,0.04166666666666666,1.0,0.16666666666666666,"[0.04166666666666666,1.0,0.16666666666666666]","[1.482656137921184e-13,4.137732315706006e-09,3.523560907548988e-08,0.9999999606265104]",3
269,Tina Kiler,0.0972222222222222,1.0,0.4615384615384616,"[0.0972222222222222,1.0,0.4615384615384616]","[1.3415856263582927e-10,3.1729901585603496e-14,1.2746853043248787e-08,0.9999999871189567]",3
270,Tja��a,0.027777777777777773,1.0,0.6666666666666666,"[0.027777777777777773,1.0,0.6666666666666666]","[1.4856719991456092e-07,1.1620267677216709e-20,8.746092669986127e-10,0.9999998505581909]",3
271,Tojo,0.25,1.0,0.25,"[0.25,1.0,0.25]","[7.827796814034896e-24,4.3057734621504145e-10,9.532795661119453e-09,0.999999990036627]",3
272,tomaz1961,0.027777777777777773,0.8181818181818182,0.6666666666666666,"[0.027777777777777773,0.8181818181818182,0.6666666666666666]","[0.9955860747112335,1.7991317175719736e-14,0.004413925288748569,4.252519665108077e-18]",0
273,tomba,0.06666666666666668,0.875,0.5555555555555556,"[0.06666666666666668,0.875,0.5555555555555556]","[0.89051634694261,8.090666781145196e-10,0.10948365224832333,4.005548586775717e-17]",0
274,Tome,0.033333333333333326,0.8333333333333334,0.7142857142857143,"[0.033333333333333326,0.8333333333333334,0.7142857142857143]","[0.9973232129827466,3.9513500130608984e-16,0.0026767870172529546,7.526957003818777e-18]",0
275,Tomica,0.0,1.0,1.0,"[0.0,1.0,1.0]","[2.7853081740923644e-07,3.837456986470423e-23,5.656298977954339e-13,0.9999997214686169]",3
276,Tomislav Cipcic,0.027777777777777773,1.0,0.25,"[0.027777777777777773,1.0,0.25]","[2.2176443379670903e-13,5.026297924011445e-10,2.8446616541471013e-08,0.9999999710505318]",3
277,TonCa,0.0972222222222222,1.0,0.3076923076923077,"[0.0972222222222222,1.0,0.3076923076923077]","[2.884093665122235e-10,5.7957129961385636e-11,5.7159196172383816e-08,0.9999999424944374]",3
278,Tone,0.25,0.6666666666666666,0.0,"[0.25,0.6666666666666666,0.0]","[1.4914346733515764e-16,0.22166362623360483,0.778336373766395,1.4914346733515764e-16]",2
279,Toni Petkovic,0.0972222222222222,1.0,0.0,"[0.0972222222222222,1.0,0.0]","[9.539747162198758e-13,1.6485757387041175e-08,6.206514472306888e-08,0.9999999214481439]",3
280,toni88,0.16666666666666666,1.0,0.25,"[0.16666666666666666,1.0,0.25]","[6.803046905626897e-20,4.088304888372463e-10,6.273458475043846e-08,0.9999999368565847]",3
281,Tpk,0.013888888888888895,0.8333333333333334,0.7142857142857143,"[0.013888888888888895,0.8333333333333334,0.7142857142857143]","[0.9978640195803473,2.8055660332287835e-16,0.0021359804196524794,5.274448605412791e-18]",0
282,Trojan,0.0,1.0,0.8888888888888888,"[0.0,1.0,0.8888888888888888]","[2.6374376918885655e-07,2.0267923696134285e-23,1.0828619814568018e-11,0.9999997362454022]",3
283,Urle,0.2777777777777777,1.0,0.07692307692307693,"[0.2777777777777777,1.0,0.07692307692307693]","[1.1014218745970918e-23,1.2137726901082888e-08,2.823209591941321e-08,0.9999999596301771]",3
284,Urosv,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[2.5959882092562403e-07,1.7254758185419093e-23,1.8511943096770957e-10,0.9999997402160596]",3
