,users,intensityNormalized,order,freq,catchingUpRatio,pcaInput,_1,_2,features,probability,prediction
33,440d90ef-c7d7-0530-608e-8c0fc440,0.033333333333333326,1.0,0.7142857142857143,0.2857142857142857,"[0.033333333333333326,1.0,0.7142857142857143,0.2857142857142857]",0.0194066974196557,0.9742901168193587,"[0.0194066974196557,0.9742901168193587]","[0.012176559546688118,0.009753541067508368,1.0333851440909421e-16,0.9780698993858035]",3
34,45d78fe4-7d30-3b18-371e-57bb06c7,0.6666666666666666,1.0,0.1111111111111111,0.8888888888888888,"[0.6666666666666666,1.0,0.1111111111111111,0.8888888888888888]",-1.022171061227838,0.915351204302163,"[-1.022171061227838,0.915351204302163]","[7.021352302037867e-06,3.8003441597361666e-05,0.9722118567381295,0.027743118467971183]",2
35,4641102c-f3d3-3878-6d00-1c49a28c,0.14583333333333334,0.7,0.2727272727272727,0.09090909090909091,"[0.14583333333333334,0.7,0.2727272727272727,0.09090909090909091]",-0.07985984016840475,0.6988201966146241,"[-0.07985984016840475,0.6988201966146241]","[0.8931324180129132,0.10686758198708655,1.1955661550681834e-16,1.1955661491863112e-16]",0
36,4b21d918-4ac0-0787-3094-37c9432c,0.2222222222222222,0.6,0.2727272727272727,0.5454545454545454,"[0.2222222222222222,0.6,0.2727272727272727,0.5454545454545454]",-0.4299699618389242,0.5411171947340689,"[-0.4299699618389242,0.5411171947340689]","[0.6270574832364528,0.3729425167546356,8.911474528706146e-12,1.5991804781564383e-16]",0
37,4c4ac589-35f5-76e3-d0a3-fedab6c6,0.027777777777777773,0.7142857142857143,0.5,0.25,"[0.027777777777777773,0.7142857142857143,0.5,0.25]",-0.02436726861681965,0.6892674062435743,"[-0.02436726861681965,0.6892674062435743]","[0.8911329212021003,0.10886707879789934,1.4119189859464155e-16,1.4119189859384874e-16]",0
38,4cc576c8-f218-94be-fef3-4b6fd86e,0.0972222222222222,0.8333333333333334,0.3076923076923077,0.3076923076923077,"[0.0972222222222222,0.8333333333333334,0.3076923076923077,0.3076923076923077]",-0.1948056503434114,0.7966241732420707,"[-0.1948056503434114,0.7966241732420707]","[0.8766114992742206,0.12338850072577898,2.0820584030584408e-16,2.082684353444995e-16]",0
39,53cb26b0-7222-8eb4-ef0d-29e7a801,0.3333333333333333,0.25,0.2,0.8,"[0.3333333333333333,0.25,0.2,0.8]",-0.6765778864274694,0.16567601275709787,"[-0.6765778864274694,0.16567601275709787]","[1.559901612540366e-05,0.9999844009838735,5.350344451847411e-16,5.35034445184741e-16]",1
40,5409088d-b542-9cac-7fac-9ab00271,0.25,0.7272727272727273,0.25,0.75,"[0.25,0.7272727272727273,0.25,0.75]",-0.6052882690250794,0.638592664304175,"[-0.6052882690250794,0.638592664304175]","[0.8404015361393283,0.15959340260368177,5.061256989664741e-06,1.9428235650733534e-16]",0
41,54e1c86d-b289-f693-e3a3-5d393778,0.016666666666666663,0.8,0.8333333333333334,0.16666666666666666,"[0.016666666666666663,0.8,0.8333333333333334,0.16666666666666666]",0.17557137175901238,0.7973649154776238,"[0.17557137175901238,0.7973649154776238]","[0.9292329377922617,0.07076706220773761,3.8119924078875535e-16,3.811992407887585e-16]",0
42,57b97824-05f2-21af-72f1-95f7d697,0.13888888888888887,0.5714285714285714,0.125,0.5,"[0.13888888888888887,0.5714285714285714,0.125,0.5]",-0.41106470374846754,0.5073052825825685,"[-0.41106470374846754,0.5073052825825685]","[0.47229630506001025,0.5277036949395001,4.894441192638265e-13,2.0003625908212075e-16]",1
43,5d557ed3-ce5e-24e4-a66e-aa966d6c,0.027777777777777773,0.6666666666666666,0.5,0.25,"[0.027777777777777773,0.6666666666666666,0.5,0.25]",-0.02106904956411229,0.6423263880867522,"[-0.02106904956411229,0.6423263880867522]","[0.8452631154819606,0.1547368845180391,1.755012963673492e-16,1.755012963645257e-16]",0
44,5e97ad83-2b2c-529e-f831-deac0066,0.125,0.5,0.2,0.6,"[0.125,0.5,0.2,0.6]",-0.4347666267660683,0.42427096187830315,"[-0.4347666267660683,0.42427096187830315]","[0.11719331575077199,0.8828066842492251,2.585148821291193e-15,2.8948873428732854e-16]",1
45,5fad3306-616d-9b57-3411-75efa34d,0.08333333333333333,0.6,0.3333333333333333,0.3333333333333333,"[0.08333333333333333,0.6,0.3333333333333333,0.3333333333333333]",-0.177226551227642,0.56279829187407,"[-0.177226551227642,0.56279829187407]","[0.6572378317512189,0.34276216824878075,1.894874179209512e-16,1.8936308199407426e-16]",0
46,6408c27b-ab13-d145-5b44-24f30202,0.25,1.0,0.25,0.75,"[0.25,1.0,0.25,0.75]",-0.6241780690542215,0.9074366773841558,"[-0.6241780690542215,0.9074366773841558]","[0.001135432301265898,0.0017255355456931888,5.388810570495e-07,0.9971384932719839]",3
47,6613f3e0-2e08-24f1-52ba-bfab8807,0.6666666666666666,0.125,0.1111111111111111,0.8888888888888888,"[0.6666666666666666,0.125,0.1111111111111111,0.8888888888888888]",-0.9615662861343406,0.052809995670558024,"[-0.9615662861343406,0.052809995670558024]","[1.850712729458893e-07,0.9999998149287231,1.959651902127107e-15,1.959651902127107e-15]",1
48,6809fd15-56b5-3424-e33d-88eb107c,0.3333333333333333,0.25,0.2,0.8,"[0.3333333333333333,0.25,0.2,0.8]",-0.6765778864274694,0.16567601275709787,"[-0.6765778864274694,0.16567601275709787]","[1.559901612540366e-05,0.9999844009838735,5.350344451847411e-16,5.35034445184741e-16]",1
49,6a9b69a1-5f2e-6aea-63d9-0e9d77c1,0.013888888888888895,1.0,0.8571428571428571,0.14285714285714285,"[0.013888888888888895,1.0,0.8571428571428571,0.14285714285714285]",0.1898568600201626,0.998606680539223,"[0.1898568600201626,0.998606680539223]","[0.016872182522790435,0.011971167774732604,2.7814050533367626e-16,0.9711566497024767]",3
50,6c86b1d0-fd95-c414-78d2-9495251b,0.02083333333333333,0.75,0.8,0.2,"[0.02083333333333333,0.75,0.8,0.2]",0.1394790788782874,0.7423735989986165,"[0.1394790788782874,0.7423735989986165]","[0.9234507491911443,0.0765492508088551,2.665022722582069e-16,2.665022722582069e-16]",0
51,6e25573c-8b7b-a2e7-a782-480ddb63,0.027777777777777773,0.3333333333333333,0.25,0.25,"[0.027777777777777773,0.3333333333333333,0.25,0.25]",-0.10456286542435196,0.3043386106986336,"[-0.10456286542435196,0.3043386106986336]","[0.0008109539698200499,0.9991890460301778,1.0715163834747544e-15,1.0715163834746763e-15]",1
52,6f168bc8-c816-a359-ba88-da8c663d,0.25,0.7142857142857143,0.125,0.75,"[0.25,0.7142857142857143,0.125,0.75]",-0.657679429352573,0.6210902432980415,"[-0.657679429352573,0.6210902432980415]","[0.8274201117045566,0.1725631071701463,1.6781125296750332e-05,2.38136671203714e-16]",0
53,6f359ebe-9f0a-2bae-a27a-c4ec1712,0.08333333333333333,1.0,0.5,0.5,"[0.08333333333333333,1.0,0.5,0.5]",-0.2484343932714526,0.9394680394731854,"[-0.2484343932714526,0.9394680394731854]","[0.007712486605873938,0.007466973968181403,5.218095662486958e-17,0.9848205394259446]",3
54,70eacff4-a340-e4fd-746a-807b58c3,0.25,1.0,0.16666666666666666,0.4166666666666667,"[0.25,1.0,0.16666666666666666,0.4166666666666667]",-0.4305911158228926,0.9521069375108995,"[-0.4305911158228926,0.9521069375108995]","[0.0009436348455336742,0.0021220448143938284,1.896174223415538e-15,0.9969343203400707]",3
55,74105285-3bd1-71b2-bb2b-df56e6f7,0.08333333333333333,1.0,0.25,0.5,"[0.08333333333333333,1.0,0.25,0.5]",-0.3550157425006437,0.9300673891828211,"[-0.3550157425006437,0.9300673891828211]","[0.004518812367849778,0.005026756150313631,4.8086633995426224e-17,0.9904544314818367]",3
56,755f4b52-e48e-eda7-42c0-2dabd3cf,0.016666666666666663,0.6,0.3333333333333333,0.16666666666666666,"[0.016666666666666663,0.6,0.3333333333333333,0.16666666666666666]",-0.023738806677999075,0.5814113386382426,"[-0.023738806677999075,0.5814113386382426]","[0.7027398474495181,0.2972601525504813,2.9752538360426206e-16,2.975253835901248e-16]",0
57,78928b9d-af19-1353-e439-c5b1d36f,0.3333333333333333,0.5,0.2,0.8,"[0.3333333333333333,0.5,0.2,0.8]",-0.693893536454183,0.4121163580804135,"[-0.693893536454183,0.4121163580804135]","[0.14898905603724624,0.8510109439624822,2.7105281945935413e-13,4.650924371326729e-16]",1
58,78f08216-f3b9-62f6-7676-e8f9b3e2,0.05555555555555556,0.5,0.2,0.4,"[0.05555555555555556,0.5,0.2,0.4]",-0.2567453623469398,0.4474440205670125,"[-0.2567453623469398,0.4474440205670125]","[0.14619898071155377,0.8538010192884455,3.460713162217255e-16,3.4526919356683127e-16]",1
59,7b7820c3-5040-cdf4-4448-bacd9426,0.6666666666666666,0.625,0.1111111111111111,0.8888888888888888,"[0.6666666666666666,0.625,0.1111111111111111,0.8888888888888888]",-0.9961975861877679,0.5456906863171895,"[-0.9961975861877679,0.5456906863171895]","[0.7631900514325426,0.23680965984189328,2.8872556185776407e-07,2.2369022007799603e-15]",0
60,7c6856f2-bacb-4be2-61d0-ba4bf284,0.02083333333333333,0.75,0.8,0.2,"[0.02083333333333333,0.75,0.8,0.2]",0.1394790788782874,0.7423735989986165,"[0.1394790788782874,0.7423735989986165]","[0.9234507491911443,0.0765492508088551,2.665022722582069e-16,2.665022722582069e-16]",0
61,85d4f155-5a13-7eb1-4d96-5c0b6e30,0.4583333333333333,0.9166666666666666,0.07692307692307693,0.7692307692307693,"[0.4583333333333333,0.9166666666666666,0.07692307692307693,0.7692307692307693]",-0.8270698609457331,0.8325515233089523,"[-0.8270698609457331,0.8325515233089523]","[0.024360082170615804,0.015415155195179173,0.9542022232186692,0.0060225394155357945]",2
62,8a2e2082-7444-5533-6931-1b05fd88,0.20833333333333331,0.8333333333333334,0.14285714285714285,0.5714285714285714,"[0.20833333333333331,0.8333333333333334,0.14285714285714285,0.5714285714285714]",-0.5112406497224214,0.7614179112919116,"[-0.5112406497224214,0.7614179112919116]","[0.8456652994855929,0.15433436473500936,3.357793974032902e-07,3.5637298591598073e-16]",0
63,8a68d73e-17f5-4571-ef15-e1d03878,0.3333333333333333,1.0,0.1,0.1,"[0.3333333333333333,1.0,0.1,0.1]",-0.2900178299530623,1.0016247900803164,"[-0.2900178299530623,1.0016247900803164]","[0.01284012849697566,0.05923425650654895,9.938900393387147e-16,0.9279256149964743]",3
64,8a6d88da-00af-01eb-e85b-db817e28,0.13888888888888887,0.5714285714285714,0.25,0.5,"[0.13888888888888887,0.5714285714285714,0.25,0.5]",-0.357774029133872,0.5120056077277506,"[-0.357774029133872,0.5120056077277506]","[0.47752742638531204,0.522472573614659,2.862284360932469e-14,1.9927761318288732e-16]",1
65,8ae29d55-64a1-1cf2-962b-4a35e380,0.125,0.5555555555555556,0.1,0.5,"[0.125,0.5555555555555556,0.1,0.5]",-0.41251286779358565,0.48961636601217606,"[-0.41251286779358565,0.48961636601217606]","[0.3842320903802232,0.6157679096196051,1.7149360694534474e-13,2.2338862294067527e-16]",1
66,8cedbb4b-6088-0b3c-fc04-ad8ce093,0.2916666666666667,1.0,0.1111111111111111,0.4444444444444444,"[0.2916666666666667,1.0,0.1111111111111111,0.4444444444444444]",-0.49770039281349693,0.9493397897283257,"[-0.49770039281349693,0.9493397897283257]","[0.0007552310676007882,0.0019742114088732213,1.6622322826230043e-12,0.9972705575218637]",3
67,8f38fcd5-8798-9850-2359-5268418e,0.08333333333333333,1.0,0.125,0.375,"[0.08333333333333333,1.0,0.125,0.375]",-0.3223886409998421,0.9432934928714635,"[-0.3223886409998421,0.9432934928714635]","[0.002469109512783251,0.0032524568908846056,2.83061347264486e-17,0.9942784335963321]",3
68,98599cc0-703a-b3be-34dc-7bcf7e6a,0.5833333333333334,1.0,0.125,0.875,"[0.5833333333333334,1.0,0.125,0.875]",-0.9580400684297808,0.9112542151431163,"[-0.9580400684297808,0.9112542151431163]","[3.5035461299925876e-05,0.00014375405048261492,0.7983050706449392,0.20151613984327818]",2
69,987749e2-fc0f-96db-2aa7-7df33e6d,0.08333333333333333,0.3333333333333333,0.5,0.5,"[0.08333333333333333,0.3333333333333333,0.5,0.5]",-0.20225932653354967,0.28229378527767685,"[-0.20225932653354967,0.28229378527767685]","[0.00044801371973438064,0.9995519862802642,7.080800044111618e-16,7.080800044072068e-16]",1
70,9946a658-3dc0-f680-6e04-89182b0f,0.16666666666666666,0.8,0.16666666666666666,0.16666666666666666,"[0.16666666666666666,0.8,0.16666666666666666,0.16666666666666666]",-0.19623965640933566,0.7841964459854043,"[-0.19623965640933566,0.7841964459854043]","[0.8829078766231496,0.11709212337685003,1.7969302561750872e-16,1.7967118983138443e-16]",0
71,999f9f91-e880-70f1-00d3-e8994609,0.05000000000000001,0.8571428571428571,0.375,0.125,"[0.05000000000000001,0.8571428571428571,0.375,0.125]",-0.014611727517177861,0.8450795171852138,"[-0.014611727517177861,0.8450795171852138]","[0.8773240862264795,0.12267591377329888,3.885038586656296e-16,2.211746311807991e-13]",0
72,99d9bce0-1f7d-da02-6d84-afe0122e,0.20833333333333331,0.6666666666666666,0.14285714285714285,0.7142857142857143,"[0.20833333333333331,0.6666666666666666,0.14285714285714285,0.7142857142857143]",-0.5978886271698283,0.5766370005043779,"[-0.5978886271698283,0.5766370005043779]","[0.7596772448402447,0.24032260093159813,1.542281569465623e-07,1.8649572286785206e-16]",0
73,9e184ea2-45e6-abdb-90a9-fb5b011b,0.11666666666666665,0.5454545454545454,0.16666666666666666,0.25,"[0.11666666666666665,0.5454545454545454,0.16666666666666666,0.25]",-0.20668966149556617,0.5173577707941773,"[-0.20668966149556617,0.5173577707941773]","[0.45640740425948245,0.543592595740517,2.5943295700667845e-16,2.5883775151002353e-16]",1
74,a134cb86-69ed-3ceb-ab8b-42799b5f,0.20833333333333331,0.5,0.14285714285714285,0.14285714285714285,"[0.20833333333333331,0.5,0.14285714285714285,0.14285714285714285]",-0.19357788395782244,0.4942928259101268,"[-0.19357788395782244,0.4942928259101268]","[0.33182363535897463,0.6681763646410247,3.2334489270081475e-16,3.2325918981508006e-16]",1
75,a1ac05b8-d131-07d0-f419-28c0d19a,0.4583333333333333,0.08333333333333333,0.15384615384615385,0.8461538461538461,"[0.4583333333333333,0.08333333333333333,0.15384615384615385,0.8461538461538461]",-0.78942924383154,0.0029445648330944096,"[-0.78942924383154,0.0029445648330944096]","[3.036898969575757e-09,0.9999999969630982,1.370790771477827e-15,1.370790771477827e-15]",1
76,a7010942-2bf9-c022-3897-796a718f,0.125,0.75,0.2,0.6,"[0.125,0.75,0.2,0.6]",-0.4520822767927819,0.6707113072016189,"[-0.4520822767927819,0.6707113072016189]","[0.8611475823485639,0.1388524152878552,2.3635806427316723e-09,1.2362515412854643e-16]",0
77,a898d118-8b18-a02c-ae58-2a774d5f,0.20833333333333331,0.3333333333333333,0.14285714285714285,0.2857142857142857,"[0.20833333333333331,0.3333333333333333,0.14285714285714285,0.2857142857142857]",-0.2802258614052292,0.3095119151225932,"[-0.2802258614052292,0.3095119151225932]","[0.0018228894167654404,0.9981771105832337,4.69944335124587e-16,4.699443283027045e-16]",1
78,a997f5a7-10f2-8566-1c1d-559b423c,0.2777777777777777,1.0,0.15384615384615385,0.6153846153846154,"[0.2777777777777777,1.0,0.15384615384615385,0.6153846153846154]",-0.588865188918049,0.9253301185332212,"[-0.588865188918049,0.9253301185332212]","[0.0005977668800489897,0.0012011235382192351,1.156204192806798e-08,0.9982010980196899]",3
79,abcc36e1-adfa-f564-04d4-d632273a,0.04166666666666666,0.8,0.3333333333333333,0.3333333333333333,"[0.04166666666666666,0.8,0.3333333333333333,0.3333333333333333]",-0.16674737766831704,0.7566450316654767,"[-0.16674737766831704,0.7566450316654767]","[0.8948575175341511,0.10514248246584865,1.3592012371002302e-16,1.3591795335308808e-16]",0
80,abda0840-539e-d7ad-7f3c-e3005350,0.0625,0.6666666666666666,0.5714285714285714,0.42857142857142855,"[0.0625,0.6666666666666666,0.5714285714285714,0.42857142857142855]",-0.13363332698072877,0.6221577178440977,"[-0.13363332698072877,0.6221577178440977]","[0.8138942439643961,0.18610575603560361,1.3429883974083027e-16,1.3429711062467093e-16]",0
81,ad50ec3a-b5fa-441c-dff6-68962309,0.25,0.0,0.25,0.75,"[0.25,0.0,0.25,0.75]",-0.5549154689473671,-0.07832470390910704,"[-0.5549154689473671,-0.07832470390910704]","[2.1969082878805968e-12,0.9999999999977974,2.7744162760048555e-15,2.7744162760048555e-15]",1
82,af82af91-5c05-62ed-d5f4-ab452057,0.25,1.0,0.125,0.375,"[0.25,1.0,0.125,0.375]",-0.4197154153226254,0.9565156387404469,"[-0.4197154153226254,0.9565156387404469]","[0.0010138831727912567,0.002435088865126759,5.202687498607713e-16,0.9965510279620814]",3
