,users,followingRatio,order,freq,pcaInput,_1,_2,features,probability,prediction
103,Ina,0.1,1.0,0.9,"[0.1,1.0,0.9]",0.6702686276134271,-1.0149050420659333,"[0.6702686276134271,-1.0149050420659333]","[4.458322332738193e-06,0.9491669238352749,0.05082861784239231,4.3442433691541077e-17]",1
104,Ines,1.0,1.0,0.125,"[1.0,1.0,0.125]",-0.5031522801815536,-1.1981183997382878,"[-0.5031522801815536,-1.1981183997382878]","[3.87766395190815e-06,5.801841638883744e-17,5.816657812316861e-17,0.999996122336048]",3
105,Ivan Odrljin,0.09090909090909093,0.9166666666666666,0.6923076923076923,"[0.09090909090909093,0.9166666666666666,0.6923076923076923]",0.5149486284762052,-0.8536442197326715,"[0.5149486284762052,-0.8536442197326715]","[0.0014117473725034897,0.7361059703694822,0.2624822822580143,7.871399058571877e-17]",1
106,Ivana Kozina,0.3333333333333333,0.9166666666666666,0.0,"[0.3333333333333333,0.9166666666666666,0.0]",-0.165397774475338,-0.6254663066838537,"[-0.165397774475338,-0.6254663066838537]","[0.9455561956987167,1.1272948967485264e-13,0.0544438043011704,1.3593031921422543e-16]",0
107,Ivana PR,0.2,1.0,1.0,"[0.2,1.0,1.0]",0.680090873181246,-1.1420777792355468,"[0.680090873181246,-1.1420777792355468]","[7.899245540011509e-06,0.0033133668782914403,0.9966787338761676,9.826529007883594e-16]",2
108,IvanV,0.5,0.8,0.3333333333333333,"[0.5,0.8,0.3333333333333333]",-0.0302146725604287,-0.883075223300032,"[-0.0302146725604287,-0.883075223300032]","[0.9847841170351581,1.7879695444332834e-16,0.015215882964841485,1.7879695444328944e-16]",0
109,Ivica Komljenovic,0.5,0.9166666666666666,0.15384615384615385,"[0.5,0.9166666666666666,0.15384615384615385]",-0.15868539135641552,-0.8300627264452711,"[-0.15868539135641552,-0.8300627264452711]","[0.9986066931530198,1.487478647461365e-16,0.001393306846979861,1.487478647461365e-16]",0
110,Iztok3,0.25,1.0,0.2,"[0.25,1.0,0.2]",0.044674861505723654,-0.7178193207600301,"[0.044674861505723654,-0.7178193207600301]","[0.6795607581255225,2.935360436156755e-07,0.32043894833843384,7.600952929929982e-17]",0
111,jadralec Jaro,0.14285714285714285,0.7142857142857143,0.625,"[0.14285714285714285,0.7142857142857143,0.625]",0.41851794150977323,-0.7645256377879617,"[0.41851794150977323,-0.7645256377879617]","[0.024647751937021758,0.14552723197492162,0.8298250160880564,1.7548718161470648e-16]",2
112,Jadran,0.09999999999999999,1.0,0.8333333333333334,"[0.09999999999999999,1.0,0.8333333333333334]",0.6200468915773932,-0.976642702688653,"[0.6200468915773932,-0.976642702688653]","[1.755506672393181e-05,0.9439522797129424,0.056030165220333696,2.9240444993312316e-17]",1
113,Janez  stupica,0.16666666666666666,0.8571428571428571,0.625,"[0.16666666666666666,0.8571428571428571,0.625]",0.41117531562446114,-0.8423660586272632,"[0.41117531562446114,-0.8423660586272632]","[0.005239234650447785,0.6952036194113448,0.2995571459382073,3.708970335817811e-17]",1
114,Jani Pristavec,0.08333333333333333,1.0,0.6923076923076923,"[0.08333333333333333,1.0,0.6923076923076923]",0.5247269968898987,-0.8840732672707139,"[0.5247269968898987,-0.8840732672707139]","[0.00042416047492695364,0.874122602666663,0.12545323685840998,3.421544478439929e-17]",1
115,Jaro��,0.19999999999999998,0.8,0.5,"[0.19999999999999998,0.8,0.5]",0.29187074298835164,-0.7693933874321535,"[0.29187074298835164,-0.7693933874321535]","[0.06863641216754243,0.20905189037229366,0.7223116974601639,6.572130549892942e-17]",2
116,Jasminka,0.19999999999999998,0.8333333333333334,0.5714285714285714,"[0.19999999999999998,0.8333333333333334,0.5714285714285714]",0.3476059308712089,-0.8246748921296332,"[0.3476059308712089,-0.8246748921296332]","[0.025619888167523305,0.35269467412668815,0.6216854377057884,6.004944015733454e-17]",2
117,jelena,0.1,1.0,0.9090909090909092,"[0.1,1.0,0.9090909090909092]",0.6771170461637953,-1.0201226337991989,"[0.6771170461637953,-1.0201226337991989]","[3.7117302496706416e-06,0.9492582733418164,0.050738014927934026,4.662125787435376e-17]",1
118,Jelena-Marija,0.25,0.8,0.2727272727272727,"[0.25,0.8,0.2727272727272727]",0.08790509998602933,-0.6738432081523628,"[0.08790509998602933,-0.6738432081523628]","[0.4529505810276219,0.0004172722819978167,0.5466321466903803,7.334100378281594e-17]",2
119,Jelena Cutura,0.25,1.0,0.6,"[0.25,1.0,0.6]",0.34600527772192685,-0.9473933570237116,"[0.34600527772192685,-0.9473933570237116]","[0.025779938375619156,1.1440478384897832e-05,0.9742086211459957,1.4744321158259295e-16]",2
120,Jelenaa,0.5,0.9090909090909092,0.0,"[0.5,0.9090909090909092,0.0]",-0.275019474600976,-0.7385181699447896,"[-0.275019474600976,-0.7385181699447896]","[0.9994650386380255,2.0336880506526528e-16,0.0005349613619741957,2.0336880506526528e-16]",0
121,jerko,0.16666666666666666,0.9090909090909092,0.5,"[0.16666666666666666,0.9090909090909092,0.5]",0.32001140729005095,-0.7928882882620814,"[0.32001140729005095,-0.7928882882620814]","[0.04223148621226676,0.30497311322499565,0.6527954005627375,6.091009209217637e-17]",2
122,Jerko. Marinkovic,0.125,0.9090909090909092,0.6666666666666666,"[0.125,0.9090909090909092,0.6666666666666666]",0.47286173008273213,-0.8594694583287432,"[0.47286173008273213,-0.8594694583287432]","[0.0013287343407830973,0.8250237768113508,0.17364748884786607,3.204360116447514e-17]",1
123,Jolanda,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5973180352491171,-1.1263765134058874,"[-0.5973180352491171,-1.1263765134058874]","[4.580247308774341e-06,5.3628143217614924e-17,5.3651990835804834e-17,0.9999954197526911]",3
124,Josip Rabanasic,0.25,0.8333333333333334,0.42857142857142855,"[0.25,0.8333333333333334,0.42857142857142855]",0.20723274583659185,-0.7775737789444507,"[0.20723274583659185,-0.7775737789444507]","[0.21421196810982684,0.0031788571454463847,0.7826091747447267,7.627087191679962e-17]",2
125,josko52@gmail.com,0.5,0.8333333333333334,0.14285714285714285,"[0.5,0.8333333333333334,0.14285714285714285]",-0.17177916196199014,-0.788040394729625,"[-0.17177916196199014,-0.788040394729625]","[0.9977116962944438,1.239930391023232e-16,0.0022883037055559325,1.2399303910232307e-16]",0
126,JOZE,0.5,0.5,0.0,"[0.5,0.5,0.0]",-0.29865901762455854,-0.5631882567029437,"[-0.29865901762455854,-0.5631882567029437]","[0.9781111627906333,4.843217818552931e-16,0.021888837209365804,4.810075758743403e-16]",0
127,Jo��ko,0.125,0.8888888888888888,0.6,"[0.125,0.8888888888888888,0.6]",0.4214726092060276,-0.8125488516308779,"[0.4214726092060276,-0.8125488516308779]","[0.006912657606917391,0.6413534334335427,0.3517339089595399,5.345184090488884e-17]",1
128,Jure Gros,0.16666666666666666,1.0,0.3076923076923077,"[0.16666666666666666,1.0,0.3076923076923077]",0.18039424666143317,-0.721478358385636,"[0.18039424666143317,-0.721478358385636]","[0.25116988669798,0.010726268203100114,0.7381038450989198,7.085208844908573e-17]",2
129,jure111,1.0,1.0,0.16666666666666666,"[1.0,1.0,0.16666666666666666]",-0.47176369515903244,-1.222032361849088,"[-0.47176369515903244,-1.222032361849088]","[4.907066209101916e-06,9.08460388758421e-17,9.124052669941988e-17,0.9999950929337907]",3
130,jurebizjak,0.1111111111111111,1.0,0.5,"[0.1111111111111111,1.0,0.5]",0.36165928267653147,-0.7930842533693288,"[0.36165928267653147,-0.7930842533693288]","[0.019688893500598686,0.49884407975888967,0.4814670267405116,5.3304134749429494e-17]",1
131,kapitan72,0.2,0.625,0.5555555555555556,"[0.2,0.625,0.5555555555555556]",0.32360971850273623,-0.7262764295819863,"[0.32360971850273623,-0.7262764295819863]","[0.06517580113379569,0.11744626395862477,0.8173779349075796,1.0364721388900918e-16]",2
132,Karla,0.5,1.0,0.5,"[0.5,1.0,0.5]",0.10689677745229637,-1.0644479182170241,"[0.10689677745229637,-1.0644479182170241]","[0.9215965318083171,3.6574337171928165e-15,0.07840346819167554,3.6574337171928165e-15]",0
133,Karmen Hrvatic,0.16666666666666666,1.0,0.5454545454545454,"[0.16666666666666666,1.0,0.5454545454545454]",0.35950673182491055,-0.8579384498710412,"[0.35950673182491055,-0.8579384498710412]","[0.02382562494447686,0.19304461961324268,0.7831297554422803,7.776714975274699e-17]",2
134,Katarina ��edlbauer,0.5,1.0,0.0,"[0.5,1.0,0.0]",-0.26976624281795764,-0.777480372887422,"[-0.26976624281795764,-0.777480372887422]","[0.999762671224215,2.1896563659739236e-16,0.00023732877578453582,2.1896563659739236e-16]",0
135,Katja De Faveri,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5973180352491171,-1.1263765134058874,"[-0.5973180352491171,-1.1263765134058874]","[4.580247308774341e-06,5.3628143217614924e-17,5.3651990835804834e-17,0.9999954197526911]",3
136,kec,0.3333333333333333,0.9166666666666666,0.07692307692307693,"[0.3333333333333333,0.9166666666666666,0.07692307692307693]",-0.10744961751068352,-0.6696151598114848,"[-0.10744961751068352,-0.6696151598114848]","[0.9325489753393769,4.703784587202171e-13,0.06745102466015239,9.424476026102104e-17]",0
137,kemi,0.2,0.5714285714285714,0.5,"[0.2,0.5714285714285714,0.5]",0.27866261736247694,-0.671431277176392,"[0.27866261736247694,-0.671431277176392]","[0.11687949085845778,0.009836897877308437,0.8732836112642336,1.2591208750825777e-16]",2
138,Kiklop,0.2,0.4,0.18181818181818185,"[0.2,0.4,0.18181818181818185]",0.029061873880182054,-0.4153439838202786,"[0.029061873880182054,-0.4153439838202786]","[0.1697827162142274,8.388644431632741e-11,0.8302172837018856,5.766314116685782e-16]",2
139,KlaraM,0.3333333333333333,1.0,0.25,"[0.3333333333333333,1.0,0.25]",0.02774919812755583,-0.8046654320460679,"[0.02774919812755583,-0.8046654320460679]","[0.8701490101701408,1.720042379629729e-14,0.12985098982984175,1.017939485370019e-16]",0
140,Kopacin,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5973180352491171,-1.1263765134058874,"[-0.5973180352491171,-1.1263765134058874]","[4.580247308774341e-06,5.3628143217614924e-17,5.3651990835804834e-17,0.9999954197526911]",3
141,Kreso,0.25,1.0,0.16666666666666666,"[0.25,1.0,0.16666666666666666]",0.019563993487706696,-0.6986881510713898,"[0.019563993487706696,-0.6986881510713898]","[0.7214754295690474,1.5985421869175544e-07,0.27852441057673377,7.638548274532634e-17]",0
142,Kristijan Lopac,0.16666666666666666,0.7,0.2727272727272727,"[0.16666666666666666,0.7,0.2727272727272727]",0.13671851042990238,-0.5728354281623894,"[0.13671851042990238,-0.5728354281623894]","[0.24129373739856974,0.0001444239209293322,0.7585618386805009,1.300088728908838e-16]",2
143,Ksenija,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5973180352491171,-1.1263765134058874,"[-0.5973180352491171,-1.1263765134058874]","[4.580247308774341e-06,5.3628143217614924e-17,5.3651990835804834e-17,0.9999954197526911]",3
144,Ksenija Sekulic,0.16666666666666666,0.4545454545454545,0.0,"[0.16666666666666666,0.4545454545454545,0.0]",-0.08291777189529477,-0.31110972821931715,"[-0.08291777189529477,-0.31110972821931715]","[0.07485284364185689,6.308855928995e-15,0.9251471563581346,2.1302572908531804e-15]",2
145,Kskoric,0.3333333333333333,0.8888888888888888,0.0,"[0.3333333333333333,0.8888888888888888,0.0]",-0.16700292863126026,-0.6135611891180494,"[-0.16700292863126026,-0.6135611891180494]","[0.934892752646197,6.000956947368586e-13,0.06510724735320282,1.4643439496482626e-16]",0
146,Kvasina,0.2,1.0,0.4545454545454545,"[0.2,1.0,0.4545454545454545]",0.2691857601591507,-0.8290222752396172,"[0.2691857601591507,-0.8290222752396172]","[0.10421743505316768,0.005997687477665785,0.8897848774691663,8.507153423913e-17]",2
147,Labura,0.5,1.0,0.25,"[0.5,1.0,0.25]",-0.08143473268283064,-0.9209641455522231,"[-0.08143473268283064,-0.9209641455522231]","[0.9978067527311822,2.8555120381178063e-16,0.0021932472688172343,2.8555120381178063e-16]",0
148,Lana,0.3333333333333333,1.0,0.75,"[0.3333333333333333,1.0,0.75]",0.4044122183978098,-1.0916329773756699,"[0.4044122183978098,-1.0916329773756699]","[0.004373757952864843,2.2057248328159055e-14,0.9956262420471125,6.07149134456145e-16]",2
149,Lea Svilicic,0.14285714285714285,0.9090909090909092,0.3333333333333333,"[0.14285714285714285,0.9090909090909092,0.3333333333333333]",0.21005477160145003,-0.6806183378894299,"[0.21005477160145003,-0.6806183378894299]","[0.18246137406429472,0.027993931011391533,0.7895446949243137,8.093990005161892e-17]",2
150,Lejla,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5973180352491171,-1.1263765134058874,"[-0.5973180352491171,-1.1263765134058874]","[4.580247308774341e-06,5.3628143217614924e-17,5.3651990835804834e-17,0.9999954197526911]",3
151,Leo Mihaljevic,0.3333333333333333,1.0,0.75,"[0.3333333333333333,1.0,0.75]",0.4044122183978098,-1.0916329773756699,"[0.4044122183978098,-1.0916329773756699]","[0.004373757952864843,2.2057248328159055e-14,0.9956262420471125,6.07149134456145e-16]",2
152,ljubica basic,0.07692307692307693,1.0,0.9230769230769232,"[0.07692307692307693,1.0,0.9230769230769232]",0.7027708497381078,-1.0120467992110629,"[0.7027708497381078,-1.0120467992110629]","[2.8311760798816095e-06,0.9545954434697481,0.04540172535417186,6.360870756659307e-17]",1
153,Luc,0.11111111111111112,1.0,0.8181818181818182,"[0.11111111111111112,1.0,0.8181818181818182]",0.6013539319394204,-0.975699964033621,"[0.6013539319394204,-0.975699964033621]","[2.813671869230437e-05,0.9298030015501394,0.07016886173116833,2.945783433252152e-17]",1
154,lucijan,0.125,0.6666666666666666,0.4615384615384616,"[0.125,0.6666666666666666,0.4615384615384616]",0.3043246934222715,-0.6378399754747073,"[0.3043246934222715,-0.6378399754747073]","[0.11352922299737367,0.00011681465147403453,0.886353962351152,2.250078481361168e-16]",2
155,ludmilla,0.2,0.5,0.4,"[0.2,0.5,0.4]",0.19920247405034033,-0.5834246086555461,"[0.19920247405034033,-0.5834246086555461]","[0.1875519282781757,4.551313757296271e-05,0.812402558584251,1.6565510083198195e-16]",2
156,Luka Skocir,0.25,1.0,0.4444444444444444,"[0.25,1.0,0.4444444444444444]",0.22882122697118118,-0.858114565143391,"[0.22882122697118118,-0.858114565143391]","[0.18360030417557005,6.955863501021733e-06,0.8163927399609286,1.1083138708313113e-16]",2
157,luka.voncina,0.09999999999999999,1.0,0.8333333333333334,"[0.09999999999999999,1.0,0.8333333333333334]",0.6200468915773932,-0.976642702688653,"[0.6200468915773932,-0.976642702688653]","[1.755506672393181e-05,0.9439522797129424,0.056030165220333696,2.9240444993312316e-17]",1
158,lukaaa11,0.25,1.0,0.3333333333333333,"[0.25,1.0,0.3333333333333333]",0.14511833357779136,-0.7943439995145906,"[0.14511833357779136,-0.7943439995145906]","[0.42490410570418974,2.309502772143518e-06,0.5750935847930381,9.009569332959322e-17]",2
159,Lupodimare,0.25,0.4,0.3333333333333333,"[0.25,0.4,0.3333333333333333]",0.1104470038098703,-0.5371934600932167,"[0.1104470038098703,-0.5371934600932167]","[0.2421717116345179,1.1929936749242696e-05,0.7578163584287326,1.657127121883583e-16]",2
160,Maja Demaria,0.16666666666666669,1.0,0.6,"[0.16666666666666669,1.0,0.6]",0.4005972431271201,-0.8892440002706341,"[0.4005972431271201,-0.8892440002706341]","[0.010628085159046851,0.2598373252471357,0.7295345895938175,8.222504253962658e-17]",2
161,Maja Grinek,0.2,0.875,0.3333333333333333,"[0.2,0.875,0.3333333333333333]",0.17065031911925707,-0.7058813564166245,"[0.17065031911925707,-0.7058813564166245]","[0.2644371442331511,0.010550810869616279,0.7250120448972326,7.112784255775873e-17]",2
162,maja laurence,1.0,0.6666666666666666,0.0,"[1.0,0.6666666666666666,0.0]",-0.6165798851201842,-0.9835151026162352,"[-0.6165798851201842,-0.9835151026162352]","[0.001170459231850028,6.338939621798809e-16,1.6786908921013617e-15,0.9988295407681477]",3
163,MajaM,0.2,0.5833333333333334,0.38461538461538464,"[0.2,0.5833333333333334,0.38461538461538464]",0.19242830512517622,-0.610310190727433,"[0.19242830512517622,-0.610310190727433]","[0.19717600664213267,0.0007740520434403195,0.8020499413144269,1.2184987133422216e-16]",2
164,Marco,0.3333333333333333,0.8333333333333334,0.0,"[0.3333333333333333,0.8333333333333334,0.0]",-0.1702132369431048,-0.5897509539864407,"[-0.1702132369431048,-0.5897509539864407]","[0.9074000427306643,1.2082272994165904e-11,0.0925999572572532,1.7342610030965705e-16]",0
165,Mare_,0.2,1.0,1.0,"[0.2,1.0,1.0]",0.680090873181246,-1.1420777792355468,"[0.680090873181246,-1.1420777792355468]","[7.899245540011509e-06,0.0033133668782914403,0.9966787338761676,9.826529007883594e-16]",2
166,mare10,0.5,0.8333333333333334,0.0,"[0.5,0.8333333333333334,0.0]",-0.27939716775349127,-0.7060496674925958,"[-0.27939716775349127,-0.7060496674925958]","[0.9989423508365638,2.0604284272539324e-16,0.0010576491634358195,2.0604284272539319e-16]",0
167,Maria,0.14285714285714285,0.8571428571428571,0.625,"[0.14285714285714285,0.8571428571428571,0.625]",0.4267730200259449,-0.8257519566978125,"[0.4267730200259449,-0.8257519566978125]","[0.004813894343734063,0.7081056227327924,0.2870804829234735,4.239888864245923e-17]",1
168,Marijana,0.3333333333333333,1.0,0.42857142857142855,"[0.3333333333333333,1.0,0.42857142857142855]",0.16227170536693225,-0.9071538410923543,"[0.16227170536693225,-0.9071538410923543]","[0.4852979088325688,9.80339168257033e-14,0.5147020911673329,2.4046764495316387e-16]",2
169,MARINO BRZAC,0.25,0.9090909090909092,0.3333333333333333,"[0.25,0.9090909090909092,0.3333333333333333]",0.13986510179477302,-0.7553817965719583,"[0.13986510179477302,-0.7553817965719583]","[0.39820198293381576,8.719935787661784e-05,0.6017108177083075,7.662181600416807e-17]",2
170,Mario Bursac,0.125,1.0,0.7777777777777778,"[0.125,1.0,0.7777777777777778]",0.5618178552591404,-0.9622022269001761,"[0.5618178552591404,-0.9622022269001761]","[9.204016788371872e-05,0.8859045829923702,0.11400337683974612,3.3028781313148514e-17]",1
171,Mario91,0.5,1.0,0.1111111111111111,"[0.5,1.0,0.1111111111111111]",-0.18606334942456787,-0.8412509385162225,"[-0.18606334942456787,-0.8412509385162225]","[0.9994652773216375,1.8417297439292403e-16,0.0005347226783621246,1.8417297439292403e-16]",0
172,Marjan Henigman,0.1,1.0,0.9090909090909092,"[0.1,1.0,0.9090909090909092]",0.6771170461637953,-1.0201226337991989,"[0.6771170461637953,-1.0201226337991989]","[3.7117302496706416e-06,0.9492582733418164,0.050738014927934026,4.662125787435376e-17]",1
173,Markisha,0.5,1.0,0.5,"[0.5,1.0,0.5]",0.10689677745229637,-1.0644479182170241,"[0.10689677745229637,-1.0644479182170241]","[0.9215965318083171,3.6574337171928165e-15,0.07840346819167554,3.6574337171928165e-15]",0
174,Marko Dundovic,0.16666666666666666,0.9166666666666666,0.15384615384615385,"[0.16666666666666666,0.9166666666666666,0.15384615384615385]",0.059682470264357405,-0.5974652994329608,"[0.059682470264357405,-0.5974652994329608]","[0.3963147992218719,0.0004406461081017209,0.6032445546700262,9.439315011087683e-17]",2
175,Marko Kralj,0.5,1.0,0.4,"[0.5,1.0,0.4]",0.031564173398245576,-1.0070544091511038,"[0.031564173398245576,-1.0070544091511038]","[0.983669389784253,1.0270339766227292e-15,0.016330610215744973,1.0270339766227292e-15]",0
176,Marko L,0.3333333333333333,0.9090909090909092,0.0,"[0.3333333333333333,0.9090909090909092,0.0]",-0.1658355437905895,-0.6222194564386344,"[-0.1658355437905895,-0.6222194564386344]","[0.94282613263371,1.7985743685751241e-13,0.057173867366110055,1.3862001887274862e-16]",0
177,marko maticic,0.3333333333333333,0.6666666666666666,0.5,"[0.3333333333333333,0.6666666666666666,0.5]",0.19681885839161556,-0.8052877939212166,"[0.19681885839161556,-0.8052877939212166]","[0.253234638842749,0.00012963091177232346,0.7466357302454786,8.643623901485845e-17]",2
178,Maru��aaaa,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5973180352491171,-1.1263765134058874,"[-0.5973180352491171,-1.1263765134058874]","[4.580247308774341e-06,5.3628143217614924e-17,5.3651990835804834e-17,0.9999954197526911]",3
179,Ma��a,0.125,1.0,0.8,"[0.125,1.0,0.8]",0.5785584339378184,-0.9749563400259362,"[0.5785584339378184,-0.9749563400259362]","[5.924137732970382e-05,0.8911024206348049,0.10883833798786542,3.6013219689535987e-17]",1
180,masa sarusic,0.1111111111111111,0.9090909090909092,0.75,"[0.1111111111111111,0.9090909090909092,0.75]",0.54473756102864,-0.8976058230914974,"[0.54473756102864,-0.8976058230914974]","[0.00024515378344335735,0.8937774082060607,0.10597743801049603,3.3503952829265586e-17]",1
181,Mate Vitaljic,0.125,0.7777777777777778,0.8,"[0.125,0.7777777777777778,0.8]",0.5657172006904402,-0.8797153994995015,"[0.5657172006904402,-0.8797153994995015]","[0.0005742567688958778,0.7605791579269156,0.23884658530418848,1.1282179717961132e-16]",1
182,Matea Pavicic,0.25,1.0,0.0,"[0.25,1.0,0.0]",-0.10599034660237795,-0.6030323026281892,"[-0.10599034660237795,-0.6030323026281892]","[0.8278650668761831,5.29562575224611e-09,0.17213492782819115,1.25041367181334e-16]",0
183,Matija Osterc,0.25,0.9166666666666666,0.2307692307692308,"[0.25,0.9166666666666666,0.2307692307692308]",0.06303866182381865,-0.6997635093136695,"[0.06303866182381865,-0.6997635093136695]","[0.5811704748556419,1.1604136969176912e-05,0.41881792100738907,7.389032234251644e-17]",0
184,Matija Turkalj,0.2,0.9,0.0,"[0.2,0.9,0.0]",-0.07901372232058218,-0.525284265339447,"[-0.07901372232058218,-0.525284265339447]","[0.5360858286024005,3.2438066604817227e-06,0.4639109275909388,1.888441275670338e-16]",0
185,Matjazzavrl,0.25,0.8571428571428571,0.375,"[0.25,0.8571428571428571,0.375]",0.16825184008414085,-0.7570316427155397,"[0.16825184008414085,-0.7570316427155397]","[0.30754447706375115,0.0007893580875269897,0.6916661648487218,7.475391809789118e-17]",2
186,Mauro,0.25,0.75,0.0,"[0.25,0.75,0.0]",-0.12043673400567839,-0.4958862445359501,"[-0.12043673400567839,-0.4958862445359501]","[0.5300515712487426,6.671680271774167e-07,0.46994776158322993,2.8360040880252787e-16]",0
187,MedoPiki,0.2,1.0,0.0,"[0.2,1.0,0.0]",-0.07323516735926201,-0.5681426885763428,"[-0.07323516735926201,-0.5681426885763428]","[0.6581850982979154,1.3605853743142575e-06,0.34181354111671014,1.384762913312689e-16]",0
188,melina lako��,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5973180352491171,-1.1263765134058874,"[-0.5973180352491171,-1.1263765134058874]","[4.580247308774341e-06,5.3628143217614924e-17,5.3651990835804834e-17,0.9999954197526911]",3
189,mihaelas,0.5,1.0,0.1111111111111111,"[0.5,1.0,0.1111111111111111]",-0.18606334942456787,-0.8412509385162225,"[-0.18606334942456787,-0.8412509385162225]","[0.9994652773216375,1.8417297439292403e-16,0.0005347226783621246,1.8417297439292403e-16]",0
190,Miho,0.14285714285714285,0.8,0.3636363636363637,"[0.14285714285714285,0.8,0.3636363636363637]",0.22657895529638894,-0.6512556668024894,"[0.22657895529638894,-0.6512556668024894]","[0.16476637943158867,0.0073249055869341615,0.8279087149814772,1.0548778745764825e-16]",2
191,Milan Kura��,0.3333333333333333,0.9166666666666666,0.07692307692307693,"[0.3333333333333333,0.9166666666666666,0.07692307692307693]",-0.10744961751068352,-0.6696151598114848,"[-0.10744961751068352,-0.6696151598114848]","[0.9325489753393769,4.703784587202171e-13,0.06745102466015239,9.424476026102104e-17]",0
192,miranF,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5973180352491171,-1.1263765134058874,"[-0.5973180352491171,-1.1263765134058874]","[4.580247308774341e-06,5.3628143217614924e-17,5.3651990835804834e-17,0.9999954197526911]",3
193,Mirela,0.2,0.8333333333333334,0.2307692307692308,"[0.2,0.8333333333333334,0.2307692307692308]",0.09097837859916777,-0.62915854256441,"[0.09097837859916777,-0.62915854256441]","[0.37529020194160406,0.0012937197409760735,0.62341607831742,8.212931368692896e-17]",2
194,Mirjana Pu��karski,0.14285714285714285,1.0,0.875,"[0.14285714285714285,1.0,0.875]",0.6233596086772435,-1.0304620482724647,"[0.6233596086772435,-1.0304620482724647]","[3.077355733501505e-05,0.7596179658067466,0.24035126063591833,1.1455467275746885e-16]",1
195,Mirkomatic,0.16666666666666666,0.9166666666666666,0.2307692307692308,"[0.16666666666666666,0.9166666666666666,0.2307692307692308]",0.11763062722901188,-0.641614152560592,"[0.11763062722901188,-0.641614152560592]","[0.33045080477617017,0.0029239406784544618,0.6666252545453754,7.961062184761368e-17]",2
196,miroc,1.0,0.8,0.16666666666666666,"[1.0,0.8,0.16666666666666666]",-0.4833208050816727,-1.1363155153752966,"[-0.4833208050816727,-1.1363155153752966]","[7.84876186378851e-05,1.1683163127454267e-16,2.0382301511498705e-16,0.9999215123813617]",3
197,Mi��o,0.3333333333333333,1.0,0.75,"[0.3333333333333333,1.0,0.75]",0.4044122183978098,-1.0916329773756699,"[0.4044122183978098,-1.0916329773756699]","[0.004373757952864843,2.2057248328159055e-14,0.9956262420471125,6.07149134456145e-16]",2
198,MojcaDamijan,0.1111111111111111,1.0,0.6153846153846154,"[0.1111111111111111,1.0,0.6153846153846154]",0.4485815181235132,-0.8593075330607753,"[0.4485815181235132,-0.8593075330607753]","[0.0020157229458945365,0.7962117840348307,0.20177249301927472,3.042421559850202e-17]",1
199,Nada,1.0,1.0,0.0,"[1.0,1.0,0.0]",-0.5973180352491171,-1.1263765134058874,"[-0.5973180352491171,-1.1263765134058874]","[4.580247308774341e-06,5.3628143217614924e-17,5.3651990835804834e-17,0.9999954197526911]",3
200,Nata��a,0.16666666666666669,1.0,0.7142857142857143,"[0.16666666666666669,1.0,0.7142857142857143]",0.4866916477603209,-0.9548365820602575,"[0.4866916477603209,-0.9548365820602575]","[0.0016108318095436854,0.3533526654365092,0.6450365027539469,1.0945539429513944e-16]",2
201,Nejc Kodric,0.25,1.0,0.15384615384615385,"[0.25,1.0,0.15384615384615385]",0.009905967326930984,-0.6913300088834513,"[0.009905967326930984,-0.6913300088834513]","[0.7353540419824235,1.2557163877830836e-07,0.2646458324459378,7.708476526255256e-17]",0
202,Nejc Likar,0.5,1.0,0.25,"[0.5,1.0,0.25]",-0.08143473268283064,-0.9209641455522231,"[-0.08143473268283064,-0.9209641455522231]","[0.9978067527311822,2.8555120381178063e-16,0.0021932472688172343,2.8555120381178063e-16]",0
203,nenad,0.14285714285714285,1.0,0.8571428571428571,"[0.14285714285714285,1.0,0.8571428571428571]",0.6099073579533059,-1.0202132073678358,"[0.6099073579533059,-1.0202132073678358]","[4.2794504542874145e-05,0.7653035728993645,0.23465363259609248,9.879728211482038e-17]",1
204,NenadS,0.19999999999999998,1.0,0.25,"[0.19999999999999998,1.0,0.25]",0.11509634277586499,-0.7116264612411438,"[0.11509634277586499,-0.7116264612411438]","[0.42553446092920594,0.00033634189857891666,0.574129197172215,7.180415115036568e-17]",2
205,Neven,0.1,0.9166666666666666,0.6923076923076923,"[0.1,0.9166666666666666,0.6923076923076923]",0.5089931413410932,-0.8599877859239163,"[0.5089931413410932,-0.8599877859239163]","[0.0010567324472417216,0.798706075271443,0.20023719228131537,5.342290052635301e-17]",1
206,Niko Vukusic,0.1111111111111111,1.0,0.75,"[0.1111111111111111,1.0,0.75]",0.5499907928116584,-0.9365680260341297,"[0.5499907928116584,-0.9365680260341297]","[0.00011546746422388435,0.9119361540244358,0.08794837851134031,2.4437655792087962e-17]",1
