,user,regularitynbFollowing,nbVideos,regularitynbCatchup,regularitynbIndependant,intensitybinge,intensityregular,orderseq,orderjump,orderoutOfOrder,pcaInput,_1,_2,features,prediction
88,igorr,0.1111111111111111,9.0,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.1111111111111111,0.0,"[0.1111111111111111,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.1111111111111111,0.0]",0.3003489282676317,0.2582814086242322,"[0.3003489282676317,0.2582814086242322]",3
89,iivana,0.14285714285714285,7.0,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.14285714285714285,"[0.14285714285714285,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.14285714285714285]",0.012225569052305254,0.24768823706075968,"[0.012225569052305254,0.24768823706075968]",3
90,Ina,0.9,10.0,0.0,0.1,0.0,1.0,0.7,0.2,0.0,"[0.9,0.0,0.1,0.0,1.0,0.7,0.2,0.0]",-0.9934482523940302,-0.08177164888920758,"[-0.9934482523940302,-0.08177164888920758]",0
91,Ines,0.0,8.0,1.0,0.0,1.0,0.0,0.75,0.125,0.0,"(8,[1,3,5,6],[1.0,1.0,0.75,0.125])",0.8349596620434536,-0.7294658440340697,"[0.8349596620434536,-0.7294658440340697]",4
92,Ivan Odrljin,0.6153846153846154,13.0,0.15384615384615385,0.23076923076923078,0.0,1.0,0.7692307692307693,0.07692307692307693,0.07692307692307693,"[0.6153846153846154,0.15384615384615385,0.23076923076923078,0.0,1.0,0.7692307692307693,0.07692307692307693,0.07692307692307693]",-0.7975544506864247,-0.06147024846278416,"[-0.7975544506864247,-0.06147024846278416]",0
93,Ivana PR,1.0,5.0,0.0,0.0,0.0,1.0,0.2,0.6,0.0,"(8,[0,4,5,6],[1.0,1.0,0.2,0.6])",-1.0572416251058216,-0.09279707106191355,"[-1.0572416251058216,-0.09279707106191355]",0
94,IvanV,0.0,6.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,"[0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666]",0.4530885663188376,-0.6576129452646986,"[0.4530885663188376,-0.6576129452646986]",4
95,Ivica Komljenovic,0.07692307692307693,13.0,0.9230769230769231,0.0,0.9230769230769231,0.07692307692307693,0.6923076923076923,0.15384615384615385,0.07692307692307693,"[0.07692307692307693,0.9230769230769231,0.0,0.9230769230769231,0.07692307692307693,0.6923076923076923,0.15384615384615385,0.07692307692307693]",0.6949932353194518,-0.6746241295988842,"[0.6949932353194518,-0.6746241295988842]",4
96,Iztok3,0.1,10.0,0.5,0.4,0.8,0.2,0.7,0.2,0.0,"[0.1,0.5,0.4,0.8,0.2,0.7,0.2,0.0]",0.4892962798680546,-0.1077052380356422,"[0.4892962798680546,-0.1077052380356422]",4
97,jadralec Jaro,0.5,8.0,0.25,0.25,0.0,1.0,0.125,0.5,0.25,"[0.5,0.25,0.25,0.0,1.0,0.125,0.5,0.25]",-0.7071477410361613,0.005092628012603528,"[-0.7071477410361613,0.005092628012603528]",0
98,Jadran,0.6666666666666666,12.0,0.3333333333333333,0.0,0.0,1.0,0.9166666666666666,0.0,0.0,"(8,[0,1,4,5],[0.6666666666666666,0.3333333333333333,1.0,0.9166666666666666])",-0.8180114445208859,-0.37912446546853035,"[-0.8180114445208859,-0.37912446546853035]",0
99,Janez  stupica,0.625,8.0,0.0,0.375,0.375,0.625,0.5,0.25,0.125,"[0.625,0.0,0.375,0.375,0.625,0.5,0.25,0.125]",-0.370133287089825,0.17840946127869595,"[-0.370133287089825,0.17840946127869595]",2
100,Jani Pristavec,0.8461538461538461,13.0,0.15384615384615385,0.0,0.0,1.0,0.9230769230769231,0.0,0.0,"(8,[0,1,4,5],[0.8461538461538461,0.15384615384615385,1.0,0.9230769230769231])",-0.9443864217968256,-0.28366239649031333,"[-0.9443864217968256,-0.28366239649031333]",0
101,Jaroš,0.5,6.0,0.3333333333333333,0.16666666666666666,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666,"[0.5,0.3333333333333333,0.16666666666666666,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666]",-0.701590402816199,-0.1727426110088454,"[-0.701590402816199,-0.1727426110088454]",0
102,Jasminka,0.5714285714285714,7.0,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,"[0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285]",-0.23290369261131097,-0.3614897362313949,"[-0.23290369261131097,-0.3614897362313949]",1
103,jelena,0.8181818181818182,11.0,0.18181818181818182,0.0,0.0,1.0,0.8181818181818182,0.09090909090909091,0.0,"[0.8181818181818182,0.18181818181818182,0.0,0.0,1.0,0.8181818181818182,0.09090909090909091,0.0]",-0.9255339371606331,-0.28275093850449257,"[-0.9255339371606331,-0.28275093850449257]",0
104,Jelena-Marija,0.09090909090909091,11.0,0.8181818181818182,0.09090909090909091,0.6363636363636364,0.36363636363636365,0.5454545454545454,0.18181818181818182,0.18181818181818182,"[0.09090909090909091,0.8181818181818182,0.09090909090909091,0.6363636363636364,0.36363636363636365,0.5454545454545454,0.18181818181818182,0.18181818181818182]",0.34632778519639523,-0.5119039871569473,"[0.34632778519639523,-0.5119039871569473]",4
105,Jelena Cutura,0.4,5.0,0.4,0.2,0.0,1.0,0.8,0.0,0.0,"[0.4,0.4,0.2,0.0,1.0,0.8,0.0,0.0]",-0.6461121537831874,-0.23102498284206952,"[-0.6461121537831874,-0.23102498284206952]",1
106,jerko,0.16666666666666666,12.0,0.8333333333333334,0.0,0.5,0.5,0.5833333333333334,0.25,0.08333333333333333,"[0.16666666666666666,0.8333333333333334,0.0,0.5,0.5,0.5833333333333334,0.25,0.08333333333333333]",0.13014641385781847,-0.6021680059565707,"[0.13014641385781847,-0.6021680059565707]",4
107,Jerko. Marinkovic,0.5833333333333334,12.0,0.4166666666666667,0.0,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.16666666666666666,0.08333333333333333,"[0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.16666666666666666,0.08333333333333333]",-0.26053905217069595,-0.39055392660809324,"[-0.26053905217069595,-0.39055392660809324]",1
108,Josip Rabanasic,0.14285714285714285,7.0,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,"[0.14285714285714285,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285]",0.05532429511206408,-0.3926995672472966,"[0.05532429511206408,-0.3926995672472966]",4
109,josko52@gmail.com,0.0,7.0,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,"[0.0,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285]",0.6653425737856145,-0.4992536793036574,"[0.6653425737856145,-0.4992536793036574]",4
110,JOZE,0.0,5.0,0.0,1.0,0.8,0.2,0.2,0.2,0.4,"[0.0,0.0,1.0,0.8,0.2,0.2,0.2,0.4]",0.5419955399252375,0.7519125395226742,"[0.5419955399252375,0.7519125395226742]",3
111,Jožko,0.5,10.0,0.2,0.3,0.0,1.0,0.5,0.3,0.1,"[0.5,0.2,0.3,0.0,1.0,0.5,0.3,0.1]",-0.7230324504127461,0.014569147318570005,"[-0.7230324504127461,0.014569147318570005]",0
112,Jure Gros,0.15384615384615385,13.0,0.46153846153846156,0.38461538461538464,0.5384615384615384,0.46153846153846156,0.9230769230769231,0.0,0.0,"[0.15384615384615385,0.46153846153846156,0.38461538461538464,0.5384615384615384,0.46153846153846156,0.9230769230769231,0.0,0.0]",0.14497725083569316,-0.12976606261149937,"[0.14497725083569316,-0.12976606261149937]",4
113,jure111,0.0,6.0,1.0,0.0,1.0,0.0,0.8333333333333334,0.0,0.0,"(8,[1,3,5],[1.0,1.0,0.8333333333333334])",0.8375421508562602,-0.7444592626445455,"[0.8375421508562602,-0.7444592626445455]",4
114,jurebizjak,0.4166666666666667,12.0,0.16666666666666666,0.4166666666666667,0.0,1.0,0.9166666666666666,0.0,0.0,"[0.4166666666666667,0.16666666666666666,0.4166666666666667,0.0,1.0,0.9166666666666666,0.0,0.0]",-0.6805810576880225,0.06573655558294351,"[-0.6805810576880225,0.06573655558294351]",2
115,kapitan72,0.2222222222222222,9.0,0.7777777777777778,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,"[0.2222222222222222,0.7777777777777778,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333]",-0.08333146738156343,-0.5279735849506972,"[-0.08333146738156343,-0.5279735849506972]",1
116,Karla,0.25,4.0,0.75,0.0,0.75,0.25,0.75,0.0,0.0,"[0.25,0.75,0.0,0.75,0.25,0.75,0.0,0.0]",0.3675434006650528,-0.5967150997030075,"[0.3675434006650528,-0.5967150997030075]",4
117,Karmen Hrvatic,0.45454545454545453,11.0,0.5454545454545454,0.0,0.5454545454545454,0.45454545454545453,0.7272727272727273,0.18181818181818182,0.0,"[0.45454545454545453,0.5454545454545454,0.0,0.5454545454545454,0.45454545454545453,0.7272727272727273,0.18181818181818182,0.0]",-0.024745426833288838,-0.47282968547679166,"[-0.024745426833288838,-0.47282968547679166]",4
118,Katarina Šedlbauer,0.0,7.0,0.0,1.0,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.0,0.0,"(8,[2,3,4,5],[1.0,0.8571428571428571,0.14285714285714285,0.8571428571428571])",0.5756165374270267,0.6445513775518861,"[0.5756165374270267,0.6445513775518861]",3
119,kec,0.0,13.0,0.15384615384615385,0.8461538461538461,0.7692307692307693,0.23076923076923078,0.6923076923076923,0.15384615384615385,0.07692307692307693,"[0.0,0.15384615384615385,0.8461538461538461,0.7692307692307693,0.23076923076923078,0.6923076923076923,0.15384615384615385,0.07692307692307693]",0.4888836614519336,0.4623195650666126,"[0.4888836614519336,0.4623195650666126]",3
120,kemi,0.25,8.0,0.5,0.25,0.0,1.0,0.0,0.5,0.375,"[0.25,0.5,0.25,0.0,1.0,0.0,0.5,0.375]",-0.5203242016224079,-0.10750363411500127,"[-0.5203242016224079,-0.10750363411500127]",1
121,Kiklop,0.18181818181818182,11.0,0.0,0.8181818181818182,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.5454545454545454,"[0.18181818181818182,0.0,0.8181818181818182,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.5454545454545454]",0.1409029502253183,0.5965914203837606,"[0.1409029502253183,0.5965914203837606]",3
122,KlaraM,0.25,4.0,0.0,0.75,0.0,1.0,0.25,0.5,0.0,"[0.25,0.0,0.75,0.0,1.0,0.25,0.5,0.0]",-0.5964317597323645,0.5370716017403032,"[-0.5964317597323645,0.5370716017403032]",2
123,Kreso,0.08333333333333333,12.0,0.5833333333333334,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.0,"[0.08333333333333333,0.5833333333333334,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.0]",0.5477295681880815,-0.2300947820517793,"[0.5477295681880815,-0.2300947820517793]",4
124,Kristijan Lopac,0.18181818181818182,11.0,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.2727272727272727,"[0.18181818181818182,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.2727272727272727]",0.13968461785417144,0.19972643379633237,"[0.13968461785417144,0.19972643379633237]",3
125,Ksenija Sekulic,0.0,12.0,0.0,1.0,0.4166666666666667,0.5833333333333334,0.08333333333333333,0.3333333333333333,0.5,"[0.0,0.0,1.0,0.4166666666666667,0.5833333333333334,0.08333333333333333,0.3333333333333333,0.5]",0.09217564782055737,0.7835573764324073,"[0.09217564782055737,0.7835573764324073]",3
126,Kskoric,0.0,10.0,0.0,1.0,0.6,0.4,0.5,0.3,0.1,"[0.0,0.0,1.0,0.6,0.4,0.5,0.3,0.1]",0.274951277489561,0.7085780519738479,"[0.274951277489561,0.7085780519738479]",3
127,Kvasina,0.2727272727272727,11.0,0.7272727272727273,0.0,0.7272727272727273,0.2727272727272727,0.9090909090909091,0.0,0.0,"[0.2727272727272727,0.7272727272727273,0.0,0.7272727272727273,0.2727272727272727,0.9090909090909091,0.0,0.0]",0.320828193397126,-0.6020885946858753,"[0.320828193397126,-0.6020885946858753]",4
128,Labura,0.0,4.0,0.75,0.25,0.75,0.25,0.75,0.0,0.0,"[0.0,0.75,0.25,0.75,0.25,0.75,0.0,0.0]",0.5203250905008022,-0.38338745655690865,"[0.5203250905008022,-0.38338745655690865]",4
129,Lana,0.5,4.0,0.5,0.0,0.0,1.0,0.25,0.5,0.0,"[0.5,0.5,0.0,0.0,1.0,0.25,0.5,0.0]",-0.7031595405594558,-0.3708561751219204,"[-0.7031595405594558,-0.3708561751219204]",1
130,Lea Svilicic,0.16666666666666666,12.0,0.3333333333333333,0.5,0.25,0.75,0.5833333333333334,0.25,0.08333333333333333,"[0.16666666666666666,0.3333333333333333,0.5,0.25,0.75,0.5833333333333334,0.25,0.08333333333333333]",-0.21209162508178603,0.09680147572762483,"[-0.21209162508178603,0.09680147572762483]",2
131,Leo Mihaljevic,0.5,4.0,0.5,0.0,0.0,1.0,0.75,0.0,0.0,"(8,[0,1,4,5],[0.5,0.5,1.0,0.75])",-0.696817633467865,-0.4496346320868318,"[-0.696817633467865,-0.4496346320868318]",1
132,ljubica basic,0.9230769230769231,13.0,0.0,0.07692307692307693,0.0,1.0,0.9230769230769231,0.0,0.0,"(8,[0,2,4,5],[0.9230769230769231,0.07692307692307693,1.0,0.9230769230769231])",-1.0055666060566433,-0.13557855323799772,"[-1.0055666060566433,-0.13557855323799772]",0
133,Luc,0.6363636363636364,11.0,0.36363636363636365,0.0,0.0,1.0,0.7272727272727273,0.18181818181818182,0.0,"[0.6363636363636364,0.36363636363636365,0.0,0.0,1.0,0.7272727272727273,0.18181818181818182,0.0]",-0.7988261789299563,-0.3658620726650275,"[-0.7988261789299563,-0.3658620726650275]",0
134,lucijan,0.38461538461538464,13.0,0.15384615384615385,0.46153846153846156,0.38461538461538464,0.6153846153846154,0.23076923076923078,0.38461538461538464,0.3076923076923077,"[0.38461538461538464,0.15384615384615385,0.46153846153846156,0.38461538461538464,0.6153846153846154,0.23076923076923078,0.38461538461538464,0.3076923076923077]",-0.1844248274800098,0.2166682355476519,"[-0.1844248274800098,0.2166682355476519]",2
135,ludmilla,0.4,5.0,0.0,0.6,0.0,1.0,0.2,0.2,0.4,"[0.4,0.0,0.6,0.0,1.0,0.2,0.2,0.4]",-0.6502443795909902,0.42457022398674227,"[-0.6502443795909902,0.42457022398674227]",2
136,Luka Skocir,0.2222222222222222,9.0,0.7777777777777778,0.0,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.1111111111111111,0.0,"[0.2222222222222222,0.7777777777777778,0.0,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.1111111111111111,0.0]",0.1519795739364981,-0.6063668711394743,"[0.1519795739364981,-0.6063668711394743]",4
137,luka.voncina,0.75,12.0,0.25,0.0,0.25,0.75,0.8333333333333334,0.08333333333333333,0.0,"[0.75,0.25,0.0,0.25,0.75,0.8333333333333334,0.08333333333333333,0.0]",-0.5814871805518974,-0.3257065960384615,"[-0.5814871805518974,-0.3257065960384615]",1
138,lukaaa11,0.3333333333333333,6.0,0.5,0.16666666666666666,0.5,0.5,0.8333333333333334,0.0,0.0,"[0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,0.8333333333333334,0.0,0.0]",-0.004588937795290158,-0.32555729052041116,"[-0.004588937795290158,-0.32555729052041116]",4
139,Lupodimare,0.16666666666666666,6.0,0.5,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.5,"[0.16666666666666666,0.5,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.5]",0.13709716432884891,-0.04531524410896991,"[0.13709716432884891,-0.04531524410896991]",3
140,Maja Demaria,0.5,10.0,0.5,0.0,0.5,0.5,0.9,0.0,0.0,"[0.5,0.5,0.0,0.5,0.5,0.9,0.0,0.0]",-0.10803861694964385,-0.47529763229368016,"[-0.10803861694964385,-0.47529763229368016]",1
141,Maja Grinek,0.2222222222222222,9.0,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.1111111111111111,"[0.2222222222222222,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.1111111111111111]",0.2817644681712412,-0.41744586201006795,"[0.2817644681712412,-0.41744586201006795]",4
142,maja laurence,0.0,4.0,0.0,1.0,1.0,0.0,0.5,0.0,0.25,"(8,[2,3,5,7],[1.0,1.0,0.5,0.25])",0.7694581470661116,0.6968957192179248,"[0.7694581470661116,0.6968957192179248]",3
143,MajaM,0.3076923076923077,13.0,0.6923076923076923,0.0,0.6923076923076923,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.38461538461538464,"[0.3076923076923077,0.6923076923076923,0.0,0.6923076923076923,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.38461538461538464]",0.2873968634185657,-0.5064255513734948,"[0.2873968634185657,-0.5064255513734948]",4
144,Mare_,1.0,5.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,"(8,[0,4,5],[1.0,1.0,0.8])",-1.0496313365959125,-0.18733121941980724,"[-1.0496313365959125,-0.18733121941980724]",0
145,mare10,0.0,7.0,0.0,1.0,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,"[0.0,0.0,1.0,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285]",0.5845810420303177,0.7139975376282452,"[0.5845810420303177,0.7139975376282452]",3
146,Maria,0.625,8.0,0.0,0.375,0.0,1.0,0.625,0.125,0.125,"[0.625,0.0,0.375,0.0,1.0,0.625,0.125,0.125]",-0.812824005213347,0.16526886898957427,"[-0.812824005213347,0.16526886898957427]",2
147,Marijana,0.14285714285714285,7.0,0.8571428571428571,0.0,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.0,0.0,"[0.14285714285714285,0.8571428571428571,0.0,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.0,0.0]",0.22876612447178776,-0.6630996786528747,"[0.22876612447178776,-0.6630996786528747]",4
148,MARINO BRZAC,0.16666666666666666,12.0,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.08333333333333333,"[0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.08333333333333333]",0.5261155716143455,-0.621123546074817,"[0.5261155716143455,-0.621123546074817]",4
149,Mario Bursac,0.7777777777777778,9.0,0.2222222222222222,0.0,0.0,1.0,0.6666666666666666,0.2222222222222222,0.0,"[0.7777777777777778,0.2222222222222222,0.0,0.0,1.0,0.6666666666666666,0.2222222222222222,0.0]",-0.898302570463911,-0.28143438808052923,"[-0.898302570463911,-0.28143438808052923]",0
150,Mario91,0.0,9.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.8888888888888888,0.0,0.0,"(8,[1,2,3,5],[0.6666666666666666,0.3333333333333333,1.0,0.8888888888888888])",0.805510195463943,-0.28766076767479826,"[0.805510195463943,-0.28766076767479826]",4
151,Marjan Henigman,0.8181818181818182,11.0,0.18181818181818182,0.0,0.0,1.0,0.8181818181818182,0.09090909090909091,0.0,"[0.8181818181818182,0.18181818181818182,0.0,0.0,1.0,0.8181818181818182,0.09090909090909091,0.0]",-0.9255339371606331,-0.28275093850449257,"[-0.9255339371606331,-0.28275093850449257]",0
152,Markisha,0.25,4.0,0.75,0.0,0.75,0.25,0.75,0.0,0.0,"[0.25,0.75,0.0,0.75,0.25,0.75,0.0,0.0]",0.3675434006650528,-0.5967150997030075,"[0.3675434006650528,-0.5967150997030075]",4
153,Marko Dundovic,0.07692307692307693,13.0,0.15384615384615385,0.7692307692307693,0.46153846153846156,0.5384615384615384,0.8461538461538461,0.0,0.07692307692307693,"[0.07692307692307693,0.15384615384615385,0.7692307692307693,0.46153846153846156,0.5384615384615384,0.8461538461538461,0.0,0.07692307692307693]",0.07929095300025846,0.37781842407008115,"[0.07929095300025846,0.37781842407008115]",3
154,Marko Kralj,0.0,5.0,1.0,0.0,0.6,0.4,0.8,0.0,0.0,"(8,[1,3,4,5],[1.0,0.6,0.4,0.8])",0.36444515259867283,-0.7337073493910308,"[0.36444515259867283,-0.7337073493910308]",4
155,Marko L,0.0,12.0,0.0,1.0,0.75,0.25,0.75,0.08333333333333333,0.08333333333333333,"[0.0,0.0,1.0,0.75,0.25,0.75,0.08333333333333333,0.08333333333333333]",0.4535424576953647,0.6670884787113286,"[0.4535424576953647,0.6670884787113286]",3
156,marko maticic,0.25,4.0,0.5,0.25,0.0,1.0,0.25,0.25,0.25,"[0.25,0.5,0.25,0.0,1.0,0.25,0.25,0.25]",-0.525177107030561,-0.15416543728955998,"[-0.525177107030561,-0.15416543728955998]",1
157,Maša,0.7,10.0,0.3,0.0,0.3,0.7,0.7,0.2,0.0,"[0.7,0.3,0.0,0.3,0.7,0.7,0.2,0.0]",-0.4881695992031001,-0.3331128321636882,"[-0.4881695992031001,-0.3331128321636882]",1
158,masa sarusic,0.5833333333333334,12.0,0.4166666666666667,0.0,0.25,0.75,0.6666666666666666,0.16666666666666666,0.08333333333333333,"[0.5833333333333334,0.4166666666666667,0.0,0.25,0.75,0.6666666666666666,0.16666666666666666,0.08333333333333333]",-0.4579951387913269,-0.38764102796271277,"[-0.4579951387913269,-0.38764102796271277]",1
159,Mate Vitaljic,0.6,10.0,0.4,0.0,0.0,1.0,0.4,0.3,0.2,"[0.6,0.4,0.0,0.0,1.0,0.4,0.3,0.2]",-0.7569116466846426,-0.3315010341588326,"[-0.7569116466846426,-0.3315010341588326]",0
160,Matija Osterc,0.15384615384615385,13.0,0.7692307692307693,0.07692307692307693,0.7692307692307693,0.23076923076923078,0.7692307692307693,0.07692307692307693,0.07692307692307693,"[0.15384615384615385,0.7692307692307693,0.07692307692307693,0.7692307692307693,0.23076923076923078,0.7692307692307693,0.07692307692307693,0.07692307692307693]",0.45252157219314243,-0.5359712194377422,"[0.45252157219314243,-0.5359712194377422]",4
161,Matija Turkalj,0.0,11.0,0.0,1.0,0.5454545454545454,0.45454545454545453,0.7272727272727273,0.09090909090909091,0.09090909090909091,"[0.0,0.0,1.0,0.5454545454545454,0.45454545454545453,0.7272727272727273,0.09090909090909091,0.09090909090909091]",0.21196274256522693,0.6740073005468921,"[0.21196274256522693,0.6740073005468921]",3
162,Matjazzavrl,0.25,8.0,0.25,0.5,0.5,0.5,0.25,0.5,0.125,"[0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.125]",0.026987313587805956,0.1883054136382023,"[0.026987313587805956,0.1883054136382023]",3
163,Mauro,0.0,9.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2222222222222222,"[0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2222222222222222]",-0.030365265404652238,0.7406453748770242,"[-0.030365265404652238,0.7406453748770242]",3
164,MedoPiki,0.0,13.0,0.0,1.0,0.6923076923076923,0.3076923076923077,0.9230769230769231,0.0,0.0,"(8,[2,3,4,5],[1.0,0.6923076923076923,0.3076923076923077,0.9230769230769231])",0.37875260853028325,0.6399930116975562,"[0.37875260853028325,0.6399930116975562]",3
165,melina lakoš,0.0,9.0,0.0,1.0,1.0,0.0,0.7777777777777778,0.1111111111111111,0.0,"(8,[2,3,5,6],[1.0,1.0,0.7777777777777778,0.1111111111111111])",0.7426956707653787,0.6559790677166818,"[0.7426956707653787,0.6559790677166818]",3
166,mihaelas,0.0,9.0,0.5555555555555556,0.4444444444444444,1.0,0.0,0.7777777777777778,0.1111111111111111,0.0,"[0.0,0.5555555555555556,0.4444444444444444,1.0,0.0,0.7777777777777778,0.1111111111111111,0.0]",0.7938666807749987,-0.11579885863456799,"[0.7938666807749987,-0.11579885863456799]",4
167,Miho,0.18181818181818182,11.0,0.36363636363636365,0.45454545454545453,0.2727272727272727,0.7272727272727273,0.45454545454545453,0.2727272727272727,0.18181818181818182,"[0.18181818181818182,0.36363636363636365,0.45454545454545453,0.2727272727272727,0.7272727272727273,0.45454545454545453,0.2727272727272727,0.18181818181818182]",-0.1830627368497778,0.06265576247903516,"[-0.1830627368497778,0.06265576247903516]",2
168,Milan Kuraš,0.0,13.0,0.15384615384615385,0.8461538461538461,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.15384615384615385,0.07692307692307693,"[0.0,0.15384615384615385,0.8461538461538461,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.15384615384615385,0.07692307692307693]",0.3977500830116423,0.463663979826019,"[0.3977500830116423,0.463663979826019]",3
169,Mirela,0.15384615384615385,13.0,0.15384615384615385,0.6923076923076923,0.6923076923076923,0.3076923076923077,0.5384615384615384,0.23076923076923078,0.15384615384615385,"[0.15384615384615385,0.15384615384615385,0.6923076923076923,0.6923076923076923,0.3076923076923077,0.5384615384615384,0.23076923076923078,0.15384615384615385]",0.30953330052858247,0.35765975378262665,"[0.30953330052858247,0.35765975378262665]",3
170,Mirjana Puškarski,0.75,8.0,0.25,0.0,0.0,1.0,0.625,0.25,0.0,"[0.75,0.25,0.0,0.0,1.0,0.625,0.25,0.0]",-0.8787882674734654,-0.29037656678466833,"[-0.8787882674734654,-0.29037656678466833]",0
171,Mirkomatic,0.15384615384615385,13.0,0.38461538461538464,0.46153846153846156,0.6153846153846154,0.38461538461538464,0.8461538461538461,0.0,0.07692307692307693,"[0.15384615384615385,0.38461538461538464,0.46153846153846156,0.6153846153846154,0.38461538461538464,0.8461538461538461,0.0,0.07692307692307693]",0.23580400947383706,-0.011094357362665837,"[0.23580400947383706,-0.011094357362665837]",3
172,miroc,0.0,6.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.16666666666666666,"(8,[1,3,5,7],[1.0,1.0,0.6666666666666666,0.16666666666666666])",0.8522286776211601,-0.7159577138654007,"[0.8522286776211601,-0.7159577138654007]",4
173,Mišo,0.5,4.0,0.5,0.0,0.0,1.0,0.5,0.25,0.0,"[0.5,0.5,0.0,0.0,1.0,0.5,0.25,0.0]",-0.6999885870136605,-0.4102454036043761,"[-0.6999885870136605,-0.4102454036043761]",1
174,MojcaDamijan,0.6153846153846154,13.0,0.38461538461538464,0.0,0.38461538461538464,0.6153846153846154,0.9230769230769231,0.0,0.0,"[0.6153846153846154,0.38461538461538464,0.0,0.38461538461538464,0.6153846153846154,0.9230769230769231,0.0,0.0]",-0.32643362712760493,-0.41405132294454233,"[-0.32643362712760493,-0.41405132294454233]",1
175,Nataša,0.5714285714285714,7.0,0.2857142857142857,0.14285714285714285,0.0,1.0,0.5714285714285714,0.2857142857142857,0.0,"[0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,1.0,0.5714285714285714,0.2857142857142857,0.0]",-0.7663946265796072,-0.1799721433207906,"[-0.7663946265796072,-0.1799721433207906]",0
