,users,followingRatio,order,freq,catchingUpRatio,features,prediction
14,23e6f6c8-2cd0-ac1c-e8a1-f2338caa,1.0,0.9090909090909092,0.08333333333333333,0.9166666666666666,"[1.0,0.9090909090909092,0.08333333333333333,0.9166666666666666]",1
15,258d2e1f-e3e8-2612-8285-895fb96d,0.3333333333333333,1.0,0.75,0.25,"[0.3333333333333333,1.0,0.75,0.25]",0
16,269144fa-ef0e-c81e-52ff-df9a348a,0.25,0.8333333333333334,0.2307692307692308,0.6923076923076923,"[0.25,0.8333333333333334,0.2307692307692308,0.6923076923076923]",2
17,31a88be4-13ad-06c2-119c-3551a490,0.5,1.0,0.1,0.2,"[0.5,1.0,0.1,0.2]",2
18,3447bacb-f54d-55c2-592f-3a3ff765,0.5,1.0,0.25,0.75,"[0.5,1.0,0.25,0.75]",2
19,35813a40-7aa6-5336-237b-c93f1759,1.0,0.8571428571428571,0.0,0.875,"[1.0,0.8571428571428571,0.0,0.875]",1
20,35ce5334-aefb-9a61-d1c3-7f01a776,1.0,1.0,0.125,0.875,"[1.0,1.0,0.125,0.875]",1
21,367365a7-8d2a-3b00-f3e3-f877be3c,0.5,0.8333333333333334,0.2857142857142857,0.7142857142857143,"[0.5,0.8333333333333334,0.2857142857142857,0.7142857142857143]",2
22,3681eecc-7864-c1c1-0024-4d4234be,1.0,1.0,0.1,0.9,"[1.0,1.0,0.1,0.9]",1
23,37ada581-75c2-560e-2eb3-3db3a231,1.0,0.5,0.2,0.8,"[1.0,0.5,0.2,0.8]",1
24,37d73652-37e1-cc5f-6c84-3b9a528c,0.19999999999999998,0.8,0.8333333333333334,0.16666666666666666,"[0.19999999999999998,0.8,0.8333333333333334,0.16666666666666666]",0
25,380773a6-f975-22c8-187e-e40fe702,0.3333333333333333,0.6666666666666666,0.75,0.25,"[0.3333333333333333,0.6666666666666666,0.75,0.25]",0
26,3c370e25-1bd5-c34b-ec40-31117752,1.0,0.3333333333333333,0.25,0.75,"[1.0,0.3333333333333333,0.25,0.75]",1
27,3d524e1d-934c-6d53-022b-983c91c3,0.33333333333333337,1.0,0.4,0.2,"[0.33333333333333337,1.0,0.4,0.2]",0
28,3d7d0f75-dda5-644d-e527-018ff340,0.25,0.7,0.09090909090909093,0.09090909090909091,"[0.25,0.7,0.09090909090909093,0.09090909090909091]",2
29,3dc06a27-afe4-b105-1f3c-997851c7,0.3333333333333333,0.7,0.18181818181818185,0.7272727272727273,"[0.3333333333333333,0.7,0.18181818181818185,0.7272727272727273]",2
30,3fc2e2fe-697a-3255-1a17-4204819d,0.25,0.7142857142857143,0.5,0.5,"[0.25,0.7142857142857143,0.5,0.5]",0
31,4196e8ee-e405-a1e1-4a7f-7d9149a5,1.0,1.0,0.25,0.75,"[1.0,1.0,0.25,0.75]",1
32,42779e7e-90bc-7eac-5aa8-a9874f90,0.14285714285714285,1.0,0.3636363636363637,0.2727272727272727,"[0.14285714285714285,1.0,0.3636363636363637,0.2727272727272727]",0
33,440d90ef-c7d7-0530-608e-8c0fc440,0.19999999999999998,1.0,0.7142857142857143,0.2857142857142857,"[0.19999999999999998,1.0,0.7142857142857143,0.2857142857142857]",0
34,45d78fe4-7d30-3b18-371e-57bb06c7,1.0,1.0,0.1111111111111111,0.8888888888888888,"[1.0,1.0,0.1111111111111111,0.8888888888888888]",1
35,4641102c-f3d3-3878-6d00-1c49a28c,0.25,0.7,0.2727272727272727,0.09090909090909091,"[0.25,0.7,0.2727272727272727,0.09090909090909091]",0
36,4b21d918-4ac0-0787-3094-37c9432c,0.3333333333333333,0.6,0.2727272727272727,0.5454545454545454,"[0.3333333333333333,0.6,0.2727272727272727,0.5454545454545454]",2
37,4c4ac589-35f5-76e3-d0a3-fedab6c6,0.16666666666666666,0.7142857142857143,0.5,0.25,"[0.16666666666666666,0.7142857142857143,0.5,0.25]",0
38,4cc576c8-f218-94be-fef3-4b6fd86e,0.16666666666666666,0.8333333333333334,0.3076923076923077,0.3076923076923077,"[0.16666666666666666,0.8333333333333334,0.3076923076923077,0.3076923076923077]",0
39,53cb26b0-7222-8eb4-ef0d-29e7a801,1.0,0.25,0.2,0.8,"[1.0,0.25,0.2,0.8]",1
40,5409088d-b542-9cac-7fac-9ab00271,0.3333333333333333,0.7272727272727273,0.25,0.75,"[0.3333333333333333,0.7272727272727273,0.25,0.75]",2
41,54e1c86d-b289-f693-e3a3-5d393778,0.19999999999999998,0.8,0.8333333333333334,0.16666666666666666,"[0.19999999999999998,0.8,0.8333333333333334,0.16666666666666666]",0
42,57b97824-05f2-21af-72f1-95f7d697,0.3333333333333333,0.5714285714285714,0.125,0.5,"[0.3333333333333333,0.5714285714285714,0.125,0.5]",2
43,5d557ed3-ce5e-24e4-a66e-aa966d6c,0.3333333333333333,0.6666666666666666,0.5,0.25,"[0.3333333333333333,0.6666666666666666,0.5,0.25]",0
44,5e97ad83-2b2c-529e-f831-deac0066,0.5,0.5,0.2,0.6,"[0.5,0.5,0.2,0.6]",2
45,5fad3306-616d-9b57-3411-75efa34d,0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,"[0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333]",2
46,6408c27b-ab13-d145-5b44-24f30202,1.0,1.0,0.25,0.75,"[1.0,1.0,0.25,0.75]",1
47,6613f3e0-2e08-24f1-52ba-bfab8807,1.0,0.125,0.1111111111111111,0.8888888888888888,"[1.0,0.125,0.1111111111111111,0.8888888888888888]",1
48,6809fd15-56b5-3424-e33d-88eb107c,1.0,0.25,0.2,0.8,"[1.0,0.25,0.2,0.8]",1
49,6a9b69a1-5f2e-6aea-63d9-0e9d77c1,0.16666666666666669,1.0,0.8571428571428571,0.14285714285714285,"[0.16666666666666669,1.0,0.8571428571428571,0.14285714285714285]",0
50,6c86b1d0-fd95-c414-78d2-9495251b,0.25,0.75,0.8,0.2,"[0.25,0.75,0.8,0.2]",0
51,6e25573c-8b7b-a2e7-a782-480ddb63,0.3333333333333333,0.3333333333333333,0.25,0.25,"[0.3333333333333333,0.3333333333333333,0.25,0.25]",2
52,6f168bc8-c816-a359-ba88-da8c663d,0.5,0.7142857142857143,0.125,0.75,"[0.5,0.7142857142857143,0.125,0.75]",2
53,6f359ebe-9f0a-2bae-a27a-c4ec1712,0.3333333333333333,1.0,0.5,0.5,"[0.3333333333333333,1.0,0.5,0.5]",0
54,70eacff4-a340-e4fd-746a-807b58c3,0.3333333333333333,1.0,0.16666666666666666,0.4166666666666667,"[0.3333333333333333,1.0,0.16666666666666666,0.4166666666666667]",2
55,74105285-3bd1-71b2-bb2b-df56e6f7,0.5,1.0,0.25,0.5,"[0.5,1.0,0.25,0.5]",2
56,755f4b52-e48e-eda7-42c0-2dabd3cf,0.19999999999999998,0.6,0.3333333333333333,0.16666666666666666,"[0.19999999999999998,0.6,0.3333333333333333,0.16666666666666666]",0
57,78928b9d-af19-1353-e439-c5b1d36f,1.0,0.5,0.2,0.8,"[1.0,0.5,0.2,0.8]",1
58,78f08216-f3b9-62f6-7676-e8f9b3e2,0.33333333333333337,0.5,0.2,0.4,"[0.33333333333333337,0.5,0.2,0.4]",2
59,7b7820c3-5040-cdf4-4448-bacd9426,1.0,0.625,0.1111111111111111,0.8888888888888888,"[1.0,0.625,0.1111111111111111,0.8888888888888888]",1
60,7c6856f2-bacb-4be2-61d0-ba4bf284,0.25,0.75,0.8,0.2,"[0.25,0.75,0.8,0.2]",0
61,85d4f155-5a13-7eb1-4d96-5c0b6e30,0.5,0.9166666666666666,0.07692307692307693,0.7692307692307693,"[0.5,0.9166666666666666,0.07692307692307693,0.7692307692307693]",2
62,8a2e2082-7444-5533-6931-1b05fd88,0.5,0.8333333333333334,0.14285714285714285,0.5714285714285714,"[0.5,0.8333333333333334,0.14285714285714285,0.5714285714285714]",2
63,8a68d73e-17f5-4571-ef15-e1d03878,0.5,1.0,0.1,0.1,"[0.5,1.0,0.1,0.1]",2
64,8a6d88da-00af-01eb-e85b-db817e28,0.3333333333333333,0.5714285714285714,0.25,0.5,"[0.3333333333333333,0.5714285714285714,0.25,0.5]",2
65,8ae29d55-64a1-1cf2-962b-4a35e380,0.25,0.5555555555555556,0.1,0.5,"[0.25,0.5555555555555556,0.1,0.5]",2
66,8cedbb4b-6088-0b3c-fc04-ad8ce093,0.5,1.0,0.1111111111111111,0.4444444444444444,"[0.5,1.0,0.1111111111111111,0.4444444444444444]",2
67,8f38fcd5-8798-9850-2359-5268418e,0.25,1.0,0.125,0.375,"[0.25,1.0,0.125,0.375]",2
68,98599cc0-703a-b3be-34dc-7bcf7e6a,1.0,1.0,0.125,0.875,"[1.0,1.0,0.125,0.875]",1
69,987749e2-fc0f-96db-2aa7-7df33e6d,0.5,0.3333333333333333,0.5,0.5,"[0.5,0.3333333333333333,0.5,0.5]",2
70,9946a658-3dc0-f680-6e04-89182b0f,0.5,0.8,0.16666666666666666,0.16666666666666666,"[0.5,0.8,0.16666666666666666,0.16666666666666666]",2
71,999f9f91-e880-70f1-00d3-e8994609,0.2,0.8571428571428571,0.375,0.125,"[0.2,0.8571428571428571,0.375,0.125]",0
72,99d9bce0-1f7d-da02-6d84-afe0122e,0.5,0.6666666666666666,0.14285714285714285,0.7142857142857143,"[0.5,0.6666666666666666,0.14285714285714285,0.7142857142857143]",2
73,9e184ea2-45e6-abdb-90a9-fb5b011b,0.19999999999999998,0.5454545454545454,0.16666666666666666,0.25,"[0.19999999999999998,0.5454545454545454,0.16666666666666666,0.25]",2
74,a134cb86-69ed-3ceb-ab8b-42799b5f,0.5,0.5,0.14285714285714285,0.14285714285714285,"[0.5,0.5,0.14285714285714285,0.14285714285714285]",2
75,a1ac05b8-d131-07d0-f419-28c0d19a,0.5,0.08333333333333333,0.15384615384615385,0.8461538461538461,"[0.5,0.08333333333333333,0.15384615384615385,0.8461538461538461]",2
76,a7010942-2bf9-c022-3897-796a718f,0.5,0.75,0.2,0.6,"[0.5,0.75,0.2,0.6]",2
77,a898d118-8b18-a02c-ae58-2a774d5f,0.5,0.3333333333333333,0.14285714285714285,0.2857142857142857,"[0.5,0.3333333333333333,0.14285714285714285,0.2857142857142857]",2
78,a997f5a7-10f2-8566-1c1d-559b423c,0.3333333333333333,1.0,0.15384615384615385,0.6153846153846154,"[0.3333333333333333,1.0,0.15384615384615385,0.6153846153846154]",2
79,abcc36e1-adfa-f564-04d4-d632273a,0.25,0.8,0.3333333333333333,0.3333333333333333,"[0.25,0.8,0.3333333333333333,0.3333333333333333]",0
80,abda0840-539e-d7ad-7f3c-e3005350,0.25,0.6666666666666666,0.5714285714285714,0.42857142857142855,"[0.25,0.6666666666666666,0.5714285714285714,0.42857142857142855]",0
81,ad50ec3a-b5fa-441c-dff6-68962309,1.0,0.0,0.25,0.75,"[1.0,0.0,0.25,0.75]",1
82,af82af91-5c05-62ed-d5f4-ab452057,0.5,1.0,0.125,0.375,"[0.5,1.0,0.125,0.375]",2
83,b341bfef-bd17-e48f-e3c6-71e45a3b,1.0,0.42857142857142855,0.125,0.875,"[1.0,0.42857142857142855,0.125,0.875]",1
84,b3ed71c3-f69d-be41-8e55-61063ba5,1.0,1.0,0.25,0.75,"[1.0,1.0,0.25,0.75]",1
85,b51ab28b-c73d-4a8a-b819-1193d14b,0.14285714285714285,0.9,0.5454545454545454,0.2727272727272727,"[0.14285714285714285,0.9,0.5454545454545454,0.2727272727272727]",0
86,bc59fb83-de20-c8dc-0046-06b5a884,1.0,1.0,0.16666666666666666,0.8333333333333334,"[1.0,1.0,0.16666666666666666,0.8333333333333334]",1
87,be7e4626-8ea8-e4e7-bd98-df4d6b7e,0.33333333333333337,0.75,0.4,0.4,"[0.33333333333333337,0.75,0.4,0.4]",2
88,c0f2c451-9f22-3dc5-b0ab-d6747910,1.0,1.0,0.1,0.9,"[1.0,1.0,0.1,0.9]",1
89,c1b850ff-362a-890f-0c23-014773bb,0.5,1.0,0.16666666666666666,0.8333333333333334,"[0.5,1.0,0.16666666666666666,0.8333333333333334]",2
90,c3385c79-a01d-377d-9eac-6cf460e9,0.5,1.0,0.125,0.125,"[0.5,1.0,0.125,0.125]",2
91,c9f74898-df82-973e-76ca-08186d7c,1.0,1.0,0.16666666666666666,0.8333333333333334,"[1.0,1.0,0.16666666666666666,0.8333333333333334]",1
92,cc1e5f29-a1bd-4a13-5c8d-dbcaa11b,0.5,1.0,0.16666666666666666,0.6666666666666666,"[0.5,1.0,0.16666666666666666,0.6666666666666666]",2
93,ce280b9f-f7cf-eef4-dd34-fdc44bfe,0.5,0.6666666666666666,0.25,0.25,"[0.5,0.6666666666666666,0.25,0.25]",2
94,ce4913ec-b21e-60b6-d455-4bc5b2b4,0.3333333333333333,0.6666666666666666,0.75,0.25,"[0.3333333333333333,0.6666666666666666,0.75,0.25]",0
95,cf23b843-3219-15e7-f878-361bbfeb,1.0,0.8,0.16666666666666666,0.8333333333333334,"[1.0,0.8,0.16666666666666666,0.8333333333333334]",1
96,d2a78c5a-c501-ea53-1bcf-2fedb47d,0.14285714285714288,0.5,0.4444444444444444,0.1111111111111111,"[0.14285714285714288,0.5,0.4444444444444444,0.1111111111111111]",0
97,d41a406c-81b7-dca2-962a-a408e155,1.0,1.0,0.25,0.75,"[1.0,1.0,0.25,0.75]",1
98,d6458839-e410-c16f-44d7-7aad9b6b,1.0,1.0,0.09090909090909093,0.9090909090909091,"[1.0,1.0,0.09090909090909093,0.9090909090909091]",1
99,d80b6775-ae61-8dae-98ce-99412037,1.0,1.0,0.25,0.75,"[1.0,1.0,0.25,0.75]",1
100,d89aba44-424b-9d5d-5dd4-f1fbabf1,1.0,1.0,0.09090909090909093,0.8181818181818182,"[1.0,1.0,0.09090909090909093,0.8181818181818182]",1
101,d964c832-c32d-77ff-672a-1cf12f7e,1.0,0.875,0.1111111111111111,0.8888888888888888,"[1.0,0.875,0.1111111111111111,0.8888888888888888]",1
102,daf25c41-8b84-6414-7646-b7df2abd,1.0,1.0,0.125,0.875,"[1.0,1.0,0.125,0.875]",1
103,dd30c478-d26e-3f37-f395-b912bead,1.0,1.0,0.0,0.8888888888888888,"[1.0,1.0,0.0,0.8888888888888888]",1
104,e3485d79-4f92-1fff-4e64-56943e9b,0.25,0.7777777777777778,0.4,0.6,"[0.25,0.7777777777777778,0.4,0.6]",2
105,e88cc767-fc0d-54d4-243a-4479ebf9,0.5,1.0,0.14285714285714285,0.2857142857142857,"[0.5,1.0,0.14285714285714285,0.2857142857142857]",2
106,e9822752-a8af-cf42-1ddc-d2518ca8,0.3333333333333333,0.75,0.2222222222222222,0.5555555555555556,"[0.3333333333333333,0.75,0.2222222222222222,0.5555555555555556]",2
107,eb9864df-c827-4027-9de4-5829eee9,0.25,0.4,0.2727272727272727,0.6363636363636364,"[0.25,0.4,0.2727272727272727,0.6363636363636364]",2
108,eba3b0ea-3aeb-a6e3-8df6-742db8a0,0.5,1.0,0.14285714285714285,0.42857142857142855,"[0.5,1.0,0.14285714285714285,0.42857142857142855]",2
109,edcaf7c0-7593-61d2-f4e9-689b8340,0.5,0.6,0.3333333333333333,0.6666666666666666,"[0.5,0.6,0.3333333333333333,0.6666666666666666]",2
110,ef70bde5-8a4d-68a0-4f26-e5253d2c,1.0,0.6666666666666666,0.25,0.75,"[1.0,0.6666666666666666,0.25,0.75]",1
111,f2a9ccb0-9831-6d2a-6254-8f0366c9,0.5,1.0,0.16666666666666666,0.16666666666666666,"[0.5,1.0,0.16666666666666666,0.16666666666666666]",2
112,f4bf52fc-cffa-0f52-f4f9-2eff92fc,1.0,0.0,0.25,0.75,"[1.0,0.0,0.25,0.75]",1
113,f6956137-aec3-29d6-ad64-d870e209,0.19999999999999998,1.0,0.42857142857142855,0.2857142857142857,"[0.19999999999999998,1.0,0.42857142857142855,0.2857142857142857]",0
114,f6c2c059-c90e-1566-cc25-b0823249,1.0,1.0,0.1,0.9,"[1.0,1.0,0.1,0.9]",1
115,f83fd099-8c89-2894-3a91-bb38be88,0.3333333333333333,1.0,0.375,0.625,"[0.3333333333333333,1.0,0.375,0.625]",2
116,fcb83a6e-9298-b96c-29e5-c217b27f,0.3333333333333333,0.8333333333333334,0.14285714285714285,0.14285714285714285,"[0.3333333333333333,0.8333333333333334,0.14285714285714285,0.14285714285714285]",2
117,ff3d026c-5e45-1835-2b58-e6308d38,1.0,0.6666666666666666,0.25,0.75,"[1.0,0.6666666666666666,0.25,0.75]",1
118,ff549000-a9c8-4964-1ece-6923a32e,0.33333333333333337,1.0,0.6,0.4,"[0.33333333333333337,1.0,0.6,0.4]",0
